,comment_text,target
68,promises a new kind of high but delivers the same old bad trip     ,0
69,a dreadful day in irish history is given passionate     if somewhat flawed     treatment     ,1
70,younger lad ,1
71,do little to salvage this filmmaker      s flailing reputation ,0
72,no one involved     save dash     shows the slightest aptitude for acting     and ,0
73,i      m giving it thumbs down due to the endlessly repetitive scenes of embarrassment     ,0
74,this is an interesting movie                ,1
75,seems to go out of his way to turn the legendary wit      s classic mistaken identity farce into brutally labored and unfunny hokum ,0
76,a whole heap ,0
77,a wild ride juiced with enough energy and excitement for at least three films     ,1
78,sealed with a kiss ,1
79,personal tragedy ,0
80,by storm ,1
81,refreshing to see a movie that embraces its old     fashioned themes and in the process comes out looking like something wholly original ,1
82,to courage and happiness ,1
83,ambition ,1
84,the mundane ,0
85,fall prey to a boatload of screenwriting cliches that sink it faster than a leaky freighter ,0
86,a visionary marvel     ,1
87,it goes off the rails in its final 10 or 15 minutes ,0
88,emotionally manipulative and sadly imitative of innumerable past love story derisions ,0
89,the needlessly poor quality ,0
90,halfway through     however     having sucked dry the undead action flick formula     blade ii mutates into a gross     out monster movie with effects that are more silly than scary     ,0
91,stale gags ,0
92,super troopers suffers because it does n     t have enough vices to merit its 103     minute length     ,0
93,need n     t be steeped in      50s sociology     pop culture or movie lore to appreciate the emotional depth of haynes       work     ,1
94,is complex from the start            and     refreshingly     stays that way ,1
95,has many of the things that made the first one charming     ,1
96,bitterly ,0
97,disappointingly ,0
98,of the most highly     praised disappointments i ,0
99,in unexpected ways     touching ,1
100,    time out offers an exploration that is more accurate than anything i have seen in an american film     ,1
101,sweet home abomination ,0
102,america      s thirst for violence ,0
103,satisfying conclusions ,1
104,a muddle splashed with bloody beauty as vivid as any scorsese has ever given us     ,1
105,    crocodile hunter has the hurried     badly cobbled look of the 1959 godzilla     which combined scenes of a japanese monster flick with canned shots of raymond burr commenting on the monster      s path of destruction     ,0
106,awkward interplay and utter lack ,0
107,have all the suspense of a 20     car pileup     ,0
108,flat run ,0
109,family     friendly comedy ,1
110,is better than you might think ,1
111,incoherence and sub     sophomoric ,0
112,got to me ,1
113,in laramie following the murder of matthew shepard ,0
114,whole package ,1
115,succeed in producing that most frightening of all movies            a mediocre horror film too bad to be good and too good to be bad     ,0
116,not for every taste ,0
117,as offensive ,0
118,absurd     ,0
119,weirdness for the sake of weirdness ,0
120,    in the hands of a brutally honest individual like prophet jack     might have made a point or two regarding life ,0
121,watching it was painful ,0
122,suffice to say its total promise is left slightly unfulfilled     ,0
123,thriller as lazy as it is interminable ,0
124,against shimmering cinematography that lends the setting the ethereal beauty of an asian landscape painting ,1
125,seems endless ,1
126,is more than merely a holocaust movie ,1
127,if you come from a family that eats     meddles     argues     laughs     kibbitzes and fights together     then go see this delightful comedy     ,1
128,is deeply concerned with morality ,1
129,funny and also heartwarming without stooping to gooeyness ,1
130,franco is an excellent choice for the walled     off but combustible hustler     but he does not give the transcendent performance sonny needs to overcome gaps in character development and story logic ,0
131,be an honest and loving one ,1
132,as saccharine movies go     this is likely to cause massive cardiac arrest if taken in large doses     ,0
133,he      s just a sad aristocrat in tattered finery ,0
134,graphic sex may be what      s attracting audiences to unfaithful     but gripping performances by lane and gere are what will keep them awake ,1
135,a cinematic fluidity and sense of intelligence that makes it work more than it probably should ,1
136,difficult to tell who the other actors in the movie are ,0
137,shakespeare      s better known tragedies ,1
138,the film makes the viewer feel like the movie      s various victimized audience members after a while     but it also happens to be the movie      s most admirable quality ,1
139,exceeds expectations     ,1
140,to live out and carry on their parents       anguish ,0
141,the four feathers is definitely horse feathers     but if you go in knowing that     you might have fun in this cinematic sandbox     ,1
142,it      ll probably be in video stores by christmas ,0
143,wonderful but sometimes confusing ,1
144,that hardly distinguish it from the next teen comedy ,0
145,which becomes something about how lame it is to try and evade your responsibilities and that you should never     ever     leave a large dog alone with a toddler ,0
146,the power of shanghai ghetto     a documentary by dana janklowicz     mann and amir mann     rests in the voices of men and women     now in their 70s     who lived there in the 1940s     ,1
147,the impressively discreet filmmakers ,1
148,    it      s too long and unfocused     ,0
149,joyless     ,0
150,     s a powerful though flawed movie     guaranteed to put a lump in your throat while reaffirming washington as possibly the best actor working in movies today ,1
151,colorfully ,1
152,sophisticated and surprising ,1
153,achieving the modest     crowd     pleasing goals it sets for itself ,1
154,silly beyond comprehension ,0
155,both a grand tour through 300 hundred years of russian cultural identity and a stunning technical achievement ,1
156,are never more than sketches           which leaves any true emotional connection or identification frustratingly out of reach     ,0
157,a slam     bang extravaganza that is all about a wild     and     woolly     wall     to     wall good time     ,1
158,familiar     funny ,1
159,crisper and ,1
160,inside information ,1
161,are remarkable ,1
162,touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffiths ,1
163,    this nicholas nickleby finds itself in reduced circumstances            and     also like its hero     it remains brightly optimistic     coming through in the end     ,1
164,no ,0
165,of the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise ,1
166,of the intelligent     well     made b movie ,1
167,move over bond ,1
168,the jokes     ,1
169,encounter than the original could ever have hoped to be ,1
170,that makes it attractive throughout ,1
171,its own rules regarding love and family     governance and hierarchy ,1
172,that the film is never dull ,1
173,which presses familiar herzog tropes into the service of a limpid and conventional historical fiction     when really what we demand of the director ,0
174,excessively quirky ,1
175,complex portrait of a modern israel that is rarely seen on     screen ,1
176,a superlative b movie            ,1
177,that makes as much of a mess as this one ,0
178,    incoherent ,0
179,deft sense ,1
180,it      s probably not easy to make such a worthless film           ,0
181,unrelentingly grim ,0
182,distinctly minor ,0
183,negotiate their imperfect     love     hate relationship ,0
184,mostly believable     ,1
185,is dark     brooding and slow     ,0
186,the serbs themselves ,1
187,most poorly staged and lit action ,0
188,stephen earnhart      s documentary is a decomposition of healthy eccentric inspiration and ambition            wearing a cloak of unsentimental     straightforward text            when it      s really an exercise in gross romanticization of the delusional personality type     ,0
189,begins to resemble the shapeless     grasping actors       workshop that it is     ,0
190,constructed around a core of flimsy            or     worse yet     nonexistent            ideas ,0
191,from laughing at the ridiculous dialog or the oh     so convenient plot twists ,0
192,i have a new favorite musical            ,1
193,intriguing subject ,1
194,    some things are immune to the folly of changing taste and attitude     ,0
195,an animation landmark as monumental as disney      s 1937 breakthrough snow white and the seven dwarfs     ,1
196,thoughtlessly ,0
197,    well     crafted psychological study ,1
198,filmmaker yvan attal quickly writes himself into a corner ,0
199,be on video ,0
200,be intriguing ,1
201,to lessen the overall impact the movie could have had ,0
202,a delightful romantic comedy with plenty of bite ,1
203,gasping at its visual delights ,1
204,any scorsese ,0
205,will keep coming ,1
206,a     40 million version of a game you      re more likely to enjoy on a computer ,0
207,that everlasting conundrum ,0
208,its invitingly upbeat overture ,1
209,is just too easy to be genuinely satisfying     ,0
210,embarrassment and ,0
211,adaptation      s success in engaging the audience in the travails of creating a screenplay is extraordinary     ,1
212,stoked ,1
213,significantly different     and better     than most films ,1
214,     s an ambitious film ,1
215,her nomination as best actress even more ,1
216,rock and stolid anthony hopkins ,1
217,is a fragmented film     once a good idea that was followed by the bad idea to turn it into a movie     ,0
218,hackneyed     threadbare comic setups ,0
219,needs to pull his head out of his butt ,0
220,coal is n     t as easy to come by as it used to be and this would be a worthy substitute for naughty children      s stockings ,0
221,next movie ,0
222,are paper     thin     and their personalities undergo radical changes when it suits the script ,0
223,a good deal funnier than his original ,1
224,fear permeates the whole of stortelling     todd solondz       oftentimes funny     yet ultimately cowardly autocritique     ,1
225,after only three films     director     co     writer jacques audiard     though little known in this country     belongs in the very top rank of french filmmakers ,1
226,has succeeded beyond all expectation ,1
227,cerebral and cinemantic flair ,1
228,enormous ,1
229,of a valentine sealed with a kiss ,1
230,bland but harmless     ,0
231,that is sure to win viewers       hearts ,1
232,have been the ultimate imax trip ,1
233,applying definition to both sides of the man ,1
234,it must be said that he is an imaginative filmmaker who can see the forest for the trees     ,1
235,    purpose and emotionally bruised characters ,1
236,the numerous scenes of gory mayhem ,0
237,rejection by one      s mother ,0
238,immediately succumbs to gravity and plummets to earth     ,0
239,good enough to be the purr ,1
240,a fascinating case study of flower     power liberation            and the price that was paid for it ,1
241,many subplots ,1
242,pure hollywood ,0
243,the ease with which it integrates thoughtfulness and pasta     fagioli comedy ,1
244,of war     torn croatia ,0
245,their lofty perch     that finally makes sex with strangers     which opens today in the new york metropolitan area     so distasteful ,0
246,    you      ll enjoy this movie     ,1
247,rise above its disgusting source material ,1
248,a soul     stirring documentary about the israeli     palestinian conflict as ,1
249,and not in a good way ,0
250,    despite the mild hallucinogenic buzz     is of overwhelming waste ,0
251,the way this all works out makes the women look more like stereotypical caretakers and moral teachers     instead of serious athletes     ,0
252,disney      s cinderella proved that       a dream is a wish your heart makes ,1
253,it does n     t offer any insights that have n     t been thoroughly debated in the media already     back in the dahmer heyday of the mid            90s ,0
254,a genuinely moving and wisely unsentimental drama ,1
255,ai n     t       she     cute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff ,0
256,possible for the viewer to doze off for a few minutes or make several runs to the concession stand and     or restroom and not feel as if he or she has missed anything ,0
257,troubling ,0
258,with too little ,0
259,have strip     mined the monty formula mercilessly since 1997 ,0
260,its magic ,1
261,the pratfalls but little else ,0
262,feels stitched together from stock situations and characters from other movies ,0
263,then again     in a better movie     you might not have noticed     ,0
264,is definitely a director to watch ,1
265,natter ,0
266,its music or ,0
267,it      s sort of in     between ,1
268,downhill ,0
269,from the ages ,1
270,is concerned with souls and risk and schemes and the consequences of one      s actions ,1
271,it desperately wants to be a wacky     screwball comedy     but the most screwy thing here is how so many talented people were convinced to waste their time ,0
272,the bellyaching of a paranoid and unlikable man ,0
273,worth a look as a curiosity ,1
274,     s often handled in fast     edit     hopped     up fashion ,0
275,rowling that stifles creativity and allows the film to drag on for nearly three hours ,0
276,existentialism reminding of the discovery of the wizard of god ,1
277,would be very sweet indeed ,1
278,that this is a mormon family movie     and a sappy     preachy one at that ,0
279,a poignant and wryly amusing film ,1
280,bluster and ,0
281,buy the soundtrack ,1
282,the arduous journey of a sensitive young girl through a series of foster homes and ,1
283,every indulgent     indie trick ,0
284,misogyny and unprovoked violence ,0
285,is never quite able to overcome the cultural moat surrounding its ludicrous and contrived plot ,0
286,treat     ,1
287,like to ride bikes ,1
288,long on twinkly     eyed close     ups and short on shame ,0
289,in spite of its predictability ,0
290,a lasting impression ,1
291,will linger long after this film has ended     ,1
292,     s something of the ultimate scorsese film     with all the stomach     turning violence     colorful new york gang lore and other hallmarks of his personal cinema painted on their largest     ever historical canvas     ,1
293,     s clear that washington most certainly has a new career ahead of him ,1
294,fascinates ,1
295,     s definite room for improvement     ,0
296,wang xiaoshuai directs this intricately structured and well     realized drama that presents a fascinating glimpse of urban life and the class warfare that embroils two young men     ,1
297,an earnest moment ,1
298,a few good ideas ,1
299,a journey that is as difficult for the audience to take as it is for the protagonist            yet it      s potentially just as rewarding     ,1
300,is the performance of gedeck     who makes martha enormously endearing ,1
301,has a key strength in its willingness to explore its principal characters with honesty     insight and humor     ,1
302,more of a poetic than a strict reality     creating an intriguing species of artifice ,1
303,the comedy ,1
304,still seems timely and important     ,1
305,     s badder than bad     ,0
306,with raw urban humor ,1
307,wan na watch a movie in which a guy dressed as a children      s party clown gets violently gang     raped     ,0
308,the strain of its plot contrivances ,0
309,from stark desert ,1
310,after the first 10 minutes     which is worth seeing     the movie sinks into an abyss of clichés     depression and bad alternative music     ,0
311,how well the schmaltz is manufactured            to assess the quality of the manipulative engineering ,0
312,properly spooky film ,1
313,love ,1
314,could easily be called the best korean film of 2002     ,1
315,a visually compelling one ,1
316,too long     and larded with exposition     this somber cop drama ultimately feels as flat as the scruffy sands of its titular community     ,0
317,no wit ,0
318,in its understanding     often funny way     it tells a story whose restatement is validated by the changing composition of the nation     ,1
319,is losing his touch ,0
320,figures out how to make us share their enthusiasm     ,1
321,sustained fest of self     congratulation between actor and director that leaves scant place for the viewer     ,0
322,intriguing and realistic ,1
323,i      ve had more interesting            and     dare i say     thematically complex            bowel movements than this long     on     the     shelf     point     and     shoot exercise in gimmicky crime drama     ,0
324,less an examination of neo     nazism than a probe into the nature of faith itself     ,1
325,suffer the same fate ,0
326,enthusiastically invokes the percussion rhythm     the brass soul and the sense of fierce competition that helps make great marching bands half the fun of college football games     ,1
327,highly watchable stuff     ,1
328,rich in atmosphere of the post     war art world     it manages to instruct without reeking of research library dust     ,1
329,irritatingly ,0
330,but mainstream audiences will find little of interest in this film     which is often preachy and poorly acted     ,0
331,none of them memorable ,0
332,is such high     wattage brainpower coupled with pitch     perfect acting and an exquisite     unfakable sense of cinema     ,1
333,punchy dialogue ,1
334,begins as a seven rip     off ,0
335,chris rock                 anthony hopkins       and       terrorists       into some univac     like script machine ,0
336,only surprise ,0
337,avoiding eye contact and ,0
338,is a very ambitious project for a fairly inexperienced filmmaker ,1
339,      fatal attraction       for the teeny     bopper set ,0
340,raise audience      s spirits and leave them singing long after the credits roll ,1
341,of the best war movies ever made ,1
342,see this ,1
343,exalts the marxian dream of honest working folk     ,1
344,will be plenty of female audience members drooling over michael idemoto as michael ,1
345,marshall keeps the energy humming     and his edits     unlike those in moulin rouge     are crisp and purposeful without overdoing it     ,1
346,with a few four letter words thrown in that are generally not heard on television ,0
347,what might have been readily dismissed as the tiresome rant of an aging filmmaker still thumbing his nose at convention takes a surprising     subtle turn at the midway point     ,0
348,diesel     with his brawny frame and cool     composed delivery     fits the bill perfectly ,1
349,shiri is an action film that delivers on the promise of excitement     but it also has a strong dramatic and emotional pull that gradually sneaks up on the audience ,1
350,if welles was unhappy at the prospect of the human race splitting in two     he probably would n     t be too crazy with his great     grandson      s movie splitting up in pretty much the same way     ,0
351,been trying to forget ,0
352,has found with an devastating     eloquent clarity ,1
353,pungent ,0
354,for wrapping the theater in a cold blanket of urban desperation ,0
355,    insightfully human ,1
356,tiresome love triangles ,0
357,returns to narrative filmmaking with a visually masterful work of quiet power ,1
358,waters ,0
359,confuses its message with an ultimate desire to please     and contorting itself into an idea of expectation ,0
360,flailing reputation ,0
361,in amusing us ,1
362,seen this summer ,1
363,tries its best to hide the fact that seagal      s overweight and out of shape ,0
364,of carnage ,0
365,without shakespeare      s eloquent language     the update is dreary and sluggish     ,0
366,under the skin of her characters ,1
367,good     naturedness ,1
368,instead comes closer to the failure of the third revenge of the nerds sequel     ,0
369,    i spy has all the same problems the majority of action comedies have     ,0
370,incredibly hokey ,0
371,a mess as its director      s diabolical debut     mad cows ,0
372,the film     at 80 minutes     is actually quite entertaining     ,1
373,take place indoors in formal settings with motionless characters     ,0
374,extravagant confidence ,1
375,the best and most exciting movies ,1
376,drowsy ,0
377,prepare to marvel again ,1
378,establishes a wonderfully creepy mood ,1
379,a predictable connect     the     dots course ,0
380,it      s a familiar story     but one that is presented with great sympathy and intelligence     ,1
381,a niche hit ,1
382,of low     grade dreck that usually goes straight to video            with a lousy script     inept direction     pathetic acting     poorly dubbed dialogue and murky cinematography     complete with visible boom mikes ,0
383,    it      s often overwritten     with a surfeit of weighty revelations     flowery dialogue     and nostalgia for the past and roads not taken     ,0
384,any reasonably creative eighth     grader could have written a more credible script     though with the same number of continuity errors     ,0
385,this is an undeniably intriguing film from an adventurous young talent who finds his inspiration on the fringes of the american underground     ,1
386,it      s not as awful as some of the recent hollywood trip tripe           but it      s far from a groundbreaking endeavor     ,0
387,painful ,0
388,a first     class road movie that proves you can run away from home     but your ego and all your problems go with you     ,1
389,    a     soulless     stupid sequel ,0
390,during sunset ,1
391,most sparkling ,1
392,nifty plot line ,1
393,     s a wonder that he could n     t have brought something fresher to the proceedings simply by accident ,0
394,some very good comedic songs     ,1
395,    the film shows signs that someone other than the director got into the editing room and tried to improve things by making the movie go faster     ,0
396,adorable ,1
397,devoid of any of the qualities that made the first film so special     ,0
398,it does n     t really know or care about the characters     and uses them as markers for a series of preordained events     ,0
399,skilfully ,1
400,is off     putting     to say the least     not to mention inappropriate and wildly undeserved     ,0
401,ever seen     constantly pulling the rug from underneath us     seeing things from new sides     plunging deeper     getting more intense ,1
402,superficial midlife crisis ,0
403,not scary     not smart and not engaging ,0
404,for everyone ,1
405,his character      s abundant humanism makes him the film      s moral compass ,1
406,will no doubt rally to its cause     trotting out threadbare standbys like       masterpiece       and       triumph       and all that malarkey     but rarely ,0
407,of a really solid woody allen film ,1
408,two fatal ailments            ,0
409,94     minute travesty ,0
410,your ice     t      s from your cool     j      s to realize that as far as these shootings are concerned     something is rotten in the state of california ,0
411,plays like one long     meandering sketch inspired by the works of john waters and todd solondz     rather than a fully developed story     ,0
412,adorably ditsy but heartfelt ,1
413,created a monster but did n     t know how to handle it     ,0
414,should have ditched the artsy pretensions and revelled in the entertaining shallows ,0
415,halfway intriguing plot ,1
416,has something significant to say ,1
417,    danny is a frighteningly fascinating contradiction     ,1
418,     s apparently nothing left to work with     sort of like michael jackson      s nose     ,0
419,shot on digital video     whose tiny camera enables shafer to navigate spaces both large           and small           with considerable aplomb ,1
420,if any of them list this       credit       on their resumes in the future     that      ll be much funnier than anything in the film           ,0
421,experimentation and improvisation ,1
422,us too drunk on the party favors to sober us up with the transparent attempts at moralizing ,0
423,movie that comes along only occasionally     one so unconventional     gutsy and perfectly ,1
424,you do n     t need to be a hip     hop fan to appreciate scratch     and that      s the mark of a documentary that works     ,1
425,the whole affair     true story or not     feels incredibly hokey ,0
426,    laughably predictable wail pitched to the cadence of a depressed fifteen     year     old      s suicidal poetry     ,0
427,if you ever wanted to be an astronaut     this is the ultimate movie experience       ,1
428,at least a few good ideas and ,1
429,halfway through this picture i was beginning to hate it ,0
430,pretend the whole thing never existed ,0
431,expanded vision ,1
432,self     amused trash ,0
433,an intelligent     multi     layered and profoundly humanist     not to mention gently political     meditation on the values of knowledge     education     and the affects of cultural and geographical displacement     ,1
434,all     woman ,1
435,admit that i am baffled by jason x    ,0
436,onto the screen            loud     violent and mindless ,0
437,believing people were paid to make it ,0
438,pretty bad ,0
439,at this beautifully drawn movie ,1
440,fails on its own ,0
441,hodgepodge     ,0
442,a wild     endearing     masterful documentary ,1
443,    its hard to imagine having more fun watching a documentary           ,1
444,is n     t funny     ,0
445,to do     too little time to do it in ,0
446,hot on the hardwood proves once again that a man in drag is not in and of himself funny     ,0
447,becomes a fascinating study of isolation and frustration that successfully recreates both the physical setting and emotional tensions of the papin sisters ,1
448,be distasteful to children and adults ,0
449,the burning sensation ,1
450,it      s the little nuances that perhaps had to escape from director mark romanek      s self     conscious scrutiny to happen     that finally get under your skin ,0
451,slow and ponderous     but rohmer      s drama builds to an intense indoor drama about compassion     sacrifice     and christian love in the face of political corruption ,1
452,dumb     narratively chaotic     visually sloppy           ,0
453,the action is stilted and ,0
454,barely shocking     barely interesting and most of all     barely anything ,0
455,    absurd collection ,0
456,that we have come to love ,1
457,the movie is silly beyond comprehension ,0
458,characteristically engorged and sloppy ,0
459,this new jangle of noise     mayhem and stupidity must be a serious contender for the title     ,0
460,pander to our basest desires ,1
461,the best actors ,1
462,two signs that m    night shyamalan      s debut feature sucked up all he has to give to the mystic genres of cinema ,0
463,it      s light on the chills and heavy on the atmospheric weirdness     and there are moments of jaw     droppingly odd behavior ,0
464,of the gross     out comedy ,0
465,the obligatory outbursts of flatulence and the incessant     so     five     minutes     ago pop music on the soundtrack ,0
466,a thriller without a lot of thrills ,0
467,acted by diane lane and richard gere     ,1
468,because the film deliberately lacks irony     it has a genuine dramatic impact ,1
469,uses the last act to reel in the audience since its poignancy hooks us completely ,1
470,virtuosic set pieces ,1
471,the magnificent jackie chan ,1
472,is more than a movie     ,1
473,your brain and your secret agent decoder ring at the door ,0
474,charmless witch ,0
475,tedious and turgid ,0
476,starts out with tremendous promise     introducing an intriguing and alluring premise     only to fall prey to a boatload of screenwriting cliches that sink it faster than a leaky freighter     ,0
477,to laugh     groan and hiss ,1
478,has been sacrificed for the sake of spectacle ,0
479,     s still entertaining to watch the target practice     ,1
480,just is n     t very funny     ,0
481,patchy combination ,0
482,his pleas ,0
483,an astounding performance that deftly     gradually reveals a real human soul buried beneath a spellbinding serpent      s smirk     ,1
484,what might have emerged as hilarious lunacy in the hands of woody allen or mel brooks     at least during their      70s heyday     comes across as lame and sophomoric in this debut indie feature     ,0
485,trash     cinema ,0
486,engages us ,1
487,called best bad film you thought was going to be really awful ,0
488,shapes history ,1
489,the film runs on a little longer than it needs to ,0
490,the film is so busy making reference to other films and trying to be other films that it fails to have a heart     mind or humor of its own     ,0
491,pummel us ,0
492,the entire point of a shaggy dog story ,0
493,to huston      s revelatory performance ,1
494,    and among the best films of the year     ,1
495,eventually cloying pow drama     ,0
496,in some terrific setpieces ,1
497,a funny no     brainer ,1
498,can tell almost immediately that welcome to collinwood is n     t going to jell ,0
499,totally estranged from reality ,0
500,that paints a grand picture of an era and makes the journey feel like a party ,1
501,it      s a feel     bad ending for a depressing story that throws a bunch of hot     button items in the viewer      s face and asks to be seen as hip     winking social commentary     ,0
502,the familiar topic of office politics ,1
503,this crude     ,0
504,ingenious ,1
505,it      s badder than bad     ,0
506,lively and engaging examination ,1
507,is disposable ,0
508,to be an acidic all     male all about eve or a lush     swooning melodrama in the intermezzo strain ,0
509,will enjoy themselves     ,1
510,respects the material without sentimentalizing it ,1
511,that hitchens       obsession with kissinger is     at bottom     a sophisticated flower child      s desire to purge the world of the tooth and claw of human power ,1
512,nuanced look ,1
513,more sophisticated and literate than such pictures ,1
514,the most brilliant work in this genre since the 1984 uncut version of sergio leone ,1
515,modern     day comedies ,1
516,ca n     t help but be drawn in by the sympathetic characters ,1
517,bogs down in a surfeit of characters and unnecessary ,0
518,made the full monty a smashing success           but ,1
519,motivated by nothing short of dull     brain     deadening hangover ,0
520,is hampered by taylor      s cartoonish performance and the film      s ill     considered notion that hitler      s destiny was shaped by the most random of chances ,0
521,directorial tour de force ,1
522,another wholly unnecessary addition to the growing     moldering pile of     well     extreme stunt pictures     ,0
523,steers clear of the sensational and ,1
524,of which mainstream audiences have rarely seen ,1
525,fax ,1
526,its seas of sand to the fierce grandeur of its sweeping battle scenes ,1
527,     s hard to take her spiritual quest at all seriously ,0
528,might be some sort of credible gender     provoking philosophy submerged here     but who the hell cares     ,0
529,to believe that a life like this can sound so dull ,0
530,by far the worst movie of the year ,0
531,evokes the style and flash of the double     cross that made mamet      s            house of games            and last fall      s            heist            so much fun     ,1
532,gaps in their relationships ,0
533,88     minute rip     off ,0
534,totally overwrought ,0
535,searching for its identity ,0
536,too indulgent ,0
537,    this loose collection of largely improvised numbers would probably have worked better as a one     hour tv documentary     ,0
538,    t     his slop does n     t even have potential as a cult film     as it      s too loud to shout insults at the screen     ,0
539,a negligible work ,0
540,     s still a guilty pleasure to watch ,1
541,being wasabi      s big selling point ,1
542,yawn     provoking ,0
543,preserving a sense of mystery ,1
544,washed out despite all of that ,0
545,wildly overproduced     inadequately motivated every step of the way ,0
546,characters are both overplayed and exaggerated ,0
547,a wry     affectionate delight ,1
548,dwells ,1
549,unfolds as one of the most politically audacious films of recent decades ,1
550,lacks the spirit of the previous two     and makes all those jokes about hos ,0
551,     s nowhere near as good as the original     ,0
552,he just slopped       em together here ,0
553,donna ,1
554,some of the more overtly silly dialogue would sink laurence olivier ,0
555,    with his brawny frame and cool     composed delivery     fits the bill perfectly ,1
556,impressively true for being so hot     blooded ,1
557,it      s a spectacular performance       ahem ,1
558,do justice to the awfulness of the movie ,0
559,     s a fine     old     fashioned     movie movie     which is to say it      s unburdened by pretensions to great artistic significance     ,1
560,an unfortunate title ,0
561,some episodes that rival vintage looney tunes for the most creative mayhem in a brief amount of time ,1
562,a little better than sorcerer      s stone ,1
563,    it      s mission accomplished ,1
564,it      s supposed to feel funny and light ,0
565,it      s a very sincere work     but it would be better as a diary or documentary     ,1
566,are alternately touching and funny ,1
567,speaks volumes     offering up a hallucinatory dreamscape that frustrates and captivates ,1
568,     s impossible to claim that it is            based on a true story            with a straight face     ,0
569,desultory ,0
570,both sides of this emotional car     wreck ,0
571,its own quirky hipness ,1
572,is n     t a terrible movie     just a stultifyingly obvious one            an unrewarding collar for a murder mystery ,0
573,cheap cliché ,0
574,runs on the pure adrenalin of pacino      s performance     ,1
575,to some truly excellent sequences ,1
576,reasonably intelligent ,1
577,of kiddie entertainment     sophisticated wit and symbolic graphic design ,1
578,has its faults ,0
579,          the tale of her passionate     tumultuous affair with musset unfolds as sand      s masculine persona     with its love of life and beauty     takes form     ,1
580,vaunted empathy ,1
581,comic elements ,1
582,a lump of run     of     the     mill profanity sprinkled with a few remarks so geared toward engendering audience sympathy that you might think he was running for office            or trying to win over a probation officer ,0
583,though it lacks the utter authority of a genre gem     there      s a certain robustness to this engaging mix of love and bloodletting     ,1
584,store for unwary viewers ,0
585,just so the documentary will be over ,0
586,household name ,1
587,by working girl scribe kevin wade ,0
588,show     stoppingly hilarious ,1
589,an uncomfortable movie     suffocating and sometimes almost senseless     the grey zone does have a center     though a morbid one     ,0
