,comment_text,target
201,is also as unoriginal as they come     already having been recycled more times than i      d care to count     ,0
202,broad streaks of common sense emerge with unimpeachable clarity ,1
203,the film     which gives you an idea just how bad it was ,0
204,contemporary chinese life this exciting new filmmaker has brought to the screen ,1
205,anyone in his right mind would want to see the it ,1
206,an uneven mix ,0
207,if a big musical number like       praise the lord     he      s the god of second chances       does n     t put you off     this will be an enjoyable choice for younger kids     ,1
208,in a movie full of surprises     the biggest is that secret ballot is a comedy     both gentle and biting     ,1
209,is a sweet     honest     and enjoyable comedy     drama about a young woman who wants many things in life     but fears she      ll become her mother before she gets to fulfill her dreams ,1
210,    deceit and murder ,0
211,speak fluent flatula ,0
212,the director      s epitaph for himself ,0
213,clear     cut hero ,1
214,wrong things ,0
215,      if you are in the mood for an intelligent weepy     it can easily worm its way into your heart           ,1
216,emotionally bruised characters ,0
217,its story of actorly existential despair than for its boundary     hopping formal innovations and glimpse into another kind of chinese ,1
218,salvage this filmmaker      s flailing reputation ,0
219,know it would n     t exist without the precedent of yiddish theater     whose jolly     fun     for     fun      s       sake communal spirit goes to the essence of broadway ,1
220,low     rent retread ,0
221,the writing is indifferent ,0
222,calm and thoughtful ,1
223,xmas ,1
224,two bodies and hardly a laugh between them ,0
225,attractive men ,1
226,his fake backdrops ,0
227,maybe            how will you feel after an 88     minute rip     off of the rock with action confined to slo     mo gun firing and random glass     shattering                ,0
228,the movie attempts to mine laughs from a genre            the gangster     crime comedy            that wore out its welcome with audiences several years ago     and its cutesy reliance on movie     specific cliches is n     t exactly endearing ,0
229,such subtlety and warmth ,1
230,quiet family drama ,1
231,at once both refreshingly different and reassuringly familiar ,1
232,several strong performances ,1
233,is still charming ,1
234,utterly convincing ,1
235,demonstrates just how far his storytelling skills have eroded     ,0
236,in the feet with cop flick cliches like an oily arms dealer     squad car pile     ups and the requisite screaming captain ,0
237,are until the film is well under way            and yet it      s hard to stop watching ,1
238,a rambling ensemble piece with loosely connected characters and plots that never quite gel     ,0
239,languishing ,0
240,a solidly constructed     entertaining thriller that stops short of true inspiration     ,1
241,fails in making this character understandable     in getting under her skin     in exploring motivation           well ,0
242,discomfort and embarrassment ,0
243,to kline      s superbly nuanced performance     that pondering ,1
244,jaw     dropping action sequences ,1
245,have given this movie a rating of zero     ,0
246,the astute direction of cardoso and beautifully detailed performances by all of the actors ,1
247,but it      s great cinematic polemic ,1
248,buddy cop comedy ,1
249,that is dark ,0
250,the nicest thing that can be said about stealing harvard     which might have been called freddy gets molested by a dog     is that it      s not as obnoxious as tom green      s freddie got fingered     ,0
251,too fancy ,0
252,deadly bore ,0
253,period     perfect ,1
254,surveyed high school students           and came back with the astonishing revelation that            they wanted to see something that did n     t talk down to them                ,1
255,if solondz had two ideas for two movies     could n     t really figure out how to flesh either out ,0
256,the holocaust ,0
257,idemoto and kim make a gorgeous pair           their scenes brim with sexual possibility and emotional danger ,1
258,that is revelatory ,1
259,here are unintentional     ,0
260,got a place in your heart ,1
261,a terrible adaptation of a play that only ever walked the delicate tightrope between farcical and loathsome     ,0
262,is a convincing one     and ,1
263,painful improbability ,0
264,often it      s meandering     low on energy     and too eager to be quirky at moments when a little old     fashioned storytelling would come in handy ,0
265,he seems to want both     but succeeds in making neither     ,0
266,it      s soulful and unslick     and that      s apparently just what     aniston     has always needed to grow into a movie career     ,1
267,that rare animal ,1
268,she     janine and molly            an all     woman dysfunctional family            deserve one another ,0
269,the only reason ,1
270,too clichéd ,0
271,a tired     unnecessary retread           a stale copy of a picture that was n     t all that great to begin with ,0
272,injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater     ,1
273,that attempts and often achieves a level of connection and concern ,1
274,there is no psychology here     and no real narrative logic            just a series of carefully choreographed atrocities     which become strangely impersonal and abstract     ,0
275,an erotic thriller that ,1
276,the audience other than to sit back and enjoy a couple of great actors hamming it up ,1
277,a mood that      s sustained through the surprisingly somber conclusion ,1
278,to be quirky and funny that the strain is all too evident ,0
279,being about nothing is sometimes funnier than being about something ,1
280,suffers from a paunchy midsection     several plodding action sequences and a wickedly undramatic central theme     ,0
281,a love story as sanguine ,0
282,earnest and heartfelt but undernourished and plodding     ,1
283,insanely dysfunctional ,0
284,actually amusing ,1
285,the troubling thing about clockstoppers is that it does n     t make any sense     ,0
286,is n     t very interesting actually ,0
287,of a culture in conflict ,0
288,at the peak of their powers ,1
289,an enormous feeling ,1
290,a very charming and funny movie     ,1
291,an hour      s worth of actual material ,1
292,a compelling story ,1
293,an ungainly movie ,0
294,superb performances throughout ,1
295,is a wonderful thing     that he has been able to share his story so compellingly with us is a minor miracle ,1
296,comes to life in the performances     ,1
297,the legendary wit      s classic mistaken identity farce ,0
298,oscar nomination ,1
299,it is a unique     well     crafted psychological study of grief ,1
300,positive impression ,1
301,a funny     triumphant     and ,1
302,an action movie with an action icon who      s been all but decommissioned ,0
303,fifth beer     soaked film ,0
304,of manipulation     an exploitation piece doing its usual worst to guilt     trip parents ,0
305,    dopey old ,0
306,have received such a sophisticated and unsentimental treatment on the big screen as they do in this marvelous film     ,1
307,low     grade dreck that usually goes straight to video            with a lousy script     inept direction     pathetic acting     poorly dubbed dialogue and murky cinematography     complete with visible boom mikes ,0
308,felt work about impossible     irrevocable choices and the price of making them     ,0
309,a spark of new inspiration in it     just more of the same     done with noticeably less energy and imagination ,0
310,    reality shows            reality shows for god      s sake     ,0
311,is painfully bad     a fourth     rate jim carrey who does n     t understand the difference between dumb fun and just plain dumb ,0
312,been recycled more times than i      d care to count ,0
313,far more successful ,1
314,it      s crafty     energetic and smart            ,1
315,an impressive roster ,1
316,certain to be distasteful to children and adults alike ,0
317,farce ,0
318,mind crappy movies as much as adults ,0
319,the actresses find their own rhythm and protect each other from the script      s bad ideas and awkwardness     ,1
320,into an a     list director ,1
321,a very good time at the cinema ,1
322,    murder hits and generally sustains a higher plateau with bullock      s memorable first interrogation of gosling     ,1
323,as miraculous as its dreamworks makers ,1
324,that he      s going to make a splash even greater than arnold schwarzenegger     jean     claud van damme or steven segal ,1
325,a gently funny     sweetly adventurous film that makes you feel genuinely good     that is to say     entirely unconned by false sentiment or sharp     overmanipulative hollywood practices     ,1
326,the holes in this film ,0
327,dazzle and delight us ,1
328,his oppressive     right     wing     propriety     obsessed family ,0
329,like the movie      s various victimized audience members after a while ,0
330,leave ,0
331,if you saw it on tv     you      d probably turn it off     convinced that you had already seen that movie     ,0
332,give the transcendent performance ,1
333,masters of both ,1
334,would ever work in a mcculloch production again if they looked at how this movie turned out ,0
335,female friendship     spiked with raw urban humor ,1
336,    it      s just grating ,0
337,the film      s story does not live up to its style ,0
338,is n     t worth telling ,0
339,    not     nearly       as     nasty       as     it ,0
340,it trusts the story it sets out to tell     ,1
341,if it had just gone that one step further ,0
342,have done a fine job of updating white      s dry wit to a new age ,1
343,lawrence desperately looks elsewhere     seizing on george      s haplessness and lucy      s personality tics     ,0
344,clean     cut ,1
345,dark and unrepentant     this excursion into the epicenter of percolating mental instability is not easily dismissed or forgotten     ,1
346,the pleasure of read my lips is like seeing a series of perfect black pearls clicking together to form a string     ,1
347,that rare movie ,1
348,admirers of director abel ferrara may be relieved that his latest feature     r xmas     marks a modest if encouraging return to form     ,1
349,nebrida ,1
350,here his sense of story and his juvenile camera movements smack of a film school undergrad ,0
351,thrills when it should be most in the mind of the killer ,0
352,that will have you at the edge of your seat for long stretches ,1
353,including a knockout of a closing line ,1
354,is the last thing any of these three actresses     nor their characters     deserve ,0
355,could young romantics out on a date ,1
356,a random series of collected gags     pranks     pratfalls     dares     injuries     etc     ,0
357,an inuit masterpiece ,1
358,horrible     99     minute ,0
359,other than a mildly engaging central romance     hospital ,0
360,bittersweet comedy     drama full of life     hand gestures     and some ,1
361,the cinematic stylings of director john stockwell ,1
362,if hill is n     t quite his generation      s don siegel     or robert aldrich         it      s because there      s no discernible feeling beneath the chest hair     it      s all bluster and cliché ,0
363,a weak and ineffective ghost story without a conclusion or pay off ,0
364,been titled generic jennifer lopez romantic comedy ,0
365,it      s moving ,1
366,mired in tear     drenched quicksand ,0
367,mob ,0
368,light     silly     photographed with color and depth     and rather a good time     ,1
369,storytelling fails to provide much more insight than the inside column of a torn book jacket     ,0
370,endlessly superficial     ,0
371,when one hears harry shearer is going to make his debut as a film director     one would hope for the best ,1
372,nicholas nickleby            is a perfect family film to take everyone to since there      s no new            a christmas carol            out in the theaters this year     ,1
373,is so insanely dysfunctional that the rampantly designed equilibrium becomes a concept doofus     ,0
374,           far from heaven            is a masterpiece     ,1
375,by kevin bray     whose crisp framing     edgy camera work     and wholesale ineptitude with acting     tone and pace very obviously mark him as a video helmer making his feature debut ,0
376,is a tired one     with few moments of joy rising above the stale material     ,0
377,     re going to feel like you were n     t invited to the party ,0
378,more than a widget cranked out on an assembly line to see if stupid americans will get a kick out of goofy brits with cute accents performing ages     old slapstick and unfunny tricks ,0
379,at every faltering half     step of its development ,0
380,some of the discomfort and embarrassment of being a bumbling american in europe ,0
381,takes hold and grips hard ,1
382,highly recommended as an engrossing story about a horrifying historical event and the elements which contributed to it     ,1
383,is a frighteningly fascinating contradiction     ,1
384,manages to squeeze by on angelina jolie      s surprising flair for self     deprecating comedy     ,1
385,the insinuation of mediocre acting ,0
386,she might not make for a while ,0
387,acumen ,1
388,truly distinctive ,1
389,simplistic     silly and tedious     ,0
390,i certainly ca n     t recommend it ,0
391,see a movie ,1
392,which half of dragonfly is worse     the part where nothing      s happening     or the part where something      s happening ,0
393,adam sandler      s 8 crazy nights is 75 wasted minutes of sandler as the voice     over hero in columbia pictures       perverse idea of an animated holiday movie     ,0
394,that the gang feels comfortable with taking insane liberties and doing the goofiest stuff out of left field ,1
395,equal amounts of beautiful movement and inside information     ,1
396,a sobering and powerful documentary about the most severe kind of personal loss ,1
397,the thing about guys like evans is this     you      re never quite sure where self     promotion ends and the truth begins ,0
398,a suspenseful spin on standard horror flick formula ,1
399,if the film      s vision of sport as a secular religion is a bit cloying     its through     line of family and community is heartening in the same way that each season marks a new start     ,1
400,a surprising winner ,1
401,as an evil     monstrous lunatic ,0
402,sirk ,1
403,insufferably naive ,0
404,sadly ,0
405,yes     spirited away is a triumph of imagination     ,1
406,even at its worst     it      s not half     bad     ,1
407,its success on a patient viewer ,1
408,mesmerizing cinematic poem ,1
409,blade 2 ,1
410,is cruel     misanthropic stuff with only weak claims to surrealism and black comedy ,0
411,just utter       uhhh           which is better than most of the writing in the movie ,0
412,silly and overwrought ,0
413,i enjoyed it just as much     ,1
414,to waste their time ,0
415,foreign culture only ,0
416,it tries to pump life into overworked elements from eastwood      s dirty harry period ,0
417,of a creaky            pretty woman            retread     with the emphasis on self     empowering schmaltz and big     wave surfing that gives pic its title an afterthought ,0
418,riveting ,1
419,the picture is constructed around a core of flimsy            or     worse yet     nonexistent            ideas ,0
420,was worth your seven bucks ,1
421,wickedly funny     visually engrossing     never boring     this movie challenges us to think about the ways we consume pop culture     ,1
422,that there is nothing distinguishing in a randall wallace film ,0
423,the magic     and original running time     of ace japanimator hayao miyazaki      s spirited away survives intact in bv      s re     voiced version     ,1
424,i know how to suffer       and if you see this film you      ll know too     ,0
425,is     a fascinating character     and deserves a better vehicle than this facetious smirk of a movie     ,0
426,reef ,1
427,sheds light on a subject few are familiar with     and makes you care about music you may not have heard before     ,1
428,if s   m seems like a strange route to true love     maybe it is     but it      s to this film      s     and its makers           credit that we believe that that      s exactly what these two people need to find each other            and themselves     ,1
429,waster       ,0
430,asylum material ,0
431,sexy slip ,1
432,is impenetrable and dull ,0
433,does leblanc make one spectacularly ugly     looking broad     but he appears miserable throughout as he swaggers through his scenes     ,0
434,hackneyed and meanspirited ,0
435,an unabashedly romantic picture of a nation whose songs spring directly from the lives of the people ,1
436,beloved ,1
437,change watching such a character     especially when rendered in as flat and impassive a manner as phoenix      s ,0
438,quickly wears out its limited welcome ,0
439,will leave you wanting more     not to mention leaving you with some laughs and a smile on your face ,1
440,     s meandering     low on energy     and too eager ,0
441,uniformly superb ,1
442,a vibrant and intoxicating fashion ,1
443,some success with documentaries ,1
444,     s an experience in understanding a unique culture that is presented with universal appeal ,1
445,a spark of new inspiration in it ,1
446,          a delightfully unpredictable     hilarious comedy with wonderful performances that tug at your heart in ways that utterly transcend gender labels     ,1
447,a way to make j   k    rowling      s marvelous series into a deadly bore ,0
448,such a wildly uneven hit     and     miss enterprise     you ca n     t help suspecting that it was improvised on a day     to     day basis during production     ,0
449,a strangely sinister happy ending ,1
450,captivates as it ,1
451,so hideously and clumsily ,0
452,too many flashbacks ,0
453,contrived     awkward and filled with unintended laughs ,0
454,recommended viewing for its courage     ideas     technical proficiency and great acting     ,1
455,smart     ,1
456,      it      s just a kids       flick ,0
457,climactic ,1
458,into a smart new comedy ,1
459,you      ve seen a movie instead of an endless trailer ,1
460,there are no special effects     and no hollywood endings     ,1
461,dubious ,0
462,seagal ran out of movies years ago ,0
463,outtakes in which most of the characters forget their lines and ,0
464,still feels counterproductive ,0
465,standard ,0
466,is more like something from a bad clive barker movie     ,0
467,adorably ,1
468,a skillful filmmaker ,1
469,wholly believable and heart     wrenching depths ,1
470,funnier version of the old police academy flicks     ,1
471,deaths ,0
472,manipulative claptrap     a period     piece movie     of     the     week     ,0
473,is a fascinating little tale ,1
474,enough may pander to our basest desires for payback     but unlike many revenge fantasies     it ultimately delivers     ,1
475,looking down at your watch and realizing serving sara is n     t even halfway through ,0
476,loosely speaking     we      re in all of me territory again     and     strictly speaking     schneider is no steve martin     ,0
477,      butterfingered       is the word for the big     fisted direction of jez butterworth     who manages to blast even the smallest sensitivities from the romance with his clamorous approach     ,0
478,watching junk like this ,0
479,worked five years ago but has since lost its fizz ,0
480,is that secret ballot is a comedy     both gentle and biting     ,1
481,he      s spiffing up leftovers that are n     t so substantial or fresh ,0
482,with raw emotions ,1
483,people to whom the idea of narrative logic or cohesion is an entirely foreign concept ,0
484,by sending the audience straight to hell ,0
485,affectionately goofy ,1
486,quite tasty ,1
487,much baked cardboard ,0
488,payne has created a beautiful canvas     ,1
489,it is a fairly revealing study of its two main characters            damaged     goods people whose orbits will inevitably ,1
490,great shame ,0
491,eventually resents having to inhale this gutter romancer      s secondhand material ,0
492,hollowness ,0
493,     s quite diverting nonsense ,0
494,is that there is nothing in it to engage children emotionally     ,0
495,though it      s not very well shot or composed or edited     the score is too insistent and the dialogue is frequently overwrought and crudely literal     the film shatters you in waves     ,0
496,a definitive account ,1
497,of you     are     there immediacy ,1
498,aware of his own coolness ,1
499,it emerges as another key contribution to the flowering of the south korean cinema ,1
500,sweeping     dramatic ,1
501,offers a fair amount of trashy     kinky fun ,1
502,is off     ,0
503,refreshing ,1
504,imagine that a more confused     less interesting and more sloppily made film could possibly come down the road in 2002 ,0
505,one of the worst films of 2002     ,0
506,tanks     ,0
507,the film is a good one ,1
508,deals with its subject matter in a tasteful     intelligent manner     rather than forcing us to endure every plot contrivance that the cliché     riddled genre can offer ,1
509,potentially interesting idea ,1
510,exists     and does so with an artistry that also smacks of revelation ,1
511,the screenplay by james eric     james horton and director peter o     fallon           is so pat it makes your teeth hurt     ,0
512,the fun ,1
513,completely satisfying ,1
514,please not only the fanatical adherents on either side     but also people who know nothing about the subject and ,0
515,by top     billed star bruce willis ,1
516,expiration date ,0
517,    a     soulless ,0
518,at leading lives of sexy intrigue ,1
519,depressingly thin ,0
520,respects the material ,1
521,cremaster 3            should come with the warning            for serious film buffs only                ,0
522,genuinely ,1
523,and it      s what makes their project so interesting ,1
524,the timeless spectacle ,1
525,founders on its own preciousness            and squanders its beautiful women ,0
526,genre a bad name ,0
527,beating the austin powers films ,1
528,remarkable performances ,1
529,it      s a frightful vanity film that     no doubt     pays off what debt miramax felt they owed to benigni     ,0
530,clearly evident quality ,1
531,aimless for much of its running time     ,0
532,if hill is n     t quite his generation      s don siegel     or robert aldrich         it      s because there      s no discernible feeling beneath the chest hair     ,0
533,but arriving at a particularly dark moment in history     it offers flickering reminders of the ties that bind us     ,1
534,plunges you into a reality that is     more often then not     difficult and sad     ,0
535,arch and rather cold     blooded comedy ,0
536,by 86 minutes of overly     familiar and poorly     constructed comedy ,0
537,the off     center humor is a constant ,1
538,feeling embarrassed ,0
539,a children      s film in the truest sense ,1
540,just another combination of bad animation and mindless violence           lacking the slightest bit of wit or charm ,0
541,are often engaging ,1
542,a remarkably cohesive whole     both visually and thematically ,1
543,ultimately that      s what makes it worth a recommendation ,1
544,will find that the road to perdition leads to a satisfying destination ,1
545,nothing too deep or substantial     ,0
546,lead actress gaï     she of the impossibly long limbs and sweetly conspiratorial smile ,1
547,in the shameless self     caricature of       analyze this           1999     and       analyze that           promised     or threatened     for later this year ,0
548,pat storylines     precious circumstances and beautiful stars ,1
549,to burn every print of the film ,0
550,too much power     not enough puff ,0
551,in addition to the overcooked     ham     fisted direction     which has all the actors reaching for the back row ,0
552,           and not in a good way ,0
553,what      s infuriating about full frontal is that it      s too close to real life to make sense     ,0
554,     s really an exercise in gross romanticization of the delusional personality type ,0
555,does n     t quite get there ,0
556,a french film with a more down     home flavor     ,1
557,is a convincing one     ,1
558,acknowledges upfront that the plot makes no sense     such that the lack of linearity is the point of emotional and moral departure for protagonist alice ,0
559,underrehearsed ,0
560,pacino and williams seem to keep upping the ante on each other     just as their characters do in the film     ,1
561,was as superficial as the forced new jersey lowbrow accent uma had ,0
562,     s not as awful as some of the recent hollywood trip tripe ,1
563,scoob and shag do n     t eat enough during the film           ,0
564,staggers between flaccid satire and what ,0
565,a whole lot of nada ,0
566,troubling and ,0
567,heavyweights joel silver and robert zemeckis agreed to produce this ,1
568,sees it as a chance to revitalize what is and always has been remarkable about clung     to traditions     ,1
569,trots out the video he took of the family vacation to stonehenge ,0
570,the movie is clever     offbeat and even gritty enough to overcome my resistance     ,1
571,the triumph of his band ,1
572,seem as long as the two year affair which is its subject ,0
573,works on some levels and is certainly worth seeing at least once     ,1
574,easily marketable ,1
575,     s the funniest american comedy since graffiti bridge ,1
576,the beauty of the piece is that it counts heart as important as humor     ,1
577,a fine ,1
578,the            queen            and less of the            damned ,0
579,it is a whole lot of fun and ,1
580,bitter taste ,0
581,the choppy editing ,0
582,fierce competition ,1
583,a dark     as     pitch comedy ,0
584,as rude and profane as ever     always hilarious and ,1
585,fails on its own     but makes you second     guess your affection for the original ,0
586,to the bravery and dedication of the world      s reporters who willingly walk into the nightmare of war not only to record the events for posterity     but to help us ,1
587,brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing ,1
588,lacks the novel charm that made spy kids a surprising winner with both adults and younger audiences ,0
589,     s more repetition than creativity throughout the movie ,0
590,on the economics of dealing and the pathology of ghetto fabulousness ,1
591,it does cathartic truth telling ,1
592,should scare any sane person away ,0
593,given passionate     if somewhat flawed     treatment ,1
594,genial is the conceit     ,0
595,aimless ,0
