,comment_text,target
82,is how well it holds up in an era in which computer     generated images are the norm ,1
83,great material ,1
84,creative team ,1
85,be probing why a guy with his talent ended up in a movie this bad ,0
86,the intentionally low standards of frat     boy humor ,0
87,will strike a chord with anyone who      s ever ,1
88,in the film     which gives you an idea just how bad it was ,0
89,the best short story writing ,1
90,make it as much fun as reading an oversized picture book before bedtime     ,1
91,spy has all the same problems the majority of action comedies have     ,0
92,mesmerizing ,1
93,an underlying seriousness that sneaks up on the viewer     providing an experience that is richer than anticipated ,1
94,lousy direction ,0
95,includes battlefield earth and showgirls ,0
96,a real audience     pleaser ,1
97,too amateurishly square ,0
98,a blip ,0
99,no french people were harmed during the making of this movie     but they were insulted and the audience was put through torture for an hour and a half ,0
100,     s coherent ,1
101,enhanced ,1
102,ca n     t help suspecting that it was improvised on a day     to     day basis during production     ,0
103,feel pissed off ,0
104,no real sense ,0
105,a metaphor for a modern     day urban china ,1
106,paper     thin and ,0
107,     s petty thievery like this that puts flimsy flicks like this behind bars ,0
108,a complete mess ,0
109,    it      s also a            dare i say it twice            delightfully charming            and totally american     i might add            slice of comedic bliss     ,1
110,some remarkable achival film about how shanghai     of all places     ,1
111,dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace ,1
112,can actually feel good ,1
113,if it had been only half     an     hour long or a tv special     the humor would have been fast and furious            at ninety minutes     it drags     ,0
114,huge     screen format to make an old     fashioned nature film that educates viewers with words and pictures while entertaining them ,1
115,shot like a postcard and overacted with all the boozy self     indulgence that brings out the worst in otherwise talented actors ,0
116,makes the movie special ,1
117,refreshingly     ,1
118,patronizing ,0
119,goes beyond his usual fluttering and stammering and captures the soul of a man in pain who gradually comes to recognize it and deal with it ,1
120,robbed and replaced ,0
121,vile     incoherent ,0
122,she     cute ,1
123,           bowel movements than this long     on     the     shelf     point     and     shoot exercise in gimmicky crime drama ,0
124,deftly captures ,1
125,includes one of the strangest ,1
126,does not make for much of a movie     ,0
127,metaphors abound     but it is easy to take this film at face value and enjoy its slightly humorous and tender story ,1
128,some very good acting     dialogue     ,1
129,in undergraduate doubling subtexts and ridiculous stabs ,0
130,have made a remarkable film that explores the monster      s psychology not in order to excuse him but rather to demonstrate that his pathology evolved from human impulses that grew hideously twisted     ,1
131,adding the rich details and go     for     broke acting that heralds something special ,1
132,film     honest ,1
133,it evaporates like so much crypt mist in the brain ,0
134,money why this distinguished actor would stoop so low ,0
135,satin rouge is not a new     or inventive     journey     ,0
136,attractive and talented actors ,1
137,a festival film that would have been better off staying on the festival circuit ,0
138,i truly enjoyed most of mostly martha while i ne ,1
139,grating and tedious ,0
140,is definitely its screenplay     both for the rhapsodic dialogue that jumps off the page     and for the memorable character creations     ,1
141,well     intentioned     ,1
142,the story     like ravel      s bolero     builds to a crescendo that encompasses many more paths than we started with ,1
143,compassion     sacrifice     ,1
144,that makes the film seem like something to endure instead of enjoy ,0
145,the dullest kiddie flicks ,0
146,a frightful vanity film ,0
147,no worse a film than breaking out     and breaking out ,0
148,singing long after the credits roll ,1
149,do better elsewhere ,0
150,is hugely overwritten     with tons and tons of dialogue            most of it given to children ,0
151,     s what makes their project so interesting ,1
152,the courage of its convictions and excellent performances on its side ,1
153,while you watch it     offering fine acting moments and pungent insights into modern l   a         s show     biz and media ,1
154,balance pointed     often incisive satire and unabashed sweetness     ,1
155,serenity and discipline ,1
156,mindless pace ,0
157,a much better documentary ,1
158,behavior and severe flaws ,0
159,wild     endearing     masterful documentary ,1
160,devos and cassel have tremendous chemistry            their sexual and romantic tension     while never really vocalized     is palpable ,1
161,a brutal 90     minute battle sequence that does everything but issue you a dog     tag and an m     16 ,1
162,manages to insult the intelligence of everyone in the audience ,0
163,a charming     banter     filled comedy           one of those airy cinematic bon bons whose aims            and by extension     accomplishments            seem deceptively slight on the surface ,1
164,swung me around ,1
165,elaborate continuation ,1
166,third     rate ,0
167,    the picture begins to resemble the shapeless     grasping actors       workshop that it is     ,0
168,rare insight ,1
169,is we never really see her esther blossom as an actress     even though her talent is supposed to be growing ,0
170,style     structure and rhythms are so integrated with the story ,1
171,amused by its special effects ,1
172,seems uncertain whether it wants to be an acidic all     male all about eve or a lush     swooning melodrama in the intermezzo strain ,0
173,yet it      s not quite the genre     busting film it      s been hyped to be because it plays everything too safe     ,0
174,a generic bloodbath ,0
175,by the forced funniness found in the dullest kiddie flicks ,0
176,has enough moments to keep it entertaining ,1
177,intense and ,1
178,of being a really bad imitation of the really bad blair witch project ,0
179,far superior film ,1
180,what begins brightly gets bogged down over 140 minutes     ,0
181,    has solid acting and a neat premise ,1
182,re     working to show more of the dilemma     rather than have his characters stage shouting ,0
183,a bad movie that happened to good actors     ,0
184,of characters in this picture ,1
185,you      ll still be glued to the screen     ,1
186,electrocute and dismember their victims in full consciousness ,0
187,for instance     good things happen to bad people ,0
188,tiny acts of kindness ,1
189,might be distracted by the movie      s quick movements and sounds ,0
190,to what is almost certainly going to go down as the worst            and only            killer website movie of this or any other year ,0
191,no clear     cut hero ,0
192,one film that      s truly deserving of its oscar nomination ,1
193,sticks     really     except a lingering creepiness one feels from being dragged through a sad     sordid universe of guns     drugs     avarice and damaged dreams ,0
194,punctuated by sudden shocks ,1
195,is how a rich historical subject     combined with so much first     rate talent           could have yielded such a flat     plodding picture     ,0
196,every conceivable mistake ,0
197,the film      s strength is n     t in its details     but in the larger picture it paints       of a culture in conflict with itself     with the thin veneer of nationalism that covers our deepest     media     soaked fears     ,1
198,you might as well be watching a rerun ,0
199,hilariously     gloriously alive ,1
200,if you give a filmmaker an unlimited amount of phony blood     nothing good can happen ,0
201,i stay positive ,1
202,was vile enough ,0
203,remarkably dull with only caine ,0
204,for all its social and political potential     state property does n     t end up being very inspiring or insightful     ,0
205,catch the pitch of his poetics     savor the pleasure of his sounds and images     and ,1
206,would that greengrass had gone a tad less for grit and a lot more for intelligibility ,0
207,capitalizes on this concept and opts for the breezy and amateurish feel of an after school special on the subject of tolerance     ,0
208,the dialogue frequently misses the mark ,0
209,the tuxedo was n     t just bad     it was     as my friend david cross would call it           hungry     man portions of bad       ,0
210,so much first     rate ,1
211,gorgeous locales ,1
212,major waste ,0
213,depress you ,0
214,loves both dance and cinema ,1
215,the director     with his fake backdrops and stately pacing ,0
216,needed more emphasis ,0
217,a well paced and satisfying little drama ,1
218,needed more emphasis on the storytelling and less on the glamorous machine that thrusts the audience into a future they wo n     t much care about ,0
219,no doubt that krawczyk deserves a huge amount of the credit for the film      s thoroughly winning tone ,1
220,ingratiating ,0
221,of what passes for sex in the movies look like cheap hysterics ,0
222,he script is n     t up to the level of the direction ,1
223,comes across as both shallow and dim     witted ,0
224,is a dud     ,0
225,a sun     drenched masterpiece     part parlor game     part psychological case study     ,1
226,hugh grant     who has a good line in charm ,1
227,the code talkers deserved better than a hollow tribute     ,0
228,it were any more of a turkey ,0
229,fairly involving as far as it goes ,1
230,the wake of saving private ryan ,1
231,in which the hero might have an opportunity to triumphantly sermonize ,1
232,it all starts to smack of a hallmark hall of fame     with a few four letter words thrown in that are generally not heard on television     ,0
233,languorous slo     mo sequences ,0
234,               derrida is an undeniably fascinating and playful fellow     ,1
235,wants to break free of her old life ,1
236,of boring ,0
237,encounters a substantial arc of change that does n     t produce any real transformation ,0
238,peppering this urban study with references to norwegian folktales     villeneuve creates in maelstrom a world where the bizarre is credible and the real turns magical     ,1
239,a road     trip drama with too many wrong turns ,0
240,above its oh     so     hollywood rejiggering and its conventional direction to give the film a soul and an unabashed sense of good old     fashioned escapism ,1
241,thoroughly awful movie ,0
242,festival ,1
243,clockstoppers if you have nothing better to do with 94 minutes ,0
244,maintains your interest until the end and even leaves you with a few lingering animated thoughts     ,1
245,worth the concentration ,1
246,anyone managing to steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon     dustin hoffman and holly hunter     yet newcomer ellen pompeo pulls off the feat with aplomb ,1
247,a dud            a romantic comedy that      s not the least bit romantic and only mildly funny ,0
248,worst titles ,0
249,ranks with the best of herzog      s works ,1
250,as part of mr    dong      s continuing exploration of homosexuality in america     family fundamentals is an earnest study in despair     ,1
251,a smart     solid     kinetically     charged spy flick worthy ,1
252,spiffy bluescreen technique and ,1
253,end up laughing ,1
254,the film has a laundry list of minor shortcomings     but the numerous scenes of gory mayhem are worth the price of admission           if            gory mayhem            is your idea of a good time     ,1
255,is really closer to porn than a serious critique of what      s wrong with this increasingly pervasive aspect of gay culture     ,0
256,the massive waves that lifts blue crush into one of the summer      s most pleasurable movies ,1
257,rather thin ,0
258,esther seems to remain an unchanged dullard ,0
259,interestingly ,1
260,30 seconds of plot ,0
261,vulgar dialogue and a plot that crawls along at a snail      s pace ,0
262,to be delightfully compatible here ,1
263,is pretty funny now and then without in any way demeaning its subjects ,1
264,of hope ,1
265,to show that if you give a filmmaker an unlimited amount of phony blood     nothing good can happen ,0
266,gets its greatest play from the timeless spectacle of people ,1
267,sitting open too long ,0
268,is an all     time low for kevin costner ,0
269,surprisingly flat ,0
270,greatly impressed by the skill of the actors involved in the enterprise ,1
271,gutter ,0
272,     s also cold     gray     antiseptic and emotionally desiccated     ,0
273,sometimes creepy intimacy ,1
274,falling short as a whole ,0
275,a bad run in the market or a costly divorce ,0
276,bring out joys in our lives that we never knew ,1
277,of great actors hamming it up ,0
278,twisted     brilliant and macabre ,1
279,the script was reportedly rewritten a dozen times ,0
280,lonely and needy ,0
281,have written a more credible script     though with the same number of continuity errors ,0
282,human darkness ,0
283,as it should be ,1
284,i      m not ,0
285,as funny for grown     ups as for rugrats ,1
286,i suppose it      s lovely that cal works out his issues with his dad and comes to terms with his picture     perfect life            but world traveler gave me no reason to care ,0
287,long and unfocused ,0
288,alas     it collapses like an overcooked soufflé     ,0
289,the film aims to be funny     uplifting and moving     sometimes all at once     ,1
290,teeny     bopper ,0
291,          a scummy ripoff of david cronenberg      s brilliant       videodrome           ,0
292,mad love does n     t galvanize its outrage the way     ,0
293,flexible ,1
294,suffers from unlikable characters and a self     conscious sense ,0
295,the most horrific movie experience i      ve had since            ca n     t stop the music                ,0
296,has wonderfully funny moments ,1
297,    madonna is one helluva singer     ,1
298,as a low     budget series on a uhf channel ,0
299,give the movie points for ,1
300,be delightfully compatible ,1
301,one of the best silly horror movies of recent memory     with some real shocks in store for unwary viewers     ,1
302,original hit movie ,1
303,     m left slightly disappointed that it did n     t ,0
304,wrong with that ,0
305,rice never clearly defines his characters or gives us a reason to care about them     ,0
306,as a story of dramatic enlightenment     the screenplay by billy ray and terry george leaves something to be desired     ,0
307,the re       enactments     however fascinating they may be as history     are too crude to serve the work especially well     ,0
308,forgotten 10 minutes ,0
309,lifeless execution     ,0
310,the auditorium feeling dizzy     confused     and totally disorientated ,0
311,with a visually masterful work of quiet power ,1
312,utter mush           ,0
313,is tenderly observant of his characters ,1
314,a delightfully unpredictable     hilarious comedy with wonderful performances that tug at your heart in ways that utterly transcend gender ,1
315,found the movie as divided against itself ,0
316,listless direction ,0
317,the riveting performances ,1
318,unfocused and ,0
319,reel in when we should be playing out ,0
320,your kids ,1
321,create an engaging story that keeps you guessing at almost every turn ,1
322,make it well worth watching ,1
323,you feel like a sucker ,0
324,and     perhaps paradoxically     illuminated ,0
325,pitifully unromantic ,0
326,    unfortunately     is a little too in love with its own cuteness ,0
327,    dumb ,0
328,fascinating     compelling story ,1
329,the whole mess boils down to a transparently hypocritical work that feels as though it      s trying to set the women      s liberation movement back 20 years           ,0
330,is a bad mannered     ugly and destructive little                  ,0
331,all the usual spielberg flair ,1
332,if you      re as happy listening to movies as you are watching them     and the slow parade of human frailty fascinates you     then you      re at the right film     ,1
333,one of the lucky few who sought it out ,1
334,speeds up ,1
335,out     of     kilter ,0
336,is a complete mess ,0
337,has no point ,0
338,went back to newcastle     the first half of gangster no    1 drips with style and     at times     blood ,1
339,a ton of laughs ,1
340,you would n     t want to live waydowntown ,0
341,    the movie is rather choppy     ,0
342,in the current climate of mergers and downsizing ,0
343,brutally dry satire ,0
344,breathless ,1
345,unhappy at the prospect of the human race splitting in two ,0
346,highest power ,1
347,felt fantasy of a director      s travel ,1
348,no reason for being ,0
349,almost senseless ,0
350,is very choppy and monosyllabic despite the fact ,0
351,supremely good natured ,1
352,languishing on a shelf somewhere ,0
353,could have been crisper and punchier     but it      s likely to please audiences who like movies that demand four hankies ,1
354,           besotted            is misbegotten ,0
355,the comic touch ,1
356,it      s unnerving suspense ,1
357,the chateau has one very funny joke and a few other decent ones     but all it amounts to is a mildly funny     sometimes tedious     ultimately insignificant film     ,0
358,it      s mission accomplished ,1
359,heartwarming yarn ,1
360,two gifted performers ,1
361,it      s a ripper of a yarn and i for one enjoyed the thrill of the chill     ,1
362,this humbling little film     fueled by the light comedic work of zhao benshan and the delicate ways of dong jie     is just the sort for those moviegoers who complain that       they do n     t make movies like they used to anymore           ,1
363,perverse ,0
364,put away the guitar     ,1
365,of the rarest kinds of films ,1
366,takes a walking     dead     cop     flick subgenre and beats new life into it     ,1
367,sin ,0
368,uses the huge     screen format to make an old     fashioned nature film that educates viewers with words and pictures while entertaining them ,1
369,too big ,0
370,celebrates the human spirit with such unrelenting dickensian decency that it turned me     horrors         ,1
371,late fees ,0
372,this unrelenting bleak insistence on opting out of any opportunity for finding meaning in relationships or work ,0
373,can enjoy ,1
374,first     for a movie that tries to be smart     it      s kinda dumb     ,0
375,the greatest musicians ,1
376,     s the worst movie i      ve seen this summer ,0
377,a marvelous performance by allison lohman as an identity     seeking foster child ,1
378,by a warmth that is n     t faked ,1
379,only pain ,0
380,beyond     lame satire ,0
381,    the visuals and enveloping sounds of blue crush make this surprisingly decent flick worth a summertime look     see     ,1
382,could make you weep ,0
383,the whiney characters bugged me ,0
384,      cultural revolution ,1
385,questionable satirical ambivalence ,0
386,pull his head out of his butt ,0
387,is to see two academy award winning actresses     and one academy award winning actor     succumb to appearing in this junk that      s tv sitcom material at best ,0
388,definitely in the guilty pleasure b     movie category ,1
389,climax and     worst of all ,0
390,not smart or barbed enough for older viewers ,0
391,that crossroads is nothing more than an hour     and     a     half     long commercial for britney      s latest album ,0
392,the huskies are beautiful     the border collie is funny and the overall feeling is genial and decent ,1
393,are all things we      ve seen before ,0
394,reaches across time and distance ,1
395,from its unsettling prognosis ,0
396,the attempt to build up a pressure cooker of horrified awe emerges from the simple fact that the movie has virtually nothing to show     ,0
397,tackled a meaty subject and drawn engaging characters while peppering the pages with memorable zingers ,1
398,classify as it is hard to resist ,1
399,clean ,1
400,rotten in the state of california ,0
401,extremely unpleasant film ,0
402,exciting new filmmaker ,1
403,a provocative piece of work ,1
404,flat and uncreative ,0
405,disquieting and thought     provoking film ,1
406,           the best disney movie ,1
407,wonders     enhancing the cultural and economic subtext     bringing richer meaning to the story      s morals ,1
408,an artful yet depressing film that makes a melodramatic mountain out of the molehill of a missing bike ,0
409,on a wal     mart budget ,0
410,unmistakable     easy ,1
411,    queen of the damned is a pointless     meandering celebration of the goth     vampire     tortured woe     is     me lifestyle     ,0
412,gentle but insistent sincerity ,1
413,provides an accessible introduction as well as some intelligent observations on the success of bollywood ,1
414,go back to sleep     ,0
415,the plot has a number of holes     and at times it      s simply baffling     ,0
416,the darkest variety ,0
417,somewhere lies           footage that might have made no such thing a trenchant     ironic cultural satire instead of a frustrating misfire     ,0
418,then you      d do well to check this one out because it      s straight up twin peaks action           ,1
419,italian freakshow ,0
420,rightly ,1
421,watchable up until the point ,0
422,gets over its own investment in conventional arrangements     ,1
423,an undeniably moving film to experience     and ,1
424,something hip ,1
425,most of the people who loved the 1989 paradiso will prefer this new version ,1
426,it begins to seem as long as the two year affair which is its subject ,0
427,there      s no art here ,0
428,     s     better at fingering problems than finding solutions     ,0
429,solid emotional impact ,1
430,the rollicking dark humor ,1
431,the biggest names in japanese anime     ,1
432,girls ca n     t swim represents an engaging and intimate first feature by a talented director to watch     ,1
433,replete with stereotypical familial quandaries ,0
434,could easily be dealing with right now in your lives ,1
435,a must     see for fans of thoughtful war films and those interested in the sights and sounds of battle     ,1
436,that the theme does n     t drag an audience down ,1
437,a mystery devoid ,0
438,a shock     you     into     laughter intensity of almost dadaist proportions ,1
439,far too clever by half     howard      s film is really a series of strung     together moments     with all the spaces in between filled with fantasies     daydreams     memories and one fantastic visual trope after another     ,0
440,be an astronaut ,1
441,grow boring           which proves that rohmer still has a sense of his audience ,0
442,comes along to remind us of how very bad a motion picture can truly be ,0
443,loses its overall sense of mystery ,0
444,then you get another phone call warning you that if the video is n     t back at blockbuster before midnight     you      re going to face frightening late fees     ,0
445,to much more than trite observations on the human condition ,0
446,unifying ,1
447,a noble end ,1
448,made to be jaglomized is the cannes film festival     the annual riviera spree of flesh     buzz     blab and money     ,0
449,new york      s finest and ,1
450,been too many of these films ,0
451,hopkins     rock collision ,0
452,affirms ,1
453,appreciates the art ,1
454,sit in neutral     hoping for a stiff wind to blow it ,0
455,      style cross     country adventure           it has sporadic bursts of liveliness     some so     so slapstick and a few ear     pleasing songs on its soundtrack     ,1
456,this would be a worthy substitute for naughty children      s stockings ,0
457,leave it to john sayles to take on developers     the chamber of commerce     tourism     historical pageants     and commercialism all in the same movie           without neglecting character development for even one minute     ,1
458,b     movie category ,0
459,rubbo runs through a remarkable amount of material in the film      s short 90 minutes     ,1
460,graduated ,1
461,the highs and lows ,1
462,canada ,1
463,triumphantly ,1
464,slap me     i saw this movie     ,0
465,stands out from the pack even if the picture itself is somewhat problematic     ,1
466,be baffled ,0
467,this is a gorgeous film       vivid with color     music and life     ,1
468,the soul of a man in pain ,0
469,dozens of bad guys ,0
470,und drung     but explains its characters       decisions only unsatisfactorily ,0
471,courage and ,1
472,like sitting in a downtown café     overhearing a bunch of typical late     twenty     somethings natter on about nothing     and desperately wishing you could change tables ,0
473,murderous ,0
474,a little uneven to be the cat      s meow     ,0
475,favor ,1
476,damned ,0
477,anthropomorphic ,1
478,wannabe film            ,0
479,lopez      s publicist should share screenwriting credit ,0
480,the fetid underbelly of fame ,0
481,and it is     ,1
482,goes a long way toward keeping the picture compelling ,1
483,figure out that this is a mormon family movie     and a sappy     preachy one at that ,0
484,in which this fascinating            and timely            content comes wrapped ,1
485,the darker elements of misogyny and unprovoked violence suffocate the illumination created by the two daughters and ,0
486,the disjointed feel of a bunch of strung     together tv episodes     ,0
487,the subtitled costume drama is set in a remote african empire before cell phones     guns     and the internal combustion engine ,1
488,nothing short of a masterpiece            and a challenging one ,1
489,a moving     if uneven     success ,1
490,is a discreet moan of despair about entrapment in the maze of modern life     ,0
491,more confused     ,0
492,macabre and ,0
493,do n     t let the subtitles fool you     the movie only proves that hollywood no longer has a monopoly on mindless action     ,0
494,a sophisticated flower child      s ,1
495,arduous ,0
496,barn     burningly bad movie ,0
497,better than any summer blockbuster ,1
498,so cold and dead ,0
499,is so packed with subplots involving the various silbersteins that it feels more like the pilot episode of a tv series than a feature film ,0
500,     d be lying if i said my ribcage did n     t ache by the end of kung pow ,1
501,some problems ,0
502,sad but endearing characters ,1
503,pretty and gifted ,1
504,is about as necessary as a hole in the head ,0
505,godard has never made a more sheerly beautiful film than this unexpectedly moving meditation on love     history     memory     resistance and artistic transcendence     ,1
506,coral reef adventure is a heavyweight film that fights a good fight on behalf of the world      s endangered reefs            ,1
507,the charm of revolution os is rather the way it introduces you to new     fervently held ideas and fanciful thinkers     ,1
508,in the conception than it does in the execution ,0
509,is an interesting character ,1
510,are           impeccable throughout ,1
511,empathy ,1
512,given the fact that virtually no one is bound to show up at theaters for it     the project should have been made for the tube     ,0
513,dud ,0
514,painfully slow cliche     ridden film ,0
515,already knows it      s won ,1
516,deeply and rightly ,1
517,blithe exchanges ,1
518,cheapening it ,0
519,    why not invite some genuine spontaneity into the film by having the evil aliens       laser guns actually hit something for once     ,0
520,sheerly cinematic appeal ,1
521,realize that they      ve already seen this exact same movie a hundred times ,0
522,    i      d recommend waiting for dvd and just skipping straight to her scenes     ,0
523,the humor wry and ,1
524,clever and ,1
525,with all the boozy self     indulgence that brings out the worst in otherwise talented actors ,0
526,suspense     intriguing characters and bizarre bank robberies     plus a heavy dose of father     and     son dynamics ,1
527,sloppy script ,0
528,gives a superb performance full of deep feeling ,1
529,struggle tragically to comprehend the chasm of knowledge that      s opened between them ,1
530,a fudged opportunity of gigantic proportions            a lunar mission with no signs of life ,0
531,as if they were coming back from stock character camp            a drowsy drama infatuated by its own pretentious self     examination ,0
532,a cruel story ,0
533,of the big summer movies ,1
534,bring you into the characters ,1
535,the worst elements of all of them ,0
536,rediscovers ,1
537,diverse and astonishingly articulate ,1
538,is n     t     ,0
539,funny and also heartwarming without stooping to gooeyness     ,1
540,to keep the film entertaining ,1
541,artless sytle ,0
542,lousy tarantino imitations ,0
543,the film offers an intriguing what     if premise     ,1
544,a pleasant distraction     a friday night diversion     ,1
545,the master of disguise is awful     ,0
546,the most brilliant and brutal uk crime film ,1
547,of this and that            whatever fills time            with no unified whole ,0
548,    improvised over many months     and for conveying the way tiny acts of kindness make ordinary life survivable ,1
549,unsympathetic ,0
550,if you grew up on scooby            you      ll love this movie     ,1
551,laughs at how clever it      s being     ,1
552,under its own meager weight ,0
553,an exhilarating new interpretation in morvern callar ,1
554,until it goes off the rails in its final 10 or 15 minutes     wendigo     larry fessenden      s spooky new thriller     is a refreshingly smart and newfangled variation on several themes derived from far less sophisticated and knowing horror films     ,1
555,stages his gags as assaults on america      s knee     jerk moral sanctimony ,0
556,a rock     solid gangster movie with a fair amount of suspense     intriguing characters and bizarre bank robberies     plus a heavy dose of father     and     son dynamics     ,1
557,is too picture postcard perfect     too neat and new pin     like     too obviously a recreation to resonate ,0
558,stoked to make an important film about human infidelity and happenstance that he tosses a kitchen sink onto a story already overladen with plot conceits ,0
559,    mr    schnitzler proves himself a deft pace master and stylist     ,1
560,on top of a foundering performance ,0
561,the trap of the maudlin or tearful ,0
562,equally miserable film ,0
563,a film that affirms the nourishing aspects of love and companionship ,1
564,no     surprise ,0
565,compressed characterisations ,0
566,going at a rapid pace     occasionally ,1
567,she lacks the skill or presence to regain any ground ,0
568,exploitation picture ,0
569,like a bad soap opera ,0
570,have done a fine job of updating white      s dry wit to a new age     ,1
571,de niro     mcdormand and the other good actors ,1
572,arresting ,1
573,far more entertaining than i had expected ,1
574,sit through     enjoy on a certain level and ,1
575,some will object to the idea of a vietnam picture with such a rah     rah     patriotic tone ,0
576,which ones shtick ,0
577,they presume their audience wo n     t sit still for a sociology lesson ,0
578,nothing short of a great one ,1
579,manages to embody the worst excesses of nouvelle vague without any of its sense of fun or energy ,0
580,why blue crush     a late     summer surfer girl entry     should be as entertaining as it is ,1
581,a delightfully dour     ,1
582,becomes just another voyeuristic spectacle     to be consumed and forgotten ,0
583,a sexy     peculiar and always entertaining costume drama set in renaissance spain     and the fact that it      s based on true events somehow makes it all the more compelling     ,1
584,been there done that     ,0
585,the ability to mesmerize     astonish and entertain ,1
586,becomes something about how lame it is to try and evade your responsibilities ,0
587,     ll cry for your money back ,0
588,always hilarious meara ,1
589,give i am trying to break your heart an attraction it desperately needed     ,0
590,together     time out and human resources     establish mr    cantet as france      s foremost cinematic poet of the workplace ,1
591,with a lousy script     inept direction     pathetic acting     poorly dubbed dialogue and murky cinematography ,0
592,actually finding the characters in slackers or their antics amusing     let alone funny ,0
593,is cinema ,1
594,would n     t matter so much that this arrogant richard pryor wannabe      s routine is offensive     puerile and unimaginatively foul     mouthed if it was at least funny ,0
595,the weird thing ,0
596,you love the music     and ,1
597,paxton is surprisingly brilliant     deftly sewing together what could have been a confusing and horrifying vision into an intense and engrossing head     trip     ,1
598,all about a wild     and     woolly     wall     to     wall good time ,1
599,the movie has a script     by paul pender     made of wood     ,0
600,there are few things more frustrating to a film buff than seeing an otherwise good movie marred beyond redemption by a disastrous ending     ,0
601,abomination ,0
602,pokemon 4ever practically assures that the pocket monster movie franchise is nearly ready to keel over ,0
603,padded     ,0
604,however     it      s invaluable ,1
605,tell almost immediately that welcome to collinwood is n     t going to jell ,0
606,juicy ,1
607,of emotionally and narratively complex filmmaking ,1
608,an affectionately goofy satire that      s unafraid to throw elbows when necessary ,1
609,know it would n     t exist without the precedent of yiddish theater     whose jolly     fun     for     fun      s       sake communal spirit goes to the essence of broadway     ,1
