,comment_text,target
130,    there is an accuracy of observation in the work of the director     frank novak     that keeps the film grounded in an undeniable social realism     ,1
131,an appealing couple            ,1
132,cannon      s confidence and laid     back good spirits are     with the drumming routines     among the film      s saving graces     ,1
133,a lively and engaging examination of how similar obsessions can dominate a family     ,1
134,      scratch       is a pretty decent little documentary     ,1
135,because it plays everything too safe ,0
136,in its over     the     top way ,1
137,a part of us that can not help be entertained by the sight of someone getting away with something ,1
138,cyndi lauper ,0
139,a durable part ,1
140,charm     generosity and diplomacy ,1
141,its intended audience has n     t yet had much science ,0
142,richly ,1
143,it      s petty thievery like this that puts flimsy flicks like this behind bars ,0
144,well     meant ,1
145,miller     kuras and the actresses ,1
146,    more of an impish divertissement of themes that interest attal and gainsbourg            they live together            the film has a lot of charm     ,1
147,to imagine anyone managing to steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon     dustin hoffman and holly hunter     yet newcomer ellen pompeo pulls off the feat with aplomb ,1
148,have fun with it ,1
149,untalented artistes ,0
150,a fast     moving and cheerfully simplistic 88 minutes of exaggerated action ,1
151,an important movie     ,1
152,complex characters ,1
153,a lot like a well     made pb     j sandwich     ,1
154,a rip     off ,0
155,that asks you to not only suspend your disbelief but your intelligence as well ,0
156,poignant japanese epic ,1
157,a stab at soccer hooliganism     a double     barreled rip     off of quentin tarantino      s climactic shootout            and ,0
158,far too polite to scale the lunatic heights of joe dante      s similarly styled gremlins ,1
159,a period story about a catholic boy who tries to help a jewish friend get into heaven by sending the audience straight to hell     ,0
160,villainous ,0
161,highlighted by a gritty style and an excellent cast ,1
162,has merit and ,1
163,original and highly cerebral examination ,1
164,in the truest sense ,1
165,who the main characters are until the film is well under way            and yet it      s hard to stop watching ,1
166,loses himself to the film      s circular structure to ever offer any insightful discourse on     well     love in the time of money     ,0
167,not to mention inappropriate and wildly undeserved ,0
168,too ludicrous and ,0
169,complex and quirky ,1
170,with bloody beauty as vivid ,1
171,some bad singer     turned actors ,0
172,          an interesting slice of history     ,1
173,    american chai is enough to make you put away the guitar     sell the amp     and apply to medical school     ,0
174,the stories and faces and music of the men who are its subject ,1
175,late     summer ,1
176,of two fine actors     morgan freeman and ashley judd ,1
177,the future than            bladerunner            and one of the most high     concept sci fi adventures attempted for the screen ,1
178,harmless fun     ,1
179,disappointingly generic nature ,0
180,its hackneyed and meanspirited storyline with cardboard characters and performers ,0
181,epps has neither the charisma nor the natural affability that has made tucker a star     ,0
182,a shallow rumination ,0
183,has virtually nothing to show ,0
184,           sadly            dull ,0
185,gondry      s direction is adequate ,1
186,luckiest viewers ,1
187,eventual discovery ,1
188,run     of     the     mill profanity ,0
189,shame that stealing harvard is too busy getting in its own way to be anything but frustrating     boring     and forgettable     ,0
190,fuelled devito      s early work ,1
191,it feels less like bad cinema than like being stuck in a dark pit having a nightmare about bad cinema ,0
192,have potential ,1
193,be more genial than ingenious ,0
194,are scenes of cinematic perfection that steal your heart away     ,1
195,is to say that it does n     t follow the stale     standard     connect     the     dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world ,1
196,    not the craven of       a nightmare on elm street       or       the hills have eyes           ,0
197,misanthropy ,0
198,has some unnecessary parts ,0
199,a cinematic postcard ,1
200,is that it goes nowhere ,0
201,stock up on silver bullets for director neil marshall      s intense freight train of a film           ,1
202,a character faced with the possibility that her life is meaningless     vapid and devoid of substance     in a movie that is definitely meaningless     vapid and devoid of substance     ,0
203,a core of flimsy            or     worse yet     nonexistent            ideas ,0
204,romanticization ,1
205,     ll be wistful for the testosterone     charged wizardry of jerry bruckheimer productions     especially because half past dead is like the rock on a wal     mart budget ,0
206,flawless film         wang     emerges in the front ranks of china      s now numerous     world     renowned filmmakers     ,1
207,covers huge     heavy topics in a bland     surfacey way that does n     t offer any insight into why     for instance     good things happen to bad people ,0
208,even better than the fellowship ,1
209,exploitative for the art houses and too cynical     ,0
210,does n     t sustain interest beyond the first half     hour     ,0
211,hugely enjoyable film ,1
212,    parker exposes the limitations of his skill and the basic flaws in his vision           ,0
213,    davis     wants to cause his audience an epiphany     yet he refuses to give us real situations and characters ,0
214,interesting ,1
215,cut through the layers of soap     opera emotion and you find a scathing portrayal of a powerful entity strangling the life out of the people who want to believe in it the most     ,1
216,none of the plot       surprises       are really surprising ,0
217,distracted rhythms ,0
218,idiotic ,0
219,committed to film ,1
220,    luridly colored     uni     dimensional nonsense machine ,0
221,real winner ,1
222,rodriguez does a splendid job of racial profiling hollywood style            casting excellent latin actors of all ages            a trend long overdue     ,1
223,has appeal beyond being a sandra bullock vehicle or a standard romantic comedy ,1
224,translating complex characters from novels to the big screen is an impossible task but they are true to the essence of what it is to be ya     ya     ,1
225,is still very much worth seeing ,1
226,their own rhythm ,1
227,instead of letting the laughs come as they may     lawrence unleashes his trademark misogyny            er     comedy            like a human volcano or an overflowing septic tank     take your pick     ,0
228,stillborn except as a harsh conceptual exercise ,0
229,creates a drama with such a well     defined sense of place and age            as in     15 years old            ,1
230,crisp framing     edgy camera work     and ,1
231,a creepy     intermittently powerful study of a self     destructive man           ,1
232,just did n     t care ,0
233,a searing lead performance ,1
234,is     alas     no woody allen     ,0
235,has layered     well     developed characters and some surprises ,1
236,constant smiles ,1
237,ambition but no sense of pride or shame ,0
238,a feel     bad ending for a depressing story that throws a bunch of hot     button items in the viewer      s face and asks to be seen as hip     winking social commentary ,0
239,memories and one fantastic visual trope ,1
240,is turning in some delightful work on indie projects ,1
241,offers a ray of hope to the refugees able to look ahead and resist living in a past ,1
242,smutty ,0
243,thoroughly enjoyable ,1
244,black     and     white and unrealistic     ,0
245,completely loveable ,1
246,is hugely overwritten ,0
247,the plot kicks into gear ,1
248,could hardly ,0
249,taken as a whole     the tuxedo does n     t add up to a whole lot     ,0
250,observant     ,1
251,we get a stab at soccer hooliganism     a double     barreled rip     off of quentin tarantino      s climactic shootout            and meat loaf explodes     ,0
252,pure venality            ,0
253,on a cutting room floor somewhere lies           footage that might have made no such thing a trenchant     ironic cultural satire instead of a frustrating misfire     ,0
254,in other words     it      s just another sports drama     character study     ,0
255,this does not really make the case the kissinger should be tried as a war criminal     ,0
256,is high on squaddie banter     low ,0
257,heavy     handed symbolism     dime     store psychology and ,0
258,chronically ,0
259,is worth a look for its true     to     life characters     its sensitive acting     its unadorned view of rural life and the subtle direction of first     timer hilary birmingham     ,1
260,itself is actually quite vapid     ,0
261,why he keeps being cast in action films when none of them are ever any good ,0
262,with every cinematic tool well under his control ,1
263,drag it down to mediocrity            ,0
264,highly entertaining     self     aggrandizing     politically motivated documentary     making ,1
265,he has no character     loveable or otherwise ,0
266,none of this is meaningful or memorable     but frosting is n     t     either     and you would n     t turn down a big bowl of that     would you     ,1
267,like life on the island ,0
268,not smart and not engaging ,0
269,how a skillful filmmaker can impart a message without bludgeoning the audience over the head     ,1
270,the acting     for the most part     is terrific     although the actors must struggle with the fact that they      re playing characters who sometimes feel more like literary conceits than flesh     and     blood humans     ,1
271,     s a feel     bad ending for a depressing story that throws a bunch of hot     button items in the viewer      s face and asks to be seen as hip     winking social commentary ,0
272,a thriller     ,1
273,with the waldo salt screenwriting award ,1
274,solid base ,1
275,pitiful ,0
276,the filmmaking may be a bit disjointed ,0
277,that we believe that that      s exactly what these two people need to find each other ,1
278,has the thrown     together feel of a summer     camp talent show     hastily written     underrehearsed ,0
279,is also as unoriginal ,0
280,be growing ,1
281,generates little narrative momentum     and invites unflattering comparisons to other installments in the ryan series ,0
282,the annoyance ,0
283,than a particularly slanted     gay s     m fantasy ,0
284,love and ,1
285,straining to get by on humor that is not even as daring as john ritter      s glory days on three      s company ,0
286,it holds itself ,1
287,of crap ,0
288,something has been lost in the translation           another routine hollywood frightfest in which the slack execution italicizes the absurdity of the premise     ,0
289,while somewhat less than it might have been     the film is a good one     and you      ve got to hand it to director george clooney for biting off such a big job the first time out ,1
290,not only better than its predecessor     it may rate as the most magical and most fun family fare of this or any recent holiday season     ,1
291,on all cylinders ,1
292,worked ,1
293,the direction of spielberg ,1
294,is too pedestrian a filmmaker to bring any edge or personality to the rising place that would set it apart from other deep south stories     ,0
295,our reality tv obsession     ,0
296,a much more successful translation than its most famous previous film adaptation     writer     director anthony friedman      s similarly updated 1970 british production     ,1
297,the scope and shape of an especially well     executed television movie ,1
298,hollywood magic ,1
299,the production is suitably elegant ,1
300,really need a remake of            charade ,1
301,if anything     see it for karen black     who camps up a storm as a fringe feminist conspiracy theorist named dirty dick     ,1
302,     s not a comedic moment in this romantic comedy     ,0
303,certainly clever in spots ,1
304,make great marching bands ,1
305,     s not a brilliant piece of filmmaking ,1
306,     s both sitcomishly predictable and cloying in its attempts to be poignant     ,0
307,lighthearted ,1
308,with fewer deliberate laughs     more inadvertent ones and stunningly trite songs ,0
309,from its ripe recipe     inspiring ingredients     certified ,1
310,can be forgiven for realizing that you      ve spent the past 20 minutes looking at your watch and waiting for frida to just die already     ,0
311,oddly colorful ,1
312,a movie as artificial and soulless ,0
313,while this film has an       a       list cast and some strong supporting players     the tale            like its central figure     vivi            is just a little bit hard to love     ,0
314,mckay shows crushingly little curiosity about     or is ill     equipped to examine     the interior lives of the characters in his film     much less incorporate them into his narrative     ,0
315,angel of death ,0
316,you      ll find in this dreary mess     ,0
317,it      s also not smart or barbed enough for older viewers ,0
318,recreating it an in an african idiom ,1
319,a love story and ,1
320,captures some of the discomfort and embarrassment of being a bumbling american in europe ,0
321,vile enough ,0
322,approaches his difficult     endless work with remarkable serenity and discipline ,1
323,fantasy and adventure ,1
324,unexpected moments of authentically impulsive humor ,1
325,they ought to be a whole lot scarier than they are in this tepid genre offering     ,0
326,obligatory cheap ,0
327,to take a reality check before you pay the full ticket price to see            simone                and consider a dvd rental instead ,0
328,suffers from over     familiarity since hit     hungry british filmmakers ,0
329,resourceful hero ,1
330,into a gentle waking coma ,0
331,apart by forming a chain of relationships that come full circle to end on a positive     if tragic     note ,1
332,a rather thin moral ,0
333,    a dark little morality tale disguised as a romantic comedy     ,1
334,flick worthy ,1
335,a respectable new one ,1
336,pc stability notwithstanding ,0
337,another boorish movie ,0
338,sneaks up on the viewer ,1
339,a banal     virulently unpleasant excuse for a romantic comedy     ,0
340,it does turn out to be a bit of a cheat in the end ,0
341,prickly indie comedy ,0
342,about schmidt is undoubtedly one of the finest films of the year     ,1
343,if you      re willing to have fun with it ,1
344,          the maudlin way its story unfolds suggests a director fighting against the urge to sensationalize his material     ,0
345,low     very low ,0
346,that the film comes off winningly     even though it      s never as solid as you want it to be ,1
347,hopes to camouflage how bad his movie is     ,0
348,bewilderingly brilliant ,1
349,exhilarating     ,1
350,does n     t know what it wants to be ,0
351,ultimately delivers ,1
352,this is dicaprio      s best performance in anything ever     and easily the most watchable film of the year     ,1
353,the story     once it gets rolling     is nothing short of a great one     ,1
354,          while each moment of this broken character study is rich in emotional texture     the journey does n     t really go anywhere     ,0
355,targeted to the tiniest segment of an already obscure demographic     ,0
356,never recovers from the clumsy cliché of the ugly american abroad ,0
357,comes across as lame and sophomoric ,0
358,impossible to claim that it is            based on a true story            with a straight face ,0
359,disney again ransacks its archives for a quick     buck sequel     ,0
360,all three actresses are simply dazzling     particularly balk     who      s finally been given a part worthy of her considerable talents     ,1
361,narc is a no     bull throwback to 1970s action films     ,1
362,i predict there will be plenty of female audience members drooling over michael idemoto as michael ,1
363,if invincible is not quite the career peak that the pianist is for roman polanski ,1
364,to be a parody of gross     out flicks     college flicks     or even flicks in general ,0
365,from firing on all cylinders ,1
366,dopey ,0
367,dark pit ,0
368,likable     but just as often it      s meandering     low on energy     and too eager to be quirky at moments when a little old     fashioned storytelling would come in handy     ,0
369,deserves the hook ,0
370,will not go down in the annals of cinema as one of the great submarine stories ,0
371,for happiness ,1
372,demme finally succeeds in diminishing his stature from oscar     winning master to lowly studio hack     ,0
373,keenest pleasures ,1
374,the acting is amateurish     the cinematography is atrocious ,0
375,can prevent its tragic waste of life ,0
376,rich     and strange ,1
377,wrap the proceedings up neatly ,1
378,spied with my little eye           a mediocre collection of cookie     cutter action scenes and ,0
379,disastrous ending ,0
380,talkiness is n     t necessarily bad ,1
381,all of the elements are in place for a great film noir     but director george hickenlooper      s approach to the material is too upbeat     ,0
382,mesmerizing performance ,1
383,misses ,0
384,cause parents a few sleepless hours            ,0
385,to build up a pressure cooker of horrified awe ,0
386,building to a laugh riot ,1
387,a biting satire that has no teeth ,0
388,it puts washington     as honest working man john q    archibald     on a pedestal     then keeps lifting the pedestal higher     ,1
389,is the kind of movie that deserves a chance to shine     ,1
390,to tell which is in more abundant supply in this woefully hackneyed movie     directed by scott kalvert     about street gangs and turf wars in 1958 brooklyn            stale cliches     gratuitous violence     or empty machismo ,0
391,    solid storytelling     ,1
392,for something entertaining ,1
393,even slightly wised     up kids would quickly change the channel ,0
394,of the human heart ,1
395,i do n     t know if frailty will turn bill paxton into an a     list director     but he can rest contentedly with the knowledge that he      s made at least one damn fine horror movie     ,1
396,enough cool ,1
397,coos beseechingly ,1
398,draw people together ,1
399,he has at least one more story to tell     his own     ,1
400,because the genre is well established     what makes the movie fresh ,1
401,bears about as much resemblance to the experiences of most battered women as spider     man does to the experiences of most teenagers     ,0
402,by a disastrous ending ,0
403,over     dramatic ,0
404,its conclusion     when we hear the ultimate fate of these girls and realize     much to our dismay     that this really did happen ,1
405,the insinuation of mediocre acting or a fairly trite narrative ,0
406,what remains is a variant of the nincompoop benigni persona     here a more annoying     though less angry version of the irresponsible sandlerian manchild     undercut by the voice of the star of road trip     ,0
407,more satisfying during a summer of event movies than a spy thriller like the bourne identity that      s packed with just as much intelligence as action ,1
408,you watch for that sense of openness     the little surprises     ,1
409,pass this stinker off ,0
410,curiously     he waters it down     turning grit and vulnerability into light reading ,0
411,of the way it allows the mind to enter and accept another world ,1
412,    ultimate x is the gabbiest giant     screen movie ever     bogging down in a barrage of hype     ,0
413,     ll love it ,1
414,something entertaining ,1
415,the film is delicately narrated by martin landau and directed with sensitivity and skill by dana janklowicz     mann     ,1
416,which to hang broad     mildly fleshed     out characters that seem to have been conjured up only 10 minutes prior to filming ,0
417,the obnoxious title character provides the drama that gives added clout to this doc     ,1
418,the name of high art ,1
419,this remake of lina wertmuller      s 1975 eroti     comedy might just be the biggest husband     and     wife disaster since john and bo derek made the ridiculous bolero     ,0
420,not a film for the faint of heart or conservative of spirit     but for the rest of us            especially san francisco lovers            ,1
421,proves a servicable world war ii drama that ca n     t totally hide its contrivances ,1
422,better than its predecessor ,1
423,sumptuous ocean visuals and ,1
424,           radical            or            suck            ,0
425,on other levels ,1
426,to blandly go where we went 8 movies ago           ,0
427,local ,1
428,does a good job of establishing a time and place     and of telling a fascinating character      s story ,1
429,of inspired humor ,1
430,whose engaging manner and flamboyant style ,1
431,interlocked stories drowned by all too clever complexity ,0
432,a pleasing     ,1
433,of carefully choreographed atrocities     which become strangely impersonal and abstract ,0
434,mostly fool      s gold ,0
435,needed sweeping     dramatic     hollywood moments to keep us ,0
436,shows crushingly little curiosity about ,0
437,evokes a palpable sense of disconnection     made all the more poignant by the incessant use of cell phones     ,1
438,drowns out ,0
439,a smug and convoluted action     comedy that does n     t allow an earnest moment to pass without reminding audiences that it      s only a movie     ,0
440,casual filmgoers ,1
441,he feels like a spectator and not a participant ,0
442,the real triumphs in igby come from philippe     who makes oliver far more interesting than the character      s lines would suggest     and sarandon     who could n     t be better as a cruel but weirdly likable wasp matron     ,1
443,anything except that the chelsea hotel today is populated by whiny     pathetic     starving and untalented artistes ,0
444,because we      ve seen     eddie     murphy do the genial     rogue shtick to death     but because the plot is equally hackneyed ,0
445,should have a stirring time at this beautifully drawn movie     ,1
446,as musty as one of the golden eagle      s carpets ,0
447,guide a loose     poorly structured film through the pitfalls of incoherence and redundancy ,0
448,however     manages just to be depressing     as the lead actor phones in his autobiographical performance     ,0
449,nonjudgmental kind ,1
450,cohesive ,1
451,nosedive ,0
452,sit and stare and turn away from one another instead of talking ,0
453,failing ,0
454,nicely shot ,1
455,a deep bow ,1
456,a bit of a downer and a little over     dramatic at times     but this is a beautiful film for people who like their romances to have that french realism     ,1
457,an allegory concerning the chronically mixed signals african american professionals get about overachieving could be intriguing     but the supernatural trappings only obscure the message     ,0
458,flat     out amusing     sometimes endearing and often fabulous     with a solid cast     noteworthy characters     delicious dialogue and a wide supply of effective sight gags     ,1
459,crocodile hunter has the hurried     badly cobbled look of the 1959 godzilla     which combined scenes of a japanese monster flick with canned shots of raymond burr commenting on the monster      s path of destruction     ,0
460,sparkling     often hilarious romantic jealousy comedy ,1
461,a movie that harps on media     constructed       issues       like whether compromise is the death of self           this orgasm     wo n     t be an     exceedingly memorable one for most people     ,0
462,as simultaneously funny     ,1
463,delightful     if minor     pastry ,1
464,slapstick ,1
465,of that already     shallow ,0
466,boasts enough funny dialogue and sharp characterizations to be mildly amusing     ,1
467,take you to outer space ,1
468,which leaves any true emotional connection or identification frustratingly out of reach ,0
469,you could hate it for the same reason     ,0
470,immensely ambitious     different than anything that      s been done before and ,1
471,be funny     uplifting and moving     ,1
472,from start to finish     featuring a fall from grace that still leaves shockwaves ,1
473,so boring ,0
474,restage the whole thing ,0
475,a sweet     honest     and enjoyable comedy     drama ,1
476,hollywood horror ,0
477,the shameless self     caricature ,0
478,award     winning english cinematographer giles nuttgens ,1
479,mistaken     identity ,0
480,cold     calculated exercise ,0
481,a powerful commentary ,1
482,entertainingly reenacting a historic scandal ,1
483,enjoy as mild escapism ,1
484,villeneuve creates in maelstrom a world where the bizarre is credible and the real turns magical     ,1
485,      nature       loves the members of the upper class almost as much as they love themselves     ,0
486,so tedious ,0
487,liveliness ,1
488,unsuccessfully ,0
489,favor of an altogether darker side ,1
490,hedonistic creativity ,1
491,since it does n     t take itself so deadly seriously ,1
492,mr    deeds            is suitable summer entertainment that offers escapism without requiring a great deal of thought     ,1
493,the movie in a superficial way     while never sure what its purpose was ,0
494,is solid ,1
495,sincerely crafted picture ,1
496,fulford     wierzbicki           deftly captures the wise     beyond     her     years teen     ,1
497,does a great combination act as narrator     jewish grandmother and subject            taking us through a film that is part biography     part entertainment and part history     ,1
498,with witty dialogue and inventive moments ,1
499,drop dead gorgeous ,1
500,dark little morality tale ,1
501,an example of quiet     confident craftsmanship that tells a sweet     charming tale of intergalactic friendship ,1
502,static set ups     not much camera movement     ,0
503,filled with love for the movies of the 1960s     ,1
504,     s a feel     good movie about which you can actually feel good ,1
505,of emotional desperation ,0
506,the acting is fine but the script is about as interesting as a recording of conversations at the wal     mart checkout line     ,0
507,is almost certainly going to go down as the worst            and only            killer website movie of this or any other year ,0
508,is oscar     worthy     ,1
509,the more serious     minded concerns ,1
510,opens with maggots crawling on a dead dog ,0
511,were insulted ,1
512,           ambitious failure ,0
513,its dying     ,0
514,only so much baked cardboard ,0
515,too eager to please ,0
516,read my lips ,0
517,to cover up the fact that the picture is constructed around a core of flimsy            or     worse yet     nonexistent            ideas ,0
518,not a strike against yang      s similarly themed yi yi     but i found what time     ,0
519,addictive ,1
520,like a bad improvisation exercise     the superficially written characters ramble on tediously about their lives     loves and the art ,0
521,the failure of the third revenge of the nerds sequel ,0
522,come from seeing former nymphette juliette lewis playing a salt     of     the     earth mommy named minnie and watching slim travel incognito in a ridiculous wig no respectable halloween costume shop would ever try to sell     ,0
523,     s not quite the genre     busting film it      s been hyped to be because it plays everything too safe     ,0
524,celebratory ,1
525,have nothing better to do with 94 minutes ,0
526,genuinely pretty ,1
527,try to create characters out of the obvious cliches     ,0
528,it also happens to be good ,1
529,its exquisite acting ,1
530,mike white      s deft combination of serious subject matter and dark     funny humor make            the good girl            a film worth watching     ,1
531,yet why it fails is a riddle wrapped in a mystery inside an enigma     ,0
532,a passing twinkle ,1
533,could relish ,1
534,like the rock on a wal     mart budget ,0
535,pokes fun at the same easy targets as other rowdy raunch     fests            farts     boobs     unmentionables            without much success ,0
536,i found the movie as divided against itself as the dysfunctional family it portrays     ,0
537,the movie equivalent of staring into an open wound ,0
538,on the surface a silly comedy ,1
539,enough said     except     film overboard     ,0
540,engaging storyline ,1
541,the chaos of an urban conflagration ,0
542,forget about one oscar nomination for julianne moore this year       ,0
543,is a rambling examination of american gun culture that uses his usual modus operandi of crucifixion through juxtaposition ,0
544,      perfection ,1
545,intacto      s luckiest stroke ,1
546,burnt     out ,0
547,to squeeze the action and our emotions into the all     too     familiar dramatic arc of the holocaust escape story ,1
548,deliciously ,1
549,smeary and blurry ,0
550,something that is so meditative and lyrical about babak payami      s boldly quirky iranian drama secret ballot           a charming and evoking little ditty that manages to show the gentle and humane side of middle eastern world politics ,1
551,are tops     with the two leads delivering oscar     caliber performances ,1
552,the best case for christianity ,1
553,is entirely appealing as pumpkin ,1
554,a well     intentioned effort that      s still too burdened by the actor      s offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility     ,0
555,dull procession ,0
556,is polanski      s best film ,1
557,manages to string together enough charming moments to work     ,1
558,landmark as monumental as disney      s 1937 breakthrough snow white and the seven dwarfs     ,1
559,you      ll wait in vain for a movie to happen     ,0
560,hashiguchi covers this territory with wit and originality     suggesting that with his fourth feature            the first to be released in the u   s               ,1
561,its ludicrous and contrived plot ,0
562,translation           we do n     t need to try very hard     ,0
563,that seems as though it was written for no one     but somehow ,0
564,a pedestrian     flat drama that screams out       amateur       in almost every frame ,0
565,ca n     t make up its mind whether it wants to be a gangster flick or an art film ,0
566,in suspense     surprise and consistent emotional conviction ,1
567,trotting out threadbare standbys ,0
568,bolster director and co     writer ,1
569,has its moments in looking at the comic effects of jealousy ,1
570,               safe conduct                is a long movie at 163 minutes ,0
571,a bracing truth that      s refreshing after the phoniness of female     bonding pictures like divine secrets of the ya     ya sisterhood ,1
572,to find an enthusiastic audience among american action     adventure buffs     but the film      s interests ,0
573,by false sentiment or sharp     overmanipulative hollywood practices ,0
574,leguizamo      s best movie work so far     a subtle and richly internalized performance ,1
575,an intelligent screenplay and ,1
576,an interesting and at times captivating ,1
577,translating complex characters from novels to the big screen ,1
578,be as bored watching morvern callar ,0
579,tale ,1
