,comment_text,target
106,as jolie      s hideous yellow       do ,0
107,they prove more distressing than suspenseful     ,0
108,hideousness ,0
109,low     rent            and even lower     wit            ,0
110,prejudices ,0
111,an important movie     or even ,1
112,holofcener rejects patent solutions to dramatize life      s messiness from inside out     in all its strange quirks     ,1
113,alert     if not ,1
114,the performances elicit more of a sense of deja vu than awe ,0
115,share no chemistry or engaging charisma ,0
116,does n     t have anything really interesting to say     ,0
117,it      s also not smart or barbed enough for older viewers            not everyone thinks poo     poo jokes are       edgy     ,0
118,one of the smartest ,1
119,great marching bands ,1
120,a day at the beach            with air conditioning and popcorn ,1
121,this is a film living far too much in its own head     ,0
122,bergman approaches swedish fatalism using gary larson      s far side humor ,1
123,is most remarkable not because of its epic scope     but because of the startling intimacy ,1
124,intimate and socially encompassing ,1
125,of expository material ,1
126,director anne fontaine ,1
127,to keep it from being maudlin ,0
128,leads to a satisfying destination ,1
129,meandering     low on energy     ,0
130,suffers through this film ,0
131,was immensely enjoyable ,1
132,strongest film ,1
133,can be made on the cheap ,0
134,whose pieces do not fit ,0
135,artistic significance ,1
136,milks drama when she should be building suspense ,0
137,to make such a worthless film ,0
138,it      s excessively quirky and a little underconfident in its delivery     but otherwise this is the best       old neighborhood       project since christopher walken kinda romanced cyndi lauper in the opportunists     ,1
139,thanks to the gorgeous locales and exceptional lead performances ,1
140,astonishingly ,1
141,the high     concept scenario soon proves preposterous     the acting is robotically italicized     and ,0
142,     s       divine secrets of the ya     ya sisterhood ,1
143,grandiosity ,1
144,be awed by the power and grace of one of the greatest natural sportsmen of modern times ,1
145,an unsolved murder and an unresolved moral conflict jockey for the spotlight ,0
146,the unbearable lightness of being ,1
147,one more dumb high school comedy about sex gags and prom dates ,0
148,sharp ,1
149,perfectly pitched ,1
150,do with the casting of juliette binoche as sand     who brings to the role her pale     dark beauty and characteristic warmth ,1
151,the fluid motion is astounding on any number of levels            including the physical demands made on büttner            and it implies in its wake the intractable     irreversible flow of history ,1
152,friendship     love ,1
153,duvall      s throbbing sincerity and his elderly propensity for patting people while he talks ,1
154,nails hard       ,1
155,retains ambiguities that make it well worth watching     ,1
156,i ca n     t remember the last time i saw worse stunt editing or cheaper action movie production values than in extreme ops     ,0
157,often heartbreaking ,0
158,loved ,1
159,a surprising     subtle turn at the midway point ,1
160,to create images you wish you had n     t seen ,0
161,conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing     let alone funny ,0
162,most frightening ,0
163,for all the time we spend with these people     we never really get inside of them     ,0
164,enough to feel good about ,1
165,a compelling ,1
166,is omitted nor a cliché left unsaid ,0
167,narcissism and self     congratulation disguised as a tribute ,0
168,may be the first cartoon ever to look as if it were being shown on the projection television screen of a sports bar ,0
169,it      s boring ,0
170,really     save your disgust and your indifference ,0
171,these people ,0
172,this is more appetizing than a side dish of asparagus     ,1
173,almost immediately that welcome to collinwood is n     t going to jell ,0
174,the q in quirky ,1
175,that      s a liability     ,0
176,meyjes      s movie     like max rothman      s future     does not work     ,0
177,brilliantly ,1
178,its own cuteness ,1
179,one big blustery movie where nothing really happens     ,0
180,is just a corny examination of a young actress trying to find her way     ,0
181,old enough to have developed some taste ,1
182,funny     somber     absurd     and     finally     achingly sad     bartleby is a fine     understated piece of filmmaking     ,1
183,darned assured ,1
184,anyone who welcomes a dash of the avant     garde fused with their humor ,1
185,will make you think twice about what might be going on inside each trailer park you drive past            even if it chiefly inspires you to drive a little faster     ,1
186,touching ,1
187,continuity errors ,0
188,many of these guys are less than adorable ,0
189,secondhand     ,0
190,into a few evocative images and striking character traits ,1
191,really bad blair witch project ,0
192,care what kind of sewage they shovel into their mental gullets to simulate sustenance ,0
193,    spielberg knows how to tell us about people     ,1
194,a chilling movie without oppressive ,1
195,dusty ,0
196,marveilleux ,1
197,keep the movie from ever reaching the comic heights it obviously desired ,0
198,the mystery of four decades back the springboard for a more immediate mystery in the present ,1
199,myers ,1
200,by an adult who      s apparently been forced by his kids to watch too many barney videos ,0
201,is spot ,1
202,grant is n     t cary and bullock is n     t katherine     ,0
203,filmmaker stacy peralta has a flashy editing style that does n     t always jell with sean penn      s monotone narration     but ,0
204,the hype     the celebrity     ,1
205,     s dull     spiritless     silly and monotonous     an ultra     loud blast of pointless mayhem     going nowhere fast     ,0
206,two fine actors     morgan freeman ,1
207,is an extraordinary film     not least ,1
208,could n     t someone take rob schneider and have him switch bodies with a funny person     ,0
209,our hero must ride roughshod over incompetent cops to get his man ,1
210,     s apparently been forced by his kids to watch too many barney videos ,0
211,that it counts heart as important as humor ,1
212,alas     it      s the man that makes the clothes     ,1
213,good intentions derailed by a failure to seek and strike just the right tone ,0
214,a piece of mildly entertaining     inoffensive fluff that drifts aimlessly for 90 minutes before lodging in the cracks of that ever     growing category     unembarrassing but unmemorable     ,0
215,the laborious pacing and ,0
216,how about surprising us by trying something new     ,0
217,for cultural and personal self     discovery and a picaresque view ,1
218,the lazy material and ,0
219,    will find morrison      s iconoclastic uses of technology to be liberating     ,1
220,wondering less about its ideas and more about its characterization of hitler and the contrived nature of its provocative conclusion ,0
221,does ,1
222,fosters moments of spontaneous intimacy ,1
223,lead actress andie macdowell ,1
224,is a pretty decent little documentary     ,1
225,wonderland adventure     a stalker thriller     and ,1
226,humble     teach and ,1
227,has never been more charming than in about a boy     ,1
228,    you      d probably turn it off     convinced that you had already seen that movie     ,0
229,showing us well     thought stunts or a car chase ,1
230,surrealistic ,1
231,is they have a tendency to slip into hokum ,0
232,touchingly mending a child      s pain for his dead mother via communication with an old woman straight out of eudora welty ,1
233,of this stylish film that is able to visualize schizophrenia but is still confident enough to step back and look at the sick character with a sane eye ,1
234,is particularly impressive     ,1
235,be disappointed ,0
236,the update is dreary and sluggish     ,0
237,as epic tragedy ,0
238,christopher walken kinda romanced cyndi lauper in the opportunists ,1
239,begins to vaporize from your memory minutes after it ends ,0
240,its sheer dynamism ,1
241,these self     styled athletes have banged their brains into the ground so frequently and furiously     their capacity to explain themselves has gone the same way as their natural instinct for self     preservation     ,0
242,to lowly studio hack ,0
243,all its strange quirks ,1
244,arbitrarily plotted ,0
245,a heartwarming     nonjudgmental kind ,1
246,a heartening tale ,1
247,the operative word for            bad company ,0
248,if you can push on through the slow spots ,0
249,gussied up with so many distracting special effects and visual party tricks that it      s not clear whether we      re supposed to shriek or ,0
250,keeps adding flourishes            artsy fantasy sequences            that simply feel wrong     ,0
251,    there remains a huge gap between the film      s creepy ,0
252,autistic ,0
253,avoid noticing some truly egregious lip     non     synching ,0
254,is plastered with one hollywood cliche after another     most of which involve precocious kids getting the better of obnoxious adults ,0
255,smile     button faces ,1
256,in a fairly irresistible package full of privileged moments and memorable performances ,1
257,it      s a long way from orwell      s dark     intelligent warning cry     1984     to the empty stud knockabout of equilibrium     and ,0
258,entertain ,1
259,eric ,1
260,a better satiric target ,0
261,issue you a dog     tag and an m     16 ,0
262,even elizabeth hurley seem graceless and ugly ,0
263,turgid ,0
264,generally sustains a higher plateau with bullock      s memorable first interrogation of gosling ,1
265,is strong as always     ,1
266,often incisive satire and unabashed sweetness ,1
267,of those crazy     mixed     up films that does n     t know what it wants to be when it grows up ,0
268,rich and ,1
269,it      s lousy ,0
270,     s a frankenstein     monster of a film that does n     t know what it wants to be     ,0
271,that does n     t offer any insight into why     for instance     good things happen to bad people ,0
272,that calvin jr         s barbershop represents some sort of beacon of hope in the middle of chicago      s south side ,1
273,that it      s almost worth seeing because it      s so bad ,0
274,a great piece of filmmaking ,1
275,patriot games can still turn out a small     personal film with an emotional wallop ,1
276,can almost see mendes and company getting together before a single frame had been shot and collectively vowing           this is going to be something really good           ,1
277,the story is bogus and its characters tissue     thin     ,0
278,become a major     league leading lady ,1
279,zings along with vibrance and warmth     ,1
280,    there      s something creepy about this movie     ,0
281,good guys ,1
282,more and more frustrated and detached as vincent became more and more abhorrent ,0
283,grows thin soon ,0
284,kooky and overeager ,0
285,watered down the version of the one ,0
286,gripping portrait ,1
287,remarkable new trick ,1
288,shortcomings ,0
289,did n     t care ,0
290,gloriously ,1
291,vignettes which only prove that       zany       does n     t necessarily mean       funny ,0
292,a dazzling     remarkably unpretentious reminder ,1
293,but it could be     by its art and heart     a necessary one     ,1
294,sorry use of aaliyah in her one and only starring role ,0
295,to the serbs themselves but also to a network of american right     wing extremists ,0
296,lame kiddie flick ,0
297,boring     self     important stories ,0
298,privy to ,1
299,a witty     low     key romantic comedy ,1
300,if it wants to be a retro     refitting exercise in campy recall for older fans or a silly     nickelodeon     esque kiddie flick ,0
301,has a dashing and resourceful hero     a lisping     reptilian villain     big fights     big hair     lavish period scenery     and a story just complicated enough to let you bask in your own cleverness as you figure it out     ,1
302,occasional charms ,1
303,it excels because     unlike so many other hollywood movies of its ilk     it offers hope     ,1
304,she may not be real ,0
305,technically sumptuous but also almost wildly alive ,1
306,badly interlocked stories drowned by all too clever complexity     ,0
307,flowering ,1
308,depressing to see how far herzog has fallen ,0
309,the film      s trailer also looked like crap     so crap is what i was expecting     ,0
310,like being trapped while some weird relative trots out the video he took of the family vacation to stonehenge ,0
311,works nothing short of a minor miracle in unfaithful     ,1
312,gain the unconditional love she seeks ,0
313,nothing but one relentlessly depressing situation after another for its entire running time     something that you could easily be dealing with right now in your lives ,0
314,extraordinary film ,1
315,the best inside     show     biz ,1
316,a dime in the tries     so     hard     to     be     cool            clockstoppers ,0
317,equally great robin williams performance ,1
318,tart ,1
319,little more than a well     mounted history lesson     ,0
320,faltering ,0
321,bad run ,0
322,excited about on this dvd ,1
323,fussy ,0
324,the crassness of this reactionary thriller is matched only by the ridiculousness of its premise     ,0
325,it      s also probably the most good     hearted yet sensual entertainment i      m likely to see all year ,1
326,confident filmmaking and a pair of fascinating performances ,1
327,this much imagination and ,1
328,shows he can outgag any of those young whippersnappers making moving pictures today     ,1
329,true to its animatronic roots               as stiff     ponderous and charmless as a mechanical apparatus                 the country bears       should never have been brought out of hibernation     ,0
330,he allows nothing to get in the way ,1
331,retains ambiguities that make it well worth watching ,1
332,intoxicatingly sexy     violent     self     indulgent and maddening ,1
333,unfolds with such a wallop of you     are     there immediacy that when the bullets start to fly     your first instinct is to duck     ,1
334,we have come to love ,1
335,generate any interest in an unsympathetic hero caught up in an intricate plot that while cleverly worked out     can not overcome blah characters ,0
336,rather dull     unimaginative car chase ,0
337,works     it      s thanks to huston      s revelatory performance     ,1
338,    kissing jessica stein injects freshness and spirit into the romantic comedy genre     which has been held hostage by generic scripts that seek to remake sleepless in seattle again and again     ,1
339,this illuminating comedy ,1
340,refreshes the mind and spirit along ,1
341,yet depressing film ,0
342,runs a good race     one that will have you at the edge of your seat for long stretches ,1
343,well     behaved film ,1
344,a time machine     a journey back to your childhood ,1
345,that kate is n     t very bright     but that she has n     t been worth caring about and ,0
346,old     fashioned but thoroughly satisfying entertainment ,1
347,alice      s adventure through the looking glass and into zombie     land       is filled with strange and wonderful creatures     ,1
348,sometimes tedious            ,0
349,too little excitement ,0
350,its agenda to deliver awe     inspiring     at times sublime     visuals ,1
351,an            ambitious failure ,0
352,a deft pace master and stylist ,1
353,it      s a fairly impressive debut from the director     charles stone iii     ,1
354,     s a choppy     surface     effect feeling to the whole enterprise ,0
355,in a series of achronological vignettes whose cumulative effect is chilling ,1
356,    intelligent ,1
357,is sappy and amateurish ,0
358,    brash and mainly unfunny ,0
359,honesty     insight and humor ,1
360,searching for a quarter in a giant pile of elephant feces ,0
361,lumps of coal ,0
362,a journey back to your childhood ,1
363,engaging as it is revealing ,1
364,    he showcases davies as a young woman of great charm     generosity and diplomacy ,1
365,a cut above the rest ,1
366,does feel like a short stretched out to feature length     ,0
367,who sometimes defies sympathy ,0
368,it      s an effort to watch this movie ,0
369,lucks out with chaplin and kidman     who are capable of anteing up some movie star charisma when they need it to sell us on this twisted love story     but who can also negotiate the movie      s darker turns ,1
370,an ounce of honest poetry ,1
371,wore ,1
372,keeps this pretty watchable     and casting mick jagger as director of the escort service was inspired ,1
373,an original talent ,1
374,bogdanovich taps deep into the hearst mystique     entertainingly reenacting a historic scandal     ,1
375,staged like            rosemary      s baby                but is not as well     conceived as either of those films     ,0
376,unparalleled proportions ,1
377,pass this stinker off as a scary movie ,0
378,remote     emotionally distant piece ,0
379,all of the filmmakers       calculations ca n     t rescue brown sugar from the curse of blandness     ,0
380,good performances ,1
381,if villainous vampires are your cup of blood     blade 2 is definitely a cut above the rest     ,1
382,an angel simplicity ,1
383,delivers on the promise of excitement ,1
384,thoroughly entertaining comedy that ,1
385,the large     format film is well suited to capture these musicians in full regalia and ,1
386,lumbering ,0
387,annoyed ,0
388,      it looks good     sonny     but you missed the point           ,0
389,for a thirteen     year     old      s book report ,0
390,a grittily beautiful film ,1
391,you to give it a millisecond of thought ,1
392,a very funny romantic comedy about two skittish new york middle     agers who stumble into a relationship and then ,1
393,with a jarring     new     agey tone creeping into the second half ,0
394,ambiguous enough to be engaging and oddly moving ,1
395,as earnest as a community     college advertisement ,0
396,heartfelt concern ,1
397,certainly the performances are worthwhile     ,1
398,falls under the category of       should have been a sketch on saturday night live           ,0
399,effective ,1
400,decides ,1
401,pair that with really poor comedic writing           ,0
402,birthday girl is the kind of quirkily appealing minor movie she might not make for a while ,1
403,it      s coherent     well shot     and tartly acted ,1
404,try to balance pointed     often incisive satire and unabashed sweetness     with results that are sometimes bracing     sometimes baffling and quite often     and in unexpected ways     touching ,1
405,son of the bride     proves it      s never too late to learn     ,1
406,dullness ,0
407,trying to figure out the rules of the country bear universe            when are bears bears and when are they like humans     only hairier            would tax einstein      s brain     ,0
408,the worthy successor ,1
409,cleverness ,1
410,thoughtful and rewarding ,1
411,alienate ,0
412,this film     which is often preachy and poorly acted ,0
413,hard to care about a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful     self     satisfied 22     year     old girlfriend and an equally beautiful     self     satisfied 18     year     old mistress ,0
414,wonder ,1
415,crush each other ,0
416,undercut ,0
417,befuddling ,0
418,solidly constructed     entertaining thriller ,1
419,in my own very humble opinion     in praise of love lacks even the most fragmented charms i have found in almost all of his previous works     ,0
420,has a real filmmaker      s eye     ,1
421,is an impossible task ,0
422,there      s apparently nothing left to work with     sort of like michael jackson      s nose     ,0
423,a zinger     filled crowd     pleaser that open     minded elvis fans     but by no means all     ,1
424,    promises offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people     ,1
425,too heady for children     and too preachy ,0
426,a hands     off approach ,0
427,while cherish does n     t completely survive its tonal transformation from dark comedy to suspense thriller     it      s got just enough charm and appealing character quirks to forgive that still serious problem     ,1
428,to embrace small     sweet       evelyn ,1
429,another first     rate performance ,1
430,is likely to cause massive cardiac arrest if taken in large doses     ,0
431,if they were coming back from stock character camp            a drowsy drama infatuated by its own pretentious self     examination ,0
432,    the film goes right over the edge and kills every sense of believability ,0
433,surprisingly funny movie ,1
434,the last time i saw worse stunt editing or cheaper action movie production values than in extreme ops ,0
435,so many talented people were convinced to waste their time ,0
436,why paul thomas anderson ever had the inclination to make the most sincere and artful movie in which adam sandler will probably ever appear ,1
437,turmoil ,0
438,more complex ,1
439,detailed performances ,1
440,its material that is deliberately unsettling ,0
441,roman coppola      s brief pretentious period ,0
442,a good yarn ,1
443,worth your seven bucks ,1
444,antwone fisher certainly does the trick of making us care about its protagonist and celebrate his victories but     with few exceptions     it rarely stoops to cheap manipulation or corny conventions to do it     ,1
445,a little uneven to be the cat      s meow ,0
446,that      s neither completely enlightening     nor ,0
447,by the incredibly flexible cast ,1
448,entertaining and     ultimately     more perceptive moment ,1
449,the strange horror of life ,0
450,no excuse ,0
451,spectacular in every sense of the word     even if you don       t know an orc from a uruk     hai     ,1
452,ultimately takes hold and grips hard     ,1
453,devolves into the derivative     leaning on badly     rendered cgi effects     ,0
454,sweet     funny     charming     and ,1
455,    steven shainberg      s adaptation of mary gaitskill      s harrowing short story           is a brilliantly played     deeply unsettling experience     ,1
456,an entertaining documentary that freshly considers arguments the bard      s immortal plays were written by somebody else     ,1
457,seems as though it was written for no one     but somehow ,0
458,    like i already mentioned           it      s robert duvall     ,1
459,the movie      s wildly careening tone ,0
460,is badly edited     often awkwardly directed and suffers from the addition of a wholly unnecessary pre     credit sequence designed to give some of the characters a       back story ,0
461,is visually ravishing ,1
462,that      s been done before ,0
463,beautifully filmed ,1
464,enigma is well     made ,1
465,craven endorses they simply because this movie makes his own look much better by comparison ,0
466,less a story than an inexplicable nightmare     right down to the population      s shrugging acceptance to each new horror     ,0
467,sleekness ,1
468,inadequate ,0
469,intense ,1
470,give exposure to some talented performers ,1
471,contains a few big laughs but many more that graze the funny bone ,1
472,climactic setpiece ,1
473,again ransacks its archives for a quick     buck sequel     ,0
474,its unsettling prognosis ,0
475,     s no surprise that as a director washington demands and receives excellent performances     from himself and from newcomer derek luke ,1
476,maddening ,0
477,clichéd and ,0
478,astonishingly condescending attitude ,0
479,purports ,1
480,complex     laden with plenty of baggage and tinged with tragic undertones ,1
481,the delicious pulpiness of its lurid fiction ,1
482,    convincing ,1
483,flawed humanity ,1
484,ponderous and pretentious endeavor ,0
485,    relaxed in its perfect quiet pace and proud in its message     ,1
486,is so convincing that by movies       end you      ll swear you are wet in some places and feel sand creeping in others ,1
487,discreet filmmakers ,1
488,loss and denial and life     at     arm      s       ,0
489,a strong erotic spark to the most crucial lip     reading sequence ,1
490,one hour photo may seem disappointing in its generalities     but ,0
491,just about the best straight     up     old     school horror film of the last 15 years     ,1
492,an unbelievably stupid film     though occasionally fun enough to make you ,0
493,proves to be a good match of the sensibilities of two directors     ,1
494,invite some genuine spontaneity into the film by having the evil aliens       laser guns actually hit something for once     ,0
495,    t     he film is never sure to make a clear point            even if it seeks to rely on an ambiguous presentation     ,0
496,pryor wannabe ,0
497,as do the girls       amusing personalities ,1
498,a good shot ,1
499,in their recklessness ,0
500,are breathtaking ,1
501,it      s so poorly made     on all levels     that it does n     t even qualify as a spoof of such ,0
502,its rawness and vitality ,1
503,unfocused     excruciatingly tedious ,0
504,of inexcusable dumb innocence ,0
505,suits the story     wherein our hero must ride roughshod over incompetent cops to get his man ,1
506,     s sweet     funny     charming     and completely delightful ,1
507,the more you think about the movie     the more you will probably like it     ,1
508,as ledger attempts     in vain     to prove that movie     star intensity can overcome bad hair design ,0
509,     ll still have a good time ,1
510,     s as if solondz had two ideas for two movies     could n     t really figure out how to flesh either out ,0
511,this is a heartfelt story           it just is n     t a very involving one ,0
512,fast     moving and ,1
513,masquerade ball where normally good actors     even kingsley     are made to look bad ,0
514,alternately melancholic     hopeful and strangely funny ,1
515,it forces you to watch people doing unpleasant things to each other and themselves     and ,0
516,is an ode to unconditional love and compassion garnered from years of seeing it all     a condition only the old are privy to     and           often misconstrued as weakness     ,1
517,enlightened ,1
518,leigh is one of the rare directors who feels acting is the heart and soul of cinema     ,1
519,her agreeably startling use of close     ups and her grace with a moving camera ,1
520,not the great american comedy     but if you liked the previous movies in the series     you      ll have a good time with this one too     ,1
521,get a cinematic postcard that      s superficial and unrealized ,0
522,the performances are amiable and committed     and the comedy more often than not hits the bullseye ,1
523,is druggy and self     indulgent     like a spring     break orgy for pretentious arts majors     ,0
524,positively thrilling combination ,1
525,it will make you think twice about what might be going on inside each trailer park you drive past            even if it chiefly inspires you to drive a little faster     ,1
526,is masterful ,1
527,enjoy its slightly humorous and tender story ,1
528,have a case of masochism and an hour and a half to blow ,0
529,a low     budget affair     tadpole was shot on digital video     and the images often look smeary and blurry     to the point of distraction     ,0
530,lifts this tale of cannibal lust above the ordinary ,1
531,solondz is so intent on hammering home his message that he forgets to make it entertaining     ,0
532,is such a sweet and sexy film ,1
533,without sham the raw     nerved story ,1
534,     s an excellent 90     minute film ,1
535,the movie      s downfall ,0
536,druggy and self     indulgent ,0
537,willing to express his convictions ,0
538,trial movie     escape movie and unexpected fable ,1
539,a played     out idea ,0
540,round out the square edges     ,1
541,radical            or            suck            ,0
542,imposter makes a better short story than it does a film ,0
543,holds a certain charm ,1
544,well     intentioned     but shamelessly manipulative movie ,0
545,it borders on facile ,0
546,suffocate the illumination created by the two daughters ,0
547,none of the visual wit of the previous pictures ,0
548,star script ,1
549,the nerve     raked acting     ,0
550,made mamet      s            house of games            and last fall      s            heist            so much fun ,1
551,boring despite the scenery ,0
552,below may not mark mr    twohy      s emergence into the mainstream     but his promise remains undiminished ,1
553,high     octane thriller ,1
554,the charisma ,1
555,wonderfully creepy ,1
556,hugely imaginative and successful ,1
557,modernize it with encomia to diversity and tolerance ,0
558,every top     notch british actor ,1
559,from its cheesy screenplay ,0
560,the gorgeous locales and ,1
561,is a funny     sometimes hilarious     comedy with a deft sense of humor about itself     a playful spirit and a game cast ,1
562,it      s the best sequel since the empire strikes back           a majestic achievement     an epic of astonishing grandeur and surprising emotional depth     ,1
563,includes too much obvious padding     ,0
564,necessary self     control to guide a loose     poorly structured film through the pitfalls of incoherence and redundancy ,0
565,the audience in the travails of creating a screenplay ,1
566,a big heart ,1
567,     s a sweet     laugh     a     minute crowd pleaser that lifts your spirits as well as the corners of your mouth ,1
568,     s also somewhat clumsy     ,0
569,feeling a little sticky and unsatisfied ,0
570,grant is certainly amusing     but ,1
571,    if disingenuous     ,0
572,without any of its sense of fun or energy ,0
573,    danny huston gives     an astounding performance that deftly     gradually reveals a real human soul buried beneath a spellbinding serpent      s smirk     ,1
574,one of the great minds of our times ,1
575,    there      s     quite a bit of heart     as you would expect from the directors of the little mermaid and aladdin     ,1
576,describe as a castrated ,0
577,if you enjoy being rewarded by a script that assumes you are n     t very bright     then blood work is for you     ,0
578,i think it was plato who said           i think     therefore i know better than to rush to the theater for this one           ,0
579,with roussillon providing comic relief ,1
580,of relationships in such a straightforward     emotionally honest manner that by the end ,1
581,becomes just another voyeuristic spectacle ,0
582,in some delightful work on indie projects ,1
583,charged music to the ears of cho      s fans ,1
584,cinematic fluidity and sense ,1
585,in frustration ,0
586,is almost in a class with that of wilde himself     ,1
587,tv sitcom material ,0
588,the film is the cast     particularly the ya     yas themselves     ,1
589,as predictable as the outcome of a globetrotters     generals game     juwanna mann is even more ludicrous than you      d expect from the guy     in     a     dress genre     and a personal low for everyone involved ,0
590,from their incessant whining ,0
591,     s something else altogether            clownish and offensive and nothing at all like real life ,0
592,uncommonly pleasurable ,1
593,    the trip there is a great deal of fun     ,1
594,beautifully reclaiming the story of carmen and recreating it an in an african idiom     ,1
595,effects that are more silly than scary ,0
596,takes hold and grips hard     ,1
597,for the breezy and amateurish feel of an after school special on the subject of tolerance ,0
598,     s never as solid as you want it to be ,0
599,that is     more often then not     difficult and sad ,0
600,to entertain ,1
601,the disjointed ,0
602,    and educational     ,1
603,the screenplay     co     written by director imogen kimmel     lacks the wit necessary to fully exploit the comic elements of the premise     making the proceedings more bizarre than actually amusing     ,0
604,a bad improvisation exercise     ,0
605,ironic cultural satire ,1
606,has all the values of a straight     to     video movie     but because it has a bigger     name cast     it gets a full theatrical release     ,0
607,nair      s cast is so large it      s altman     esque     but she deftly spins the multiple stories in a vibrant and intoxicating fashion     ,1
608,an exceptionally dreary and overwrought bit of work ,0
609,a powerful sequel and ,1
