,comment_text,target
128,if the tuxedo actually were a suit     it would fit chan like a     99 bargain     basement special     ,0
129,taken quite a nosedive from alfred hitchcock      s imaginative flight ,0
130,creeping ,0
131,     s a persistent theatrical sentiment and a woozy quality to the manner of the storytelling     which undercuts the devastatingly telling impact of utter loss personified in the film      s simple title ,0
132,mind     destroying cinematic pollution ,0
133,the teen     exploitation playbook ,0
134,growing     moldering pile ,0
135,every member of the ensemble has something fascinating to do ,1
136,ill     conceived and expensive ,0
137,has much to recommend it ,1
138,absolutely ,1
139,donovan           squanders his main asset     ,0
140,less a documentary and more propaganda ,0
141,the cumulative effect of the movie is repulsive and depressing     ,0
142,occasionally fun ,1
143,the script     the gags     the characters are all direct     to     video stuff     and ,0
144,long     on     the     shelf ,0
145,by generic scripts that seek to remake sleepless in seattle again and again ,0
146,the film starts promisingly     but ,0
147,emerges in the front ranks of china      s now numerous     world     renowned filmmakers     ,1
148,well     acted     ,1
149,sly     intricate magic ,1
150,the looseness of the piece ,0
151,is just as obvious as telling a country skunk that he has severe body odor     ,0
152,a dull     inconsistent     dishonest female bonding ,0
153,contorting itself into an idea of expectation ,0
154,makes a great impression ,1
155,be used to burn every print of the film ,0
156,road ,0
157,sustain a good simmer for most of its running time ,1
158,just one that could easily wait for your pay per view dollar ,0
159,logic and misuse of two fine actors     morgan freeman and ashley judd ,0
160,you      re in the right b     movie frame of mind ,1
161,have read       seeking anyone with acting ambition but no sense of pride or shame ,0
162,but this new jangle of noise     mayhem and stupidity must be a serious contender for the title     ,0
163,     re going to face frightening late fees ,0
164,a popcorn film     not a must     own     or even a must     see ,0
165,has none of the pushiness and decibel volume of most contemporary comedies ,1
166,the holes in this film remain agape            holes punched through by an inconsistent     meandering     and sometimes dry plot     ,0
167,for a story ,1
168,this is the kind of movie where the big scene is a man shot out of a cannon into a vat of ice cream     ,0
169,romanek keeps adding flourishes            artsy fantasy sequences            that simply feel wrong     ,0
170,a sleep     inducingly slow     paced crime drama with clumsy dialogue     heavy     handed phoney     feeling sentiment     and an overly     familiar set ,0
171,stylized swedish fillm ,1
172,around this movie directionless ,0
173,bad cinema ,0
174,a class with that of wilde ,1
175,something is rotten in the state of california ,0
176,by an astonishing voice cast     excepting love hewitt         an interesting racial tension     and a storyline ,1
177,armed with a game supporting cast ,1
178,     s definitely a step in the right direction     ,1
179,might try paying less attention to the miniseries and more attention to the film it is about ,0
180,has some of the funniest jokes of any movie this year ,1
181,farm melodrama     ,0
182,is gripping     as are the scenes of jia with his family ,1
183,pale successor ,0
184,you      re more likely to enjoy on a computer ,0
185,cloying messages ,0
186,delight     ,1
187,easier to sit through than most of jaglom      s self     conscious and gratingly irritating films ,0
188,    taste for            shock humor            will wear thin on all ,0
189,a company of strictly a     list players ,1
190,no     i hate it     ,0
191,to induce sleep than fright ,0
192,a plodding teen remake that      s so mechanical you can smell the grease on the plot ,0
193,updates the setting in an attempt to make the film relevant today     without fully understanding what it was that made the story relevant in the first place     ,0
194,but the project surrounding them is distressingly rote ,0
195,wrong with performances here ,0
196,in tatters ,0
197,than much of what      s on saturday morning tv especially the pseudo     educational stuff we all ca n     t stand ,0
198,the theme does n     t drag an audience down ,1
199,a dashing and resourceful hero     a lisping     reptilian villain     big fights     big hair     lavish period scenery     and a story ,1
200,provide much more insight than the inside column of a torn book jacket ,0
201,decent material ,1
202,gets sillier     not scarier ,0
203,an oddity     to be sure     but one that you might wind up remembering with a degree of affection rather than revulsion ,1
204,           however canned            makes for unexpectedly giddy viewing     ,1
205,    purposeless ,0
206,can certainly go the distance     ,1
207,that we really have n     t had a good cheesy b     movie playing in theaters since           well           since last week      s reign of fire ,0
208,this is the kind of movie that you only need to watch for about thirty seconds before you say to yourself           ah     yes     ,1
209,blatant product placement ,0
210,the movie keeps coming back to the achingly unfunny phonce and his several silly subplots     ,0
211,about as unsettling to watch as an exploratory medical procedure or an autopsy ,0
212,him this year      s razzie ,0
213,maybe not a classic     but a movie the kids will want to see over and over again     ,1
214,over and over again     ,0
215,the whole thing      s fairly lame     making it par for the course for disney sequels     ,0
216,          it has sporadic bursts of liveliness     some so     so slapstick and a few ear     pleasing songs on its soundtrack     ,1
217,    i would imagine     as searching for a quarter in a giant pile of elephant feces           positively dreadful     ,0
218,boy     has this franchise ever run out of gas     ,0
219,artsy fantasy sequences            ,1
220,tov to a film about a family      s joyous life ,1
221,creating an intriguing species of artifice ,1
222,          a pretentious and ultimately empty examination of a sick and evil woman     ,0
223,          less a story than an inexplicable nightmare     right down to the population      s shrugging acceptance to each new horror     ,0
224,is dazzling ,1
225,less funny ,0
226,manages never to grow boring           which proves that rohmer still has a sense of his audience ,1
227,    so it      s not a brilliant piece of filmmaking     but it is a funny     sometimes hilarious     comedy with a deft sense of humor about itself     a playful spirit and a game cast     ,1
228,one is left with a sour taste in one      s mouth     and little else     ,0
229,share their enthusiasm ,1
230,under his control ,1
231,over     dramatic at times ,0
232,predict there will be plenty of female audience members drooling over michael idemoto as michael ,1
233,great help from kevin kline ,1
234,be another shameless attempt by disney ,0
235,i      m not sure these words have ever been together in the same sentence     ,0
236,rigid ,0
237,most aggressive and most sincere attempt ,1
238,at meaningful cinema ,1
239,really horrible ,0
240,whatever flaws igby goes down may possess ,0
241,marvelous documentary touches            ever so gracefully            on the entire history of the yiddish theater     both in america and israel     ,1
242,into a warmed over pastiche ,0
243,incredibly layered and stylistic ,1
244,a few laughs but nothing else ,0
245,sustain interest for the full 90 minutes     especially with the weak payoff ,0
246,world cinema      s most wondrously gifted artists ,1
247,slapped together     ,0
248,    and as easy to be bored by as your abc      s ,0
249,layers ,1
250,that they      re stuck with a script that prevents them from firing on all cylinders ,0
251,is far less mature     interpreting the play as a call for pity and sympathy for anachronistic phantasms haunting the imagined glory of their own pasts ,0
252,downright comically evil ,0
253,drawn     out ,0
254,is even more embracing than monty     if only because it accepts nasty behavior and severe flaws as part of the human condition ,1
255,is a total misfire ,0
256,it      s secondary to american psycho but still has claws enough to get inside you and stay there for a couple of hours     ,1
257,swooping down on a string of exotic locales ,1
258,more mature ,1
259,    insightful and entertaining ,1
260,what little grace     rifkin      s     tale of precarious skid     row dignity achieves is pushed into the margins by predictable plotting and tiresome histrionics     ,0
261,lan yu seems altogether too slight to be called any kind of masterpiece     ,0
262,of those comedies that just seem like a bad idea from frame one ,0
263,exceedingly rare ,1
264,the beautifully choreographed kitchen ballet is simple but absorbing     ,1
265,    then you      re in for a painful ride     ,0
266,jones has delivered a solidly entertaining and moving family drama     ,1
267,the major problem with windtalkers is that the bulk of the movie centers on the wrong character     ,0
268,more unmentionable subjects ,0
269,do you make a movie with depth about a man who lacked any     ,0
270,temperamental ,0
271,its heightened     well     shaped dramas ,1
272,a slight but sweet film     ,1
273,great actors ,1
274,animated drivel ,0
275,admire the film      s stately nature and call it classicism or be exasperated by a noticeable lack of pace ,0
276,rushed     slapdash ,0
277,created a provocative     absorbing drama that reveals the curse of a self     hatred instilled by rigid social mores ,1
278,too dry ,0
279,as a tragic figure ,0
280,that does not move ,0
281,this is the first film in a long time that made me want to bolt the theater in the first 10 minutes     ,0
282,anyone else who may     for whatever reason     be thinking about going to see this movie is hereby given fair warning     ,0
283,a thoroughly engaging     surprisingly touching british comedy     ,1
284,that transcends culture and race ,1
285,preposterous     prurient ,0
286,lacks momentum and its position remains mostly undeterminable ,0
287,kudos to the most enchanting film of the year     ,1
288,attal      s hang     ups surrounding infidelity are so old     fashioned and     dare i say     outdated     it      s a wonder that he could n     t have brought something fresher to the proceedings simply by accident     ,0
289,quirky and taken with its own style ,1
290,the adventures of direct     to     video nash ,0
291,finely crafted     finely written     exquisitely performed ,1
292,own mystery science theatre 3000 tribute ,1
293,a film about something     one that attempts and often achieves a level of connection and concern ,1
294,why i have given it a one     star rating ,0
295,me feel weird       thinking about all the bad things in the world       like puppies with broken legs       and butterflies that die       and movies starring pop queens ,0
296,      amateur       in almost every frame ,0
297,to drag on for nearly three hours ,0
298,confident     richly acted     emotionally devastating piece ,1
299,praise ,1
300,is one of this year      s very best pictures ,1
301,superior            ,1
302,new ways of describing badness need to be invented to describe exactly how bad it is     ,0
303,jolt you ,1
304,a very ambitious project for a fairly inexperienced filmmaker ,1
305,dreadfully ,0
306,like a bunch of talented thesps slumming it ,0
307,majestic ,1
308,the new insomnia is a surprisingly faithful remake of its chilly predecessor     and ,1
309,it pushes its agenda too forcefully ,0
310,rank as three of the most multilayered and sympathetic female characters of the year ,1
311,you      d want to watch if you only had a week to live ,1
312,a tour de force of modern cinema     ,1
313,is tenderly observant of his characters     ,1
314,obscure the message ,0
315,works well enough     since the thrills pop up frequently ,1
316,from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother     daughter pair ,1
317,see it for his performance if nothing else ,1
318,loose     poorly structured ,0
319,is a movie filled with unlikable     spiteful idiots     ,0
320,it makes you forgive every fake     dishonest     entertaining and     ultimately     more perceptive moment in bridget jones      s diary ,0
321,weary ,0
322,the brain ,1
323,a pleasing     often     funny comedy ,1
324,neo     nazism ,0
325,instead of simply handling conventional material in a conventional way     secretary takes the most unexpected material and handles it in the most unexpected way     ,1
326,that a prostitute can be as lonely and needy as any of the clients ,0
327,eloquent clarity ,1
328,aloof ,0
329,     re left with a sour taste in your mouth ,0
330,    while it may not rival the filmmaker      s period pieces     is still very much worth seeing ,1
331,addition to scoring high for originality of plot ,1
332,it will gratify anyone who has ever suspected hollywood of being overrun by corrupt and hedonistic weasels     ,1
333,the typical hollywood disregard for historical truth and realism ,0
334,a movie that ca n     t get sufficient distance from leroy      s delusions to escape their maudlin influence     ,0
335,foul     natured ,0
336,is supremely unfunny and unentertaining to watch middle     age ,0
337,do n     t really seem all that profound     at least by way of what can be gleaned from this three     hour endurance test built around an hour      s worth of actual material     ,0
338,contains no wit     only labored gags ,0
339,    cry and realize     ,0
340,     s surprisingly decent ,1
341,of the war ,0
342,this is unusual     food     for     thought cinema that      s as entertaining as it is instructive     ,1
343,if you have nothing better to do with 94 minutes ,0
344,fully formed and remarkably assured ,1
345,    the film is just a corny examination of a young actress trying to find her way     ,0
346,poetic ,1
347,cliffhanger ,1
348,be a straightforward bio ,1
349,a sluggish pace and lack of genuine narrative ,0
350,the film does n     t have enough innovation or pizazz to attract teenagers ,0
351,an actress she is ,1
352,thought     provoking film ,1
353,wonderfully lush ,1
354,dumb and derivative horror ,0
355,everyone     especially movie musical fans     has been hoping for ,1
356,did they deem it necessary to document all this emotional misery ,0
357,santa bumps up against 21st century reality so hard ,0
358,the delicious trimmings ,1
359,has a fluid     no     nonsense authority ,1
360,veiling tension ,0
361,are too grave for youngsters ,0
362,spider     man is better than any summer blockbuster we had to endure last summer     and hopefully     sets the tone for a summer of good stuff     ,1
363,    imaginative filmmaking ,1
364,is that the movie has no idea of it is serious or not     ,0
365,the unnamed     easily substitutable forces ,0
366,just a collection of this and that            whatever fills time            with no unified whole ,0
367,and crude storyline ,0
368,it      s a ripper of a yarn and i for one enjoyed the thrill of the chill ,1
369,aging series ,0
370,keep our interest ,1
371,a compelling french psychological drama ,1
372,their computer     animated faces ,0
373,do n     t fret about the calories because there      s precious little substance in birthday girl ,0
374,cared much about any aspect of it     from its cheesy screenplay to the grayish quality of its lighting to its last     minute     haphazard theatrical release ,0
375,    they find new routes through a familiar neighborhood ,1
376,to get inside you and stay there for a couple of hours ,1
377,esther kahn is unusual but unfortunately also irritating     ,0
378,us to laugh because he acts so goofy all the time ,1
379,has humor and heart and very talented young actors ,1
380,as does its sensitive handling of some delicate subject matter ,1
381,mushy ,0
382,dull moment ,0
383,waydowntown may not be an important movie     or even a good one     but it provides a nice change of mindless pace in collision with the hot oscar season currently underway ,1
384,is a truly     truly bad movie     ,0
385,that grand a failure ,0
386,by his art     which is more than he has ever revealed before about the source of his spiritual survival ,1
387,describe how bad it is ,0
388,          a fascinating curiosity piece            fascinating     that is     for about ten minutes     ,0
389,of high art ,1
390,humbuggery ,0
391,technically superb film ,1
392,the movie      s ultimate point            that everyone should be themselves            is trite     but the screenwriter and director michel gondry restate it to the point of ridiculousness ,0
393,have that kind of impact on me these days ,1
394,barely realize your mind is being blown     ,1
395,     m giving it a strong thumbs up ,1
396,yet the act is still charming here     ,1
397,an oddly fascinating depiction ,1
398,are such that we      ll keep watching the skies for his next project ,1
399,beguiling serenity and poise ,1
400,the essence of what it is to be ya     ya ,1
401,standard horror flick formula ,0
402,boomers and their kids will have a barrie good time     ,1
403,feel alive       which is what they did ,1
404,to pull together easily accessible stories that resonate with profundity ,1
405,hardly seems worth the effort     ,0
406,remains brightly optimistic     ,1
407,that makes all the difference     ,1
408,     s a powerful though flawed movie     guaranteed to put a lump in your throat while reaffirming washington as possibly the best actor working in movies today     ,1
409,self     indulgent and ,0
410,believable and heart     wrenching ,1
411,it      s impossible to care who wins ,0
412,compromise with reality enough to become comparatively sane and healthy ,0
413,it      s still a good yarn            which is nothing to sneeze at these days     ,1
414,a more credible script ,1
415,humor to cover up the yawning chasm where the plot should be ,0
416,the pre     teen crowd ,1
417,does n     t try to surprise us with plot twists     but rather ,1
418,the feelings evoked in the film are lukewarm and quick to pass     ,0
419,a bang     up job ,1
420,paul bettany is good at being the ultra     violent gangster wannabe     but the movie is certainly not number 1     ,0
421,striking ,1
422,    provocative and vainglorious ,0
423,retard ,0
424,appreciated ,1
425,with a smile on your face ,1
426,sly     sophisticated and surprising ,1
427,a good time for both children and parents ,1
428,well     contructed ,1
429,one of these days hollywood will come up with an original idea for a teen movie     but until then there      s always these rehashes to feed to the younger generations ,0
430,smarter and more unnerving than the sequels ,1
431,to use the word            new            in its title ,0
432,spielberg has managed to marry science fiction with film noir and action flicks with philosophical inquiry     ,1
433,a mindless action flick with a twist            far better suited to video     viewing than the multiplex ,0
434,offers chills much like those that you get when sitting around a campfire around midnight     telling creepy stories to give each other the willies ,1
435,that it does n     t give a damn ,0
436,for most of its footage     the new thriller proves that director m    night shyamalan can weave an eerie spell and that mel gibson can gasp     shudder and even tremble without losing his machismo     ,1
437,must have baffled the folks in the marketing department ,0
438,a good deal ,1
439,4ever has the same sledgehammer appeal as pokemon videos     but it breathes more on the big screen and induces headaches more slowly     ,1
440,badly edited     often awkwardly directed and suffers from the addition of a wholly unnecessary pre     credit sequence designed to give some of the characters a       back story ,0
441,sci     fi     ,1
442,no worse a film ,0
443,a culture     clash comedy that     in addition to being very funny     captures some of the discomfort and embarrassment of being a bumbling american in europe     ,1
444,neither light nor magical enough to bring off this kind of whimsy ,0
445,of the worst dialogue ,0
446,coffee ,1
447,and damaged dreams ,0
448,insightful about kissinger      s background and history ,1
449,keep you engaged ,1
450,wanted to leave     ,0
451,hack script ,0
452,absurd collection ,0
453,a film of magic and whimsy for children     a heartfelt romance for teenagers and a compelling argument about death     both pro and con     for adults ,1
454,reveals how bad an actress she is ,0
455,a great writer ,1
456,the hard     to     predict and absolutely essential chemistry between the down     to     earth bullock and the nonchalant grant proves to be sensational     and everything meshes in this elegant entertainment ,1
457,might have been saved if the director     tom dey     had spliced together bits and pieces of midnight run and 48 hours     and     for that matter     shrek     ,0
458,are of the highest and the performances attractive without being memorable     ,1
459,feels more like a quickie tv special than a feature film ,0
460,does n     t overcome the tumult of maudlin tragedy     ,0
461,is dark     brooding and slow     and takes its central idea way too seriously ,0
462,everything      s serious     poetic     earnest and            sadly            dull     ,0
463,howard conjures the past via surrealist flourishes so overwrought you      d swear he just stepped out of a buñuel retrospective     ,1
464,her small     intelligent eyes ,1
465,very attractive about this movie ,1
466,stuffiest cinema goers ,0
467,mr    chabrol      s subtlest works ,1
468,      time waster       ,0
469,is great fun     full of the kind of energy it      s documenting ,1
470,an insult ,0
471,sheer dumbness ,0
472,have a bad     bad     bad movie ,0
473,never gets over its own investment in conventional arrangements     in terms of love     age     gender     race     and class     ,0
474,be better to wait for the video ,0
475,a small gem from belgium ,1
476,more likely to induce sleep than fright ,0
477,    witty     improbable romantic comedy ,1
478,genuine laughs ,1
479,    dong     makes a valiant effort to understand everyone      s point of view     ,1
480,hard to imagine having more fun watching a documentary           ,1
481,indulge the fanciful daydreams of janice beard     eileen walsh     when her real     life persona is so charmless and vacant ,0
482,only the odd enjoyably chewy lump ,1
483,it does n     t make for great cinema     but it is interesting to see where one      s imagination will lead when given the opportunity     ,0
484,be best forgotten ,0
485,reminds us how realistically nuanced a robert de niro performance can be when he is not more lucratively engaged in the shameless self     caricature of       analyze this           1999     and       analyze that           promised     or threatened     for later this year ,1
486,too shallow for an older one     ,0
487,an incredibly heavy     handed     manipulative dud that feels all too familiar     ,0
488,thanks to the château      s balance of whimsicality     narrative discipline and serious improvisation     almost every relationship and personality in the film yields surprises     ,1
489,is somehow making its way instead to theaters ,0
490,the wasted potential ,0
491,a compassionate ,1
492,it completely contradicts everything kieslowski      s work aspired to     including the condition of art ,0
493,the following things are not at all entertaining ,0
494,visually captivating     ,1
495,conceptual feat ,1
496,pacing and lack ,0
497,the delete key ,0
498,but it was n     t horrible either     ,1
499,overinflated ,0
500,due to stodgy     soap opera     ish dialogue ,0
501,so much farcical as sour     ,0
502,be profane ,0
503,this pretentious mess ,0
504,while the importance of being earnest offers opportunities for occasional smiles and chuckles     it does n     t give us a reason to be in the theater beyond wilde      s wit and the actors       performances     ,0
505,largely flat and uncreative ,0
506,leave us stranded with nothing more than our lesser appetites     ,0
507,    invincible shows he      s back in form     with an astoundingly rich film     ,1
508,can not help be entertained by the sight of someone getting away with something ,1
509,blind     crippled     amish people ,0
510,a weepy melodrama ,0
511,unencouraging threefold expansion ,0
512,emotionally strong ,1
513,made     for     tv ,0
514,     s as if allen     at 66     has stopped challenging himself     ,0
515,other foul substances ,0
516,to be something of a sitcom apparatus ,0
517,be fondly remembered in the endlessly challenging maze of moviegoing ,1
518,it      s a bad sign in a thriller when you instantly know whodunit     ,0
519,halle berry does her best to keep up with him ,1
520,taking us through a film that is part biography     part entertainment and part history ,1
521,meyjes           has done his homework and soaked up some jazzy new revisionist theories about the origins of nazi politics and aesthetics     ,1
522,kong master john woo ,0
523,a coming     of     age story and ,1
524,dealing with dreams     visions or being told what actually happened as if it were the third ending of clue ,0
525,is compelling enough     ,1
526,           ballistic     ecks vs    sever            seems as safe as a children      s film     ,0
527,is still quite good     natured and not a bad way to spend an hour or two     ,1
528,inherently caustic and oddly whimsical     the film chimes in on the grieving process and strangely draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss     ,1
529,marginal intelligence ,0
530,anyone who welcomes a dash of the avant     garde fused with their humor should take pleasure in this crazed     joyous romp of a film     ,1
531,plot     characters     drama     emotions     ideas            all are irrelevant to the experience of seeing the scorpion king     ,0
532,robert de niro performance ,1
533,one of the most genuinely sweet films ,1
534,put to find a movie character more unattractive or odorous     than leon     ,0
535,plays like a student film by two guys who desperately want to be quentin tarantino when they grow up     ,0
536,    a     boldly stroked     luridly colored     uni     dimensional nonsense machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain     ,0
537,strange occurrences build in the mind of the viewer and take on extreme urgency     ,1
538,i like my christmas movies with more elves and snow and less pimps and ho      s     ,0
539,makes all the difference     ,1
540,manipulative claptrap ,0
541,they engage and even touch us ,1
542,imagine having more fun watching a documentary ,0
543,lurks just below the proceedings and adds an almost constant mindset of suspense ,1
544,in the way the ivan character accepts the news of his illness so quickly but still finds himself unable to react ,0
545,none of this is very original ,0
546,not     at     all     good ,0
547,this bad ,0
548,amounts to little more than punishment ,0
549,to the cracked lunacy of the adventures of buckaroo banzai     but thanks to an astonishingly witless script ,0
550,it      s really unclear why this project was undertaken ,0
551,odd and pixilated ,0
552,attack of the clones is a technological exercise that lacks juice and delight ,0
553,    meandering     and sometimes dry ,0
554,be underestimated ,0
555,is a big letdown ,0
556,well     put     together piece ,1
557,fluke ,0
558,is born out of an engaging storyline     which also is n     t embarrassed to make you reach for the tissues     ,1
559,be burns      s strongest film since the brothers mcmullen ,1
560,rushed     slapdash     sequel     for     the     sake       of     a     sequel ,0
561,a deep vein of sadness ,0
562,will be moved to the edge of their seats by the dynamic first act ,1
563,occasionally very enjoyable ,1
564,by a central plot that      s peppered with false starts and populated by characters who are nearly impossible to care about ,0
565,nothing more than the latest schwarzenegger or stallone ,0
566,          a sour little movie at its core     an exploration of the emptiness that underlay the relentless gaiety of the 1920 ,0
567,predictable as the tides ,0
568,but film buffs should get to know ,1
569,drive past            even if it chiefly inspires you to drive a little faster ,0
570,every visual joke is milked ,0
571,has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control            driven by a natural sense for what works on screen     ,1
572,     s thanks to huston      s revelatory performance     ,1
573,eerie thriller ,1
574,     s not a bad premise     just a bad movie     ,0
575,favorite ,1
576,    other than the very sluggish pace     ,0
577,    despite downplaying her good looks     carries a little too much ai n     t       she     cute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff     ,0
578,     s the kind of under     inspired     overblown enterprise that gives hollywood sequels a bad name     ,0
579,as one of the great films about movie love ,1
580,the filmmakers       eye for detail and ,1
581,is undoubtedly one of the finest films of the year ,1
582,takes great pleasure ,1
583,utterly charming ,1
584,a familiar story     but one that is presented with great sympathy and intelligence ,1
585,this seductive tease of a thriller ,1
586,no apparent joy ,0
587,still rapturous after all these years ,1
588,the tortured husband ,0
589,to be invented to describe exactly how bad it is ,0
590,watch jackson     who also served as executive producer     take his smooth     shrewd     powerful act abroad ,1
591,it may not be particularly innovative     but the film      s crisp     unaffected style and air of gentle longing make it unexpectedly rewarding     ,1
592,was immensely enjoyable thanks to great performances by both steve buscemi and rosario dawson           ,1
593,is it as smart ,1
594,evolved from star to superstar some time ,1
595,romanticized rendering ,1
596,feel my eyelids           getting           very           ,0
597,nails all of orlean      s themes without being a true adaptation of her book ,1
598,most flamboyant female comics ,1
599,dramatic animated feature ,1
600,that deals with first love sweetly ,1
601,    is pleasant     diverting and modest            definitely a step in the right direction     ,1
602,     s a reason the studio did n     t offer an advance screening     ,0
603,honest attempt to get at something ,1
604,of russian cultural identity and a stunning technical achievement ,1
605,than sketches           which leaves any true emotional connection or identification frustratingly out of reach ,0
606,with a chase to end all chases ,1
607,noyce brings out the allegory with remarkable skill ,1
608,such fresh territory ,1
609,is an undeniably intriguing film from an adventurous young talent who finds his inspiration on the fringes of the american underground ,1
