,comment_text,target
115,is how the film knows what      s unique and quirky about canadians ,1
116,because of its heightened     well     shaped dramas ,1
117,     s about as convincing as any other arnie musclefest     but has a little too much resonance with real world events and ,0
118,is energized by volletta wallace      s maternal fury     her fearlessness ,1
119,messenger ,1
120,little action     almost no suspense or believable tension     one     dimensional characters up the wazoo and sets that ,0
121,trying to have the best of both worlds ,0
122,expertly plucking tension from quiet ,1
123,make up its mind whether it wants to be a gangster flick or an art film ,0
124,    are such a companionable couple ,1
125,dialogue and plot lapses ,0
126,first and foremost           the reason to go see            blue crush            is the phenomenal     water     born cinematography by david hennings     ,1
127,the cultural distinctions ,1
128,the year      s best films ,1
129,kilt     wearing jackson ,0
130,is too busy hitting all of its assigned marks to take on any life of its own ,0
131,a weird     arresting little ride     ,1
132,a boring     pretentious muddle that uses a sensational     real     life 19th     century crime as a metaphor for            ,0
133,the structure is simple     but in its own way     rabbit     proof fence is a quest story as grand as the lord of the rings ,1
134,the subtlest and most complexly evil uncle ralph i      ve ever seen in the many film ,1
135,itself is just sooooo tired     ,0
136,people act weird ,0
137,just die already ,0
138,viewers of barney      s crushingly self     indulgent spectacle ,0
139,little more than punishment ,0
140,an unusual but pleasantly haunting debut behind the camera ,1
141,forgive any shoddy product as long as there      s a little girl     on     girl action ,1
142,never rises to a higher level ,0
143,a surprisingly charming and even witty match ,1
144,considerable talents ,1
145,is surprisingly refreshing ,1
146,highly recommended viewing for its courage     ideas     technical proficiency and great acting     ,1
147,never succeed in really rattling the viewer ,0
148,take us on his sentimental journey of the heart ,1
149,swill ,0
150,daring and beautifully made ,1
151,disintegrating bloodsucker computer effects ,0
152,too steeped in fairy tales and other childish things ,0
153,an even more predictable     cliche     ridden endeavor than its predecessor     ,0
154,is extraordinarily good ,1
155,halfhearted ,0
156,does justice both to stevenson and to the sci     fi genre ,1
157,victimized ,0
158,to get at the root psychology of this film would require many sessions on the couch of dr    freud     ,0
159,not even solondz      s thirst for controversy     sketchy characters and immature provocations can fully succeed at cheapening it     ,0
160,made the full monty a smashing success ,1
161,with energy and innovation ,1
162,listen to extremist name     calling     ,0
163,no substitute for on     screen chemistry ,1
164,there are n     t too many films that can be as simultaneously funny     offbeat and heartwarming     without a thick shmear of the goo     at least         but            elling            manages to do all three quite well     making it one of the year      s most enjoyable releases     ,1
165,some people march to the beat of a different drum ,1
166,awry ,0
167,to be fondly remembered in the endlessly challenging maze of moviegoing ,1
168,has made its way into your very bloodstream ,1
169,a winning comedy ,1
170,there      s undeniable enjoyment to be had from films crammed with movie references     but the fun wears thin            then out            when there      s nothing else happening     ,1
171,an elegantly balanced movie ,1
172,demonstrates that the director of such hollywood blockbusters as patriot games can still turn out a small     personal film with an emotional wallop ,1
173,gets close to the chimps the same way goodall did     with a serious minded patience     respect and affection ,1
174,enters a realm where few non     porn films venture     ,1
175,     s already been too many of these films           ,0
176,     s remarkable procession of sweeping pictures that have reinvigorated the romance genre ,1
177,it      s also cold     gray     antiseptic and emotionally desiccated     ,0
178,looks to be going through the motions     beginning with the pale script ,0
179,although the sequel has all the outward elements of the original     the first film      s lovely flakiness is gone     replaced by the forced funniness found in the dullest kiddie flicks     ,0
180,    never rises above the level of a telanovela     ,0
181,adorably ditsy but heartfelt performances     and ,1
182,unfortunately     one hour photo lives down to its title     ,0
183,fascination     ,1
184,immersive ,1
185,it      s got the brawn     but not the brains     ,0
186,woefully pretentious     ,0
187,wit and dignity ,1
188,we want the funk       and this movie      s got it ,1
189,for a depressing story that throws a bunch of hot     button items in the viewer      s face and asks to be seen as hip     winking social commentary ,0
190,its audience            in a heartwarming     nonjudgmental kind of way            ,1
191,it      s technically sumptuous but also almost wildly alive     ,1
192,low     very low     very very low ,0
193,it      s horribly depressing and not very well done     ,0
194,the movie is certainly easy to watch     ,1
195,carried out by men of marginal intelligence     ,0
196,an engrossing iranian film about two itinerant teachers ,1
197,driven by a natural sense for what works ,1
198,a serious urge to grab the old lady at the end of my aisle      s walker and toss it at the screen in frustration ,0
199,are consistently delightful     ,1
200,one level ,1
201,should attract upscale audiences hungry for quality and a nostalgic     twisty yarn that will keep them guessing ,1
202,its economical ,1
203,for the rest of us     sitting through dahmer      s two hours amounts to little more than punishment     ,0
204,sketchiest ,0
205,love a disney pic with as little cleavage as this one has     ,1
206,lets you brush up against the humanity of a psycho     ,1
207,to come from an american director in years ,1
208,will welcome or accept the trials of henry kissinger as faithful portraiture ,1
209,this strenuously unconventional movie ,0
210,there are many definitions of       time waster       ,0
211,are included ,1
212,that it was intended to be a different kind of film ,1
213,a guilt     free trip ,1
214,the lustrous polished visuals rich in color and creativity ,1
215,being a total rehash ,0
216,overused ,0
217,terribly episodic and ,0
218,a bland     obnoxious 88     minute ,0
219,presented in such a lousy way     complete with some of the year      s     unintentionally     funniest moments     that it      s impossible to care ,0
220,of clean and sober ,1
221,lisa rinzler      s cinematography may be lovely     but love liza      s tale itself virtually collapses into an inhalant blackout     maintaining consciousness just long enough to achieve callow pretension ,0
222,nemesis suffers from a paunchy midsection     several plodding action sequences and a wickedly undramatic central theme     ,0
223,gaping plot holes sink this       sub             standard thriller and drag audience enthusiasm to crush depth     ,0
224,an allegedly inspiring and easily marketable flick ,1
225,to stand out as particularly memorable or even all that funny ,0
226,another new film emerges with yet another remarkable yet shockingly little     known perspective     ,1
227,brosnan      s finest non     bondish performance yet fails to overcome the film      s manipulative sentimentality and annoying stereotypes     ,0
228,regret and     ultimately     ,0
229,is probably the funniest person in the film     which gives you an idea just how bad it was ,0
230,a fairly irresistible package full of privileged moments and memorable performances ,1
231,the film acquires an undeniable entertainment value as the slight     pale mr    broomfield continues to force himself on people and into situations that would make lesser men run for cover     ,1
232,is to be mesmerised     ,1
233,top billing ,1
234,shines on all the characters     as the direction is intelligently accomplished ,1
235,salient points ,1
236,overeager ,0
237,would make this a moving experience for people who have n     t read the book ,1
238,it should have ditched the artsy pretensions and revelled in the entertaining shallows     ,0
239,when her material is not first     rate ,0
240,like many western action films     this thriller is too loud and thoroughly overbearing     ,0
241,is probably the funniest person in the film     which gives you an idea just how bad it was     ,0
242,filled with fantasies     daydreams     memories and one fantastic visual trope after another ,1
243,very bright ,1
244,constantly flows forwards and back     weaving themes among three strands which allow us to view events as if through a prism ,1
245,recharged ,1
246,admire           ,1
247,gently tedious in its comedy ,0
248,letdown ,0
249,a beautiful     timeless and universal tale of heated passions ,1
250,provide insight ,1
251,laughs            ,1
252,does n     t give us a reason to be in the theater beyond wilde      s wit and the actors       performances ,0
253,the movie makes two hours feel like four     ,0
254,thought     provoking and ,1
255,auteuil is a goofy pleasure ,1
256,is left with a sour taste in one      s mouth     and little else     ,0
257,to be wholesome and subversive at the same time ,1
258,enjoy seeing how both evolve ,1
259,a fun family movie that      s suitable for all ages            a movie that will make you laugh     cry and realize           it      s never too late to believe in your dreams           ,1
260,unchanged dullard ,0
261,           one look at a girl in tight pants and big tits and you turn stupid                ,0
262,portrays young brendan with his usual intelligence and subtlety     ,1
263,watered down the version of the one before ,0
264,     s anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother     daughter pair ,1
265,new york locales and sharp writing ,1
266,demonstrating vividly ,1
267,an odd     haphazard     and inconsequential romantic comedy     ,0
268,of the delusional personality type ,0
269,formulaic ,0
270,its attractive young leads ,1
271,the hilarious writer     director himself ,1
272,cold     nervy and memorable     ,1
273,utilizing ,1
274,norton has to recite bland police procedural details     fiennes wanders around in an attempt to seem weird and distanced ,0
275,thrills     too many flashbacks ,0
276,the passion     creativity     and fearlessness of one of mexico      s most colorful and controversial artists            a captivating drama that will speak to the nonconformist in us all ,1
277,flamboyant style ,1
278,lovefest ,1
279,nourishing ,1
280,unspeakably     ,0
281,is n     t the most edgy piece of disney animation ,0
282,weirdly ,0
283,achieve the popularity of my big fat greek wedding ,1
284,aside from the fact that the film idiotically uses the website feardotcom   com or the improperly hammy performance from poor stephen rea ,0
285,a tough pill to swallow ,0
286,uncertain ,0
287,an alluring backdrop ,1
288,the cast delivers without sham the raw     nerved story     ,1
289,porno flick ,0
290,favorably compared to das boot ,1
291,seeming at once both refreshingly different and reassuringly familiar ,1
292,to squander jennifer love hewitt ,0
293,skillful fisher ,1
294,there      s a reason the studio did n     t offer an advance screening     ,0
295,feminist empowerment tale thinly ,0
296,any less psycho ,0
297,is easily as bad at a fraction the budget ,0
298,dog soldiers does n     t transcend genre ,0
299,     s uninteresting     ,0
300,this year is a franchise sequel starring wesley snipes ,1
301,is a very funny     heartwarming film ,1
302,rife with the rueful     wry humor springing out of yiddish culture and language ,1
303,     ll find yourself remembering this refreshing visit to a sunshine state     ,1
304,    dull procession ,0
305,wears out its welcome as tryingly as the title character     ,0
306,is boldly     confidently orchestrated     aesthetically and sexually ,1
307,is completely lacking in charm and charisma     and is unable to project either esther      s initial anomie or her eventual awakening ,0
308,crime drama ,0
309,page     turning ,1
310,the level of an after     school tv special ,0
311,very talented ,1
312,while cleverly worked out ,1
313,    rodrigues      s beast     within metaphor is ultimately rather silly and overwrought     making the ambiguous ending seem goofy rather than provocative     ,0
314,the ensemble cast is engaging enough to keep you from shifting in your chair too often ,1
315,several times here and reveals how bad an actress she is ,0
316,needed a little less bling     bling and a lot more romance ,0
317,choppy and sloppy affair ,0
318,assured of the wrong things ,1
319,invitingly upbeat ,1
320,volletta wallace      s maternal fury ,0
321,wit and warmth ,1
322,reaching the comic heights it obviously desired ,1
323,bad day ,0
324,a very funny romantic comedy ,1
325,do the genial     rogue shtick to death ,0
326,all of dean      s mannerisms and self     indulgence     ,0
327,eats     meddles     argues     laughs     kibbitzes ,1
328,the cast is impressive ,1
329,is not as terrible as the synergistic impulse that created it ,0
330,     s most weirdly engaging and unpredictable character pieces ,1
331,trying to make head or tail of the story in the hip     hop indie snipes is enough to give you brain strain            and the pay     off is negligible     ,0
332,ultimately empty examination ,0
333,exactly how bad it is ,0
334,     d have a hard time believing it was just coincidence ,0
335,a lovely     sad dance ,1
336,this uncharismatically ,0
337,makes for one of the most purely enjoyable and satisfying evenings at the movies i      ve had in a while ,1
338,display than a movie     which normally is expected to have characters and a storyline ,0
339,may really need the company of others ,0
340,worse stunt editing ,0
341,    delicate treatment ,1
342,unambitious writing ,0
343,this masterful ,1
344,like leafing through an album of photos ,0
345,many went to see the attraction for the sole reason that it was hot outside and there was air conditioning inside     and i do n     t think that a   c    will help this movie one bit     ,0
346,secondary ,0
347,failing     ultimately     to make something bigger out of its scrapbook of oddballs ,0
348,an autopilot hollywood concoction ,0
349,in as much humor as pathos ,1
350,you leave feeling like you      ve endured a long workout without your pulse ever racing     ,0
351,stylish but steady     and ultimately very satisfying     piece ,1
352,he has improved upon the first and taken it a step further     richer and deeper     ,1
353,this movie got me grinning     ,1
354,our reality tv obsession     and even ,0
355,sweet treasure and something ,1
356,    i ca n     t see why any actor of talent would ever work in a mcculloch production again if they looked at how this movie turned out     ,0
357,feel     good movie ,1
358,takes a surprising     subtle turn at the midway point ,1
359,turns out to be     assayas           homage to the gallic       tradition of quality           in all its fusty squareness ,1
360,where this was lazy but enjoyable     a formula comedy redeemed by its stars     that is even lazier and far less enjoyable     ,0
361,enigma is well     made     ,1
362,every now and again     a movie comes along to remind us of how very bad a motion picture can truly be     ,0
363,so hard to be quirky and funny that the strain is all too evident ,0
364,in how much they engage and even touch us ,1
365,is n     t painfully bad     something to be       fully experienced       ,0
366,the pushiness and decibel volume ,0
367,a lot like a well     made pb     j sandwich     familiar     fairly uneventful and boasting no real surprises            but still quite tasty and inviting all the same ,1
368,what bubbles up out of john c    walsh      s pipe dream is the distinct and very welcome sense of watching intelligent people making a movie ,1
369,india      s popular gulzar and jagjit singh ,1
370,alive ,1
371,that made spy kids a surprising winner with both adults and younger audiences ,1
372,the       ick       ,0
373,barker movie ,1
374,run     of     the     mill     ,0
375,schmaltzy     by     the     numbers romantic comedy ,0
376,to be dismissed ,0
377,behind the scenes of chicago     based rock group wilco ,1
378,when the fire burns out     we      ve only come face     to     face with a couple dragons and that      s where the film ultimately fails ,0
379,does n     t come close to justifying the hype that surrounded its debut at the sundance film festival two years ago     ,0
380,working     class subjects ,1
381,is well     crafted ,1
382,while adding the rich details and go     for     broke acting that heralds something special ,1
383,     s muy loco     but no more ridiculous ,0
384,a movie can be mindless without being the peak of all things insipid ,0
385,comedy only half as clever as it thinks it is ,0
386,under its own thinness ,0
387,are believable as people ,1
388,has the potential for touched by an angel simplicity and sappiness ,0
389,the utter authority of a genre gem ,1
390,then the film is a pleasant enough dish     ,1
391,exudes the fizz of a busby berkeley musical and the visceral excitement of a sports extravaganza ,1
392,flat     out amusing     sometimes endearing and often fabulous     with a solid cast     noteworthy characters     delicious dialogue and ,1
393,as if de palma spent an hour setting a fancy table and then served up kraft macaroni and cheese ,0
394,an unforced     rapid     fire delivery ,1
395,the rock      s fighting skills are more in line with steven seagal ,1
396,    a     poorly executed comedy     ,0
397,are cheesy backdrops     ridiculous action sequences     and many tired jokes about men in heels     ,0
398,is why film criticism can be considered work     ,0
399,if you      re looking for a story     do n     t bother     ,0
400,dim     witted pairing ,0
401,buried     drowned and ,0
402,of the most moronic screenplays of the year     full of holes that will be obvious even to those who are n     t looking for them ,0
403,a fascinating glimpse into an insular world that gives the lie to many clichés and showcases a group of dedicated artists ,1
404,every theater stuck with it ,0
405,veers into corny sentimentality     probably ,0
406,only now it      s begun to split up so that it can do even more damage ,0
407,an empty shell ,0
408,a bland     obnoxious 88     minute infomercial for universal studios and its ancillary products           ,0
409,as with so many merchandised     to     the     max movies of this type ,0
410,a funny yet dark ,1
411,blustery movie ,0
412,than like being stuck in a dark pit having a nightmare about bad cinema ,0
413,the only way to tolerate this insipid     brutally clueless film ,0
414,in praise of love remains a ponderous and pretentious endeavor that      s unfocused and tediously exasperating ,0
415,a ham     fisted sermon ,0
416,does n     t take a rocket scientist to figure out that this is a mormon family movie     and a sappy     preachy one at that     ,0
417,that should be thrown back in the river ,0
418,here a more annoying     though less angry version of the irresponsible sandlerian manchild     undercut by the voice of the star of road trip ,0
419,merely indulges in the worst elements of all of them     ,0
420,leave you feeling a little sticky and unsatisfied ,0
421,perfect comic timing ,1
422,a visionary marvel     but it      s lacking a depth in storytelling usually found in anime like this     ,0
423,ahead of paint     by     number american blockbusters like pearl harbor     at least ,1
424,a positive     if tragic     note ,1
425,merely bad rather than painfully awful ,0
426,will find in these characters       foibles a timeless and unique perspective ,1
427,of clichés     depression and bad alternative music ,0
428,xxx ,0
429,of humankind      s liberating ability ,1
430,rank as one of the cleverest     most deceptively amusing comedies of the year ,1
431,most effective if used as a tool to rally anti     catholic protestors ,0
432,though there      s a clarity of purpose and even     handedness to the film      s direction ,1
433,plot holes ,0
434,moving experience ,1
435,is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks     ,0
436,you will have completely forgotten the movie by the time you get back to your car in the parking lot     ,0
437,a bad blend ,0
438,           frailty            starts out like a typical bible killer story     but it turns out to be significantly different     and better     than most films with this theme     ,1
439,    and to her inventive director ,1
440,is impossible to find the film anything but appalling     shamelessly manipulative and contrived     and totally lacking in conviction ,0
441,too erotic ,0
442,street gangs and turf wars in 1958 brooklyn            stale cliches     gratuitous violence     or ,0
443,think this movie loves women at all ,0
444,has always been part of for the most part wilde      s droll whimsy helps            being earnest            overcome its weaknesses and parker      s creative interference ,1
445,sweet home alabama            is what it is            a nice     harmless date film           ,1
446,babies are the kiss of death in this bitter italian comedy ,0
447,it is ok for a movie to be something of a sitcom apparatus     if the lines work     the humor has point and ,1
448,    there are side stories aplenty            none of them memorable     ,0
449,in european markets     where mr    besson is a brand name     and in asia     where ms    shu is an institution ,1
450,thanks to the presence of       the king ,1
451,better still ,1
452,this film for its harsh objectivity and refusal to seek our tears     our sympathies ,1
453,in a more ambitious movie ,1
454,the woodman seems to have directly influenced this girl     meets     girl love story     but even more reassuring is how its makers actually seem to understand what made allen      s romantic comedies so pertinent and enduring ,1
455,sitting in a downtown café     overhearing a bunch of typical late     twenty     somethings natter on about nothing     ,0
456,it      ll only put you to sleep     ,0
457,using his storytelling ability ,1
458,the       wow       factor ,0
459,the trashy teen     sleaze equivalent of showgirls     ,0
460,the gifts of all involved     starting with spielberg and going right through the ranks of the players            on     camera and off            that he brings together     ,1
461,austin powers films ,1
462,that not only would subtlety be lost on the target audience ,0
463,if the poor quality of pokemon 4 ever is any indication ,0
464,    brutally clueless ,0
465,give a second look ,1
466,the movie is like scorsese      s mean streets redone by someone who ignored it in favor of old       juvenile delinquent       paperbacks with titles like leather warriors and switchblade sexpot     ,0
467,is filled with raw emotions conveying despair and love ,1
468,    easily substitutable ,0
469,be churlish to begrudge anyone for receiving whatever consolation that can be found in dragonfly ,0
470,to mention inappropriate and wildly undeserved ,0
471,be well worth your time ,1
472,the beautiful images and solemn words can not disguise the slack complacency of     godard      s     vision     any more than the gorgeous piano and strings on the soundtrack can drown out the tinny self     righteousness of his voice     ,0
473,with the director taking a hands     off approach when he should have shaped the story to show us why it      s compelling ,0
474,of businesses ,1
475,slovenly done     so primitive in technique     that it ca n     t really be called animation ,0
476,old ,0
477,an engaging fantasy of flavors and emotions     one part romance novel     one part recipe book ,1
478,a stiflingly unfunny and unoriginal mess this ,0
479,plays it straight     turning leys       fable into a listless climb down the social ladder     ,0
480,the performances are immaculate     with roussillon providing comic relief     ,1
481,    it throws you for a loop     ,1
482,to our dismay ,0
483,convincing portrayal ,1
484,awkwardly paced soap opera     ish story ,0
485,enthrall ,1
486,i      m going to recommend secretary     based on the wonderful acting clinic put on by spader and gyllenhaal ,1
487,dedicated artists ,1
488,mystery and a ravishing     baroque beauty ,1
489,a surprisingly flat retread     hobbled by half     baked setups and sluggish pacing     ,0
490,be the first major studio production shot on video tape instead of film ,1
491,never clearly defines his characters or ,0
492,is so pat it makes your teeth hurt     ,0
493,an average b     movie ,0
494,shows excess in business and pleasure     ,1
495,     s a shame ,0
496,clueless does south fork ,0
497,thoughtful     emotional movie experience ,1
498,if there      s a heaven for bad movies     deuces wild is on its way     ,0
499,some worthwhile themes ,1
500,an ultra     loud blast of pointless mayhem     ,0
501,is more interested in entertaining itself than in amusing us ,0
502,struggled to remain interested     or at least conscious ,0
503,her character become a caricature            not even with that radioactive hair ,0
504,a genius ,1
505,pathetic acting     poorly dubbed dialogue and murky cinematography ,0
506,    overused cocktail ,0
507,an excruciating film ,0
508,nothing more than an amiable but unfocused bagatelle that plays like a loosely     connected string of acting     workshop exercises     ,0
509,modernizes a   e   w    mason      s story to suit the sensibilities of a young american     a decision that plucks            the four feathers            bare     ,1
510,rejected x     files episode ,0
511,tanks ,0
512,likely to witness in a movie theater for some time ,1
513,louiso lets the movie dawdle in classic disaffected     indie     film mode ,0
514,sinks to a harrison ford low     ,0
515,a sense of real magic     perhaps     ,1
516,dicey ,0
517,    they      ll be treated to an impressive and highly entertaining celebration of its sounds     ,1
518,of the worst possibilities of mankind ,0
519,ducts does n     t mean it      s good enough for our girls ,0
520,intoxicating documentary charting the rise of hip     hop culture in general and the art of scratching     or turntablism     in particular ,1
521,a chance to see three splendid actors turn a larky chase movie into an emotionally satisfying exploration of the very human need to be somebody     and to belong to somebody     ,1
522,     s not very good ,0
523,           and disposable story            ,0
524,set out to lampoon     anyway     ,0
525,leaden ,0
526,there must be an audience that enjoys the friday series     but i would n     t be interested in knowing any of them personally ,0
527,from largely flat and uncreative moments ,0
528,adobo ,1
529,have to admit i walked out of runteldat     ,0
530,it      s trying to set the women      s liberation movement back 20 years ,0
531,george orwell turning over ,0
532,affair ,0
533,is just as ill     fitting as shadyac      s perfunctory directing chops ,0
534,the only thing i laughed at were the people who paid to see it     ,0
535,made me realize that we really have n     t had a good cheesy b     movie playing in theaters since           well           since last week      s reign of fire     ,0
536,tootsie knockoff     ,0
537,a treat ,1
538,capture the minds and hearts of many ,1
539,plays out like a flimsy excuse to give blade fans another look at wesley snipes       iconic hero doing battle with dozens of bad guys            at once ,0
540,gets around to its real emotional business     striking deep chords of sadness ,1
541,of the theater feeling ,1
542,tardier ,0
543,    the movie possesses its own languorous charm     ,1
544,did n     t find much fascination in the swinging     ,0
545,those who are not acquainted with the author      s work     on the other hand     may fall fast asleep     ,0
546,what      s surprising about this traditional thriller     moderately successful but not completely satisfying     is exactly how genteel and unsurprising the execution turns out to be     ,1
547,with any viewer forced to watch him try out so many complicated facial expressions ,0
548,there are flaws     but also stretches of impact and moments of awe     ,1
549,fitting ,1
550,it      s a bad sign when you      re rooting for the film to hurry up and get to its subjects       deaths just so the documentary will be over     but it      s indicative of how uncompelling the movie is unless it happens to cover your particular area of interest ,0
551,spellbinding fun and deliciously exploitative ,1
552,is hilariously     gloriously alive     and quite often hotter ,1
553,green ruins every single scene he      s in     and ,0
554,one of the most original american productions this year ,1
555,even more ludicrous ,0
556,all the bad things ,0
557,it is different from others in its genre in that it is does not rely on dumb gags     anatomical humor     or character cliches     it primarily relies on character to tell its story     ,1
558,you can do no wrong with jason x    ,1
559,of       a nightmare ,0
560,acted and directed     it      s clear that washington most certainly has a new career ahead of him ,1
561,     s never dull and always looks good     ,1
562,remember the last time i saw worse stunt editing or cheaper action movie production values than in extreme ops ,0
563,are simply dazzling     particularly balk     who      s finally been given a part worthy of her considerable talents ,1
564,tick     tock pacing ,0
565,to be consumed and forgotten ,0
566,would quickly change the channel ,0
567,by the ensemble cast     the flat dialogue by vincent r    nebrida or the gutless direction by laurice guillen ,0
568,the character      s gripping humanity ,1
569,does not translate well to the screen ,0
570,a just a waste ,0
571,    interest can not be revived     ,0
572,a balanced film ,1
573,the poor acting ,0
574,sticks rigidly to the paradigm     ,0
575,is frustratingly unconvincing ,0
576,you enjoy being rewarded by a script that assumes you are n     t very bright ,0
577,lacks the visual panache     the comic touch     and perhaps the budget of sommers      s title     bout features     ,0
578,groundbreaking ,1
579,a supremely hopeful cautionary tale of war      s madness remembered that we     today     can prevent its tragic waste of life ,1
580,not only is entry number twenty the worst of the brosnan bunch     it      s one of the worst of the entire franchise     ,0
581,his film crackles ,1
582,to the concession stand and     or restroom ,0
583,lies           footage that might have made no such thing a trenchant     ironic cultural satire instead of a frustrating misfire     ,0
584,plays like clueless does south fork     ,0
585,rare family movie ,1
