,comment_text,target
145,seem goofy rather than provocative ,0
146,feels like a spectator and not a participant ,0
147,rather like being trapped while some weird relative trots out the video he took of the family vacation to stonehenge ,0
148,an exit sign     that is     ,0
149,suitably elegant ,1
150,uncomfortable ,0
151,without the precedent of yiddish theater     whose jolly     fun     for     fun      s       sake communal spirit goes to the essence of broadway ,1
152,the lady and the duke represents the filmmaker      s lifelong concern with formalist experimentation in cinematic art     ,1
153,lost their movie mojo ,0
154,the three leads produce adequate performances     but what      s missing from this material is any depth of feeling ,0
155,are some movies that hit you from the first scene ,1
156,it      s dark but has wonderfully funny moments     you care about the characters     ,1
157,paranoia ,0
158,fun part ,1
159,     ll love this movie     ,1
160,an hour     and     a     half of inoffensive     unmemorable filler     ,0
161,the songs translate well to film ,1
162,outside the under     10 set ,0
163,there is one word that best describes this film     honest     ,1
164,paul bettany is good at being the ultra     violent gangster wannabe ,1
165,a nicely understated expression of the grief ,1
166,is like a beautiful food entrée that is n     t heated properly     so that it ends up a bit cold and relatively flavorless ,0
167,a great deal ,1
168,works beautifully as a movie without sacrificing the integrity of the opera ,1
169,the prospect of their own mortality ,1
170,like to be a new yorker            or     really     to be a human being            in the weeks after 9     11 ,1
171,as the treat of the title ,1
172,a beautiful     timeless and universal tale ,1
173,does a disservice to the audience and to the genre ,0
174,you wo n     t care ,0
175,magic and whimsy for children     a heartfelt romance for teenagers and a compelling argument about death     ,1
176,handled well ,1
177,an intelligent     realistic portrayal ,1
178,gathering dust ,0
179,could hardly ask for more     ,1
180,only self     aware neurotics engage in ,1
181,an uneven mix of dark satire and childhood awakening     ,0
182,all the blanket statements and dime     store ruminations ,1
183,it would fit chan like a     99 bargain     basement special     ,0
184,how pertinent its dynamics remain ,1
185,possibly the worst film ,0
186,the sturdiest example yet ,1
187,uncompromising     difficult ,0
188,fulfill its own ambitious goals ,1
189,is of overwhelming waste ,0
190,usual spielberg flair ,1
191,haul      em to the theater ,1
192,exceedingly rare films ,1
193,could hardly ask for more ,1
194,is tedious though ford and neeson capably hold our interest     but its just not a thrilling movie ,0
195,drowned me in boredom ,0
196,almost perpetually wasted ,0
197,time is a beautiful film to watch ,1
198,very little to add beyond the dark visions already relayed by superb ,0
199,even when there are lulls     the emotions seem authentic     and the picture is so lovely toward the end           you almost do n     t notice the 129     minute running time ,1
200,a meaty subject ,1
201,remains uniquely itself ,1
202,     re on the edge of your seat ,1
203,be building suspense ,1
204,across as lame and sophomoric ,0
205,    touching     dramatically forceful     and beautifully shot ,1
206,    profane and exploitative as the most offensive action flick you      ve ever seen     ,0
207,that frenetic spectacle     on the tv show     has usually been leavened by a charm that      s conspicuously missing from the girls       big     screen blowout     ,0
208,celebrates universal human nature ,1
209,put together by some cynical creeps at revolution studios and imagine entertainment to make the suckers out there surrender     9 and 93 minutes of unrecoverable life ,0
210,disguise that he      s spiffing up leftovers that are n     t so substantial or fresh ,0
211,does manage to make a few points about modern man and his problematic quest for human connection ,1
212,one of the worst films of 2002 ,0
213,a thoughtful movie     a movie that is concerned with souls and risk and schemes and the consequences of one      s actions     ,1
214,who take as many drugs as the film      s characters ,0
215,unfolds with all the mounting tension of an expert thriller     ,1
216,it      s excessively quirky and a little underconfident in its delivery     but otherwise this is the best       old neighborhood       project since christopher walken kinda romanced cyndi lauper in the opportunists ,1
217,     s a pity that     nelson      s     achievement does n     t match his ambition ,0
218,draws us in ,1
219,about identity and alienation ,0
220,for finding meaning in relationships or work ,1
221,fit all of pootie tang in between its punchlines ,0
222,the charms of stars hugh grant and sandra bullock ,1
223,earnestness ,1
224,quite an achievement ,1
225,is not that it      s offensive     but that it      s boring ,0
226,talky     artificial and opaque ,0
227,colorful bio     pic ,1
228,is n     t embarrassed to make you reach for the tissues ,1
229,a cultural wildcard experience     wacky     different     unusual     even nutty ,1
230,a surprisingly       solid       achievement by director ,1
231,is smart and entirely charming ,1
232,     s dull     spiritless     silly and monotonous     an ultra     loud blast of pointless mayhem     going nowhere fast ,0
233,proves to be a compelling ,1
234,of movie that leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics ,0
235,about sex gags and prom dates ,0
236,by anne     sophie birot ,1
237,is moody     oozing     chilling and heart     warming all at once           ,1
238,schticky chris rock and stolid anthony hopkins ,1
239,films which will cause loads of irreparable damage that years and years of costly analysis could never fix ,0
240,has less spice than a rat burger ,0
241,uncomfortably timely     relevant     and sickeningly real ,1
242,the grossest movie ,0
243,everyone can enjoy ,1
244,it forces you to ponder anew what a movie can be ,1
245,did just that and it      s what makes their project so interesting ,1
246,best and most unpredictable comedy ,1
247,act weird ,0
248,nothing else to watch ,1
249,sports ,1
250,seem all that profound     at least by way of what can be gleaned from this three     hour endurance test built around an hour      s worth of actual material ,0
251,hard     to     predict and absolutely essential ,1
252,margarita happy hour represents an auspicious feature debut for chaiken     ,1
253,bombastic self     glorification ,0
254,    rent the disney version     ,0
255,as       a perfect family film ,1
256,very inspiring or insightful ,1
257,boasts a handful of virtuosic set pieces and ,1
258,           abandon            ,0
259,this good ,1
260,is the chance it affords to watch jackson     who also served as executive producer     take his smooth     shrewd     powerful act abroad ,1
261,is n     t entirely persuasive ,0
262,there      s none of the happily     ever       after spangle of monsoon wedding in late marriage            and that      s part of what makes dover kosashvili      s outstanding feature debut so potent     ,1
263,     s equally hard to imagine anybody being able to tear their eyes away from the screen once it      s started ,1
264,muy loco     but no more ridiculous ,0
265,the characters never seem to match the power of their surroundings     ,0
266,will no doubt rally to its cause     trotting out threadbare standbys like       masterpiece       and       triumph       and all that malarkey     ,1
267,missing from it ,0
268,casting     often resurrecting performers who rarely work in movies now           and drawing flavorful performances from bland actors ,1
269,one of the funniest motion pictures of the year     but           also one of the most curiously depressing     ,1
270,could n     t have brought something fresher to the proceedings simply by accident ,1
271,not a strike ,1
272,the milieu is wholly unconvincing           and the histrionics reach a truly annoying pitch     ,0
273,lends itself to easy jokes and insults ,0
274,the road     where the thematic ironies are too obvious and the sexual politics too smug ,0
275,no palpable chemistry ,0
276,it      s just merely very bad     ,0
277,     s not just the vampires that are damned in queen of the damned ,0
278,his wife look so bad in a major movie ,0
279,comes across as lame and sophomoric in this debut indie feature ,0
280,any shoddy product ,0
281,splendidly ,1
282,there      s something awfully deadly about any movie with a life     affirming message ,0
283,is a mess from start to finish     ,0
284,it ultimately delivers ,1
285,loss ,0
286,love that strikes a very resonant chord ,1
287,embarrassed ,0
288,does dickens as it should be done cinematically ,1
289,is n     t exactly profound cinema ,0
290,drag ,0
291,     s little to recommend snow dogs ,0
292,there      s not a comedic moment in this romantic comedy     ,0
293,than an hour     and     a     half     long commercial for britney      s latest album ,0
294,no way ,0
295,duvall     also a producer     peels layers from this character that may well not have existed on paper     ,1
296,well     acted     well     directed and     for all its moodiness     not too ,1
297,it      s a riot to see rob schneider in a young woman      s clothes ,1
298,wore out its welcome with audiences several years ago ,0
299,bogs down in genre cliches here     ,0
300,seems uncertain whether it wants to be an acidic all     male all about eve or a lush     swooning melodrama in the intermezzo strain     ,0
301,one of the funnier movies in town ,1
302,a single iota worse ,0
303,derring     do ,1
304,finest films ,1
305,in constant fits of laughter ,1
306,     s so downbeat and nearly humorless that it becomes a chore to sit through            despite some first     rate performances by its lead ,0
307,a haunting ode to humanity ,1
308,get a kick out of goofy brits ,1
309,if only merchant paid more attention the story     ,0
310,fiercely intelligent and ,1
311,a powerful sequel and one of the best films of the year     ,1
312,more than a tepid ,0
313,a 75     minute sample of puerile rubbish that is listless     witless     and devoid of anything resembling humor     ,0
314,so devoid ,0
315,the good     time shenanigans ,1
316,disguise the fact that the new film is a lame kiddie flick and that carvey      s considerable talents are wasted in it ,0
317,a loose collection of not     so     funny gags     scattered moments of lazy humor ,0
318,of a legal thriller ,0
319,uniquely itself ,1
320,could have turned this into an argentine retread of            iris            or            american beauty                but instead pulls a little from each film and creates something more beautiful than either of those films     ,1
321,convincing intelligence ,1
322,played game of absurd plot twists     idiotic court maneuvers and stupid characters that even freeman ca n     t save it ,0
323,marveled at disney      s rendering of water     snow     flames and shadows ,1
324,childlike dimness ,0
325,    and motorcycles ,1
326,the emotion is impressively true for being so hot     blooded     and both leads are up to the task ,1
327,    she      s appealingly manic and energetic     ,1
328,nonsensical ,0
329,with their super     powers     their super     simple animation and their super     dooper     adorability intact ,1
330,that makes his films so memorable ,1
331,    amusing     tender and heart     wrenching ,1
332,shows us a slice of life that      s very different from our own and yet instantly recognizable     ,1
333,it stinks ,0
334,as beautiful     desirable ,1
335,takes you by the face     strokes your cheeks and coos beseechingly at you     slow down     shake off your tensions and take this picture at its own breezy     distracted rhythms     ,1
336,executed with such gentle but insistent sincerity     with such good humor and ,1
337,a hole in the head ,0
338,too bad ,0
339,of under     inspired     overblown enterprise that gives hollywood sequels a bad name ,0
340,a little less charm ,0
341,demonstrates a vivid imagination and an impressive style that result in some terrific setpieces ,1
342,it comes off as annoying rather than charming ,0
343,so sloppy     so uneven ,0
344,the level of classic romantic comedy to which it aspires ,1
345,that is more accurate than anything i have seen in an american film ,1
346,many can aspire but none can equal ,1
347,there      s something vital about the movie     ,1
348,the most original fantasy film ever made ,1
349,virtually unwatchable ,0
350,muddled and derivative ,0
351,to see another car chase     explosion or gunfight again ,0
352,everybody loves a david and goliath story     and this one is told almost entirely from david      s point of view     ,1
353,grace and humor ,1
354,the movie      s inescapable air of sleaziness ,0
355,imagine     if possible     a pasolini film without passion or politics ,0
356,you do n     t want to think too much about what      s going on ,0
357,obvious     preposterous     the movie will likely set the cause of woman warriors back decades     ,0
358,dramaturgy ,0
359,this painfully unfunny farce traffics in tired stereotypes and encumbers itself with complications           that have no bearing on the story     ,0
360,swallow thanks to remarkable performances by ferrera and ontiveros ,1
361,is a sweet treasure and something well worth your time ,1
362,was more diverting and thought     provoking ,1
363,alone     should scare any sane person away     ,0
364,into a rustic     realistic     and altogether creepy tale of hidden invasion ,1
365,to overcome adversity ,1
366,disagreeable ,0
367,brings to the fore for the gifted but no     nonsense human beings they are and for the still     inestimable contribution they have made to our shared history ,1
368,hideously and ,0
369,genuine quirkiness ,1
370,done     so primitive in technique     ,0
371,a film that loses sight of its own story     ,0
372,show this movie to reviewers before its opening     afraid of the bad reviews they thought they      d earn ,0
373,genres that just does n     t work ,0
374,as nudity     profanity and violence ,0
375,for proof of that on the cinematic front     look no further than this 20th anniversary edition of the film that spielberg calls ,1
376,rarity ,1
377,bring ,1
378,thoughtless ,0
379,remains brightly optimistic     coming through in the end ,1
380,for a film about explosions and death and spies                ballistic     ecks vs    sever            seems as safe as a children      s film     ,0
381,mindless action flick ,0
382,holocaust literature ,0
383,be treated to an impressive and highly entertaining celebration of its sounds ,1
384,cold     gray     antiseptic and emotionally desiccated ,0
385,a summer     camp talent show     hastily written ,0
386,is a warm and well     told tale of one recent chinese immigrant      s experiences in new york city ,1
387,eludes madonna and     playing a charmless witch ,1
388,kill michael myers for good     stop buying tickets to these movies ,0
389,for the earnest emotional core ,1
390,is no denying the power of polanski      s film ,1
391,a sugar     coated rocky ,0
392,it      s nice to see piscopo again after all these years     and chaykin and headly are priceless     ,1
393,that rare documentary ,1
394,just about all of the film is confusing on one level or another     making ararat far more demanding than it needs to be     ,0
395,undistinguished ,0
396,the high     concept scenario soon proves preposterous     the acting is robotically italicized     and truth     in     advertising hounds take note     ,0
397,a vastly improved germanic version ,1
398,pokémon 4ever is terrifying ,0
399,evocative ,1
400,there are many definitions of       time waster       but ,0
401,discover that tian      s meticulous talent has not withered during his enforced hiatus ,1
402,in search of purpose or even a plot ,0
403,appreciate ,1
404,the material ,1
405,find morrison      s iconoclastic uses of technology to be liberating ,1
406,instead of a witty expose on the banality and hypocrisy of too much kid     vid     we get an ugly     mean     spirited lashing out by an adult who      s apparently been forced by his kids to watch too many barney videos     ,0
407,is intriguing but quickly becomes distasteful and downright creepy     ,0
408,like heathers     then becomes bring it on     then becomes unwatchable ,0
409,it would n     t exist without the precedent of yiddish theater     whose jolly     fun     for     fun      s       sake communal spirit goes to the essence of broadway ,1
410,hilariously raunchy as south park ,1
411,take away the controversy ,1
412,    the journey does n     t really go anywhere     ,0
413,camera movements ,1
414,incurably romantic ,1
415,leaves us wondering less about its ideas and more about its characterization of hitler and the contrived nature of its provocative conclusion ,0
416,stirring     funny ,1
417,this laughable dialogue ,1
418,very thrilling ,1
419,opportunity to be truly revelatory about his psyche ,1
420,fascinating ,1
421,     s very little ,0
422,slippery self     promoter ,0
423,schindler      s ,1
424,the globe in dazzling panoramic shots that make the most of the large     screen format     before swooping down on a string of exotic locales     scooping the whole world up in a joyous communal festival of rhythm ,1
425,playing an ingenue makes her nomination as best actress even more of a an a ,1
426,think it      s in danger of going wrong ,0
427,was the best the contest received ,1
428,horns and halos benefits from serendipity but also reminds us of our own responsibility to question what is told as the truth     ,1
429,is as bad as you think     and worse than you can imagine     ,0
430,when she should be building suspense ,0
431,mobius strip ,0
432,its unique feel ,1
433,is broken by frequent outbursts of violence and noise ,0
434,the plot grows thin soon ,0
435,the multiple stories in a vibrant and intoxicating fashion ,1
436,are so few films about the plight of american indians in modern america that skins comes as a welcome     if downbeat     missive from a forgotten front     ,1
437,sounds promising ,1
438,bland     surfacey way ,0
439,like slob city reductions of damon runyon crooks ,0
440,as much of a mess as this one ,0
441,    this is the one     ,1
442,intelligent ,1
443,part of the fun ,1
444,     s compelling ,1
445,be compelling     amusing and unsettling ,1
446,if the real     life story is genuinely inspirational     the movie stirs us as well     ,1
447,mr    scorsese      s bravery and integrity in advancing this vision ,1
448,it succeeds in entertaining     despite playing out like a feature     length sitcom replete with stereotypical familial quandaries ,1
449,it aspires ,1
450,ominous mood and tension ,0
451,absolutely     inescapably gorgeous     skyscraper     trapeze motion of the amazing spider     man ,1
452,is not entirely successful ,0
453,the best animated feature to hit theaters since beauty and the beast 11 years ago     ,1
454,loud     ugly     irritating movie ,0
455,easily one of the best and most exciting movies of the year ,1
456,sucks     ,0
457,own meager weight ,0
458,makes two hours feel like four     ,0
459,never wanted to leave     ,1
460,to go see this unique and entertaining twist on the classic whale      s tale ,1
461,90 minutes trying figure out whether or not some cocky pseudo     intellectual kid has intentionally left college or was killed ,0
462,a powerful and telling story that examines ,1
463,anything fresh ,1
464,delightful stimulus ,1
465,a sweetness     clarity and emotional openness that recalls the classics of early italian neorealism ,1
466,made all too clear in this schlocky horror     action hybrid ,0
467,actor raymond j    barry is perfectly creepy and believable     ,1
468,aimed mainly at little kids but with plenty of entertainment value ,1
469,running off ,0
470,drab wannabe ,0
471,every cliche in the war movie compendium across its indulgent two     hour     and     fifteen     minute length ,0
472,it      s all the stronger because of it ,1
473,is hindered by a central plot that      s peppered with false starts and populated by characters who are nearly impossible to care about ,0
474,cold     oddly colorful and just plain otherworldly     a freaky bit of art that      s there to scare while we delight in the images ,1
475,even more predictable ,0
476,scuttled ,0
477,    good action     good acting     good dialogue     good pace     good cinematography     ,1
478,of the worst films of the summer ,0
479,one of the better video     game     based flicks     is that the film acknowledges upfront that the plot makes no sense     such that the lack of linearity is the point of emotional and moral departure for protagonist alice     ,1
480,for the character at all stages of her life ,1
481,truly distinctive and ,1
482,a degree of randomness usually achieved only by lottery drawing ,0
483,a recycled and dumbed     down version ,0
484,a remarkable film by bernard rose     ,1
485,scarily funny ,1
486,and it is n     t that funny     ,0
487,rise above the level of an after     school tv special ,0
488,fun     loving ,1
489,is to be mesmerised ,1
490,vividly detailed story about newcomers in a strange new world ,1
491,spirit is a visual treat     and ,1
492,engage children ,1
493,would sink laurence olivier ,0
494,cold porridge ,0
495,tantamount to insulting the intelligence of anyone who has n     t been living under a rock ,0
496,distracting ,0
497,made for the tube ,0
498,at times     the movie looks genuinely pretty     ,1
499,for a strong education and good teachers being more valuable in the way they help increase an average student      s self     esteem ,1
500,social and political potential ,1
501,           in the title role            ,1
502,martin lawrence      s latest vehicle can explode obnoxiously into 2   500 screens while something of bubba ho     tep      s clearly evident quality may end up languishing on a shelf somewhere ,0
503,    it must have read       seeking anyone with acting ambition but no sense of pride or shame           ,0
504,match their own creations for pure venality            that      s giving it the old college try ,0
505,broomfield has compelling new material but he does n     t unveil it until the end     after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car     ,0
506,made a movie that will leave you wondering about the characters       lives after the clever credits roll ,1
507,the movie is genial but never inspired     and little about it will stay with you     ,0
508,funny and touching     ,1
509,struck me as unusually and unimpressively fussy and ,0
510,takes hold     ,1
511,sharp writing ,1
512,to become a major     league leading lady         but     ,1
513,     s always fun to watch ,1
514,violent and ,0
515,seem tired and     ,0
516,feels impersonal     almost generic ,0
517,the endlessly challenging maze of moviegoing ,1
518,joyous life ,1
519,of the storytelling     which undercuts the devastatingly telling impact of utter loss personified in the film      s simple title ,0
520,a nasty aftertaste but little clear memory ,0
521,we do n     t get williams       usual tear and a smile     just sneers and bile     and the spectacle is nothing short of refreshing     ,0
522,represents two of those well spent ,1
523,creative ,1
524,stylish weaponry ,1
525,elizabeth hurley seem graceless and ugly ,0
526,likely to please audiences who like movies that demand four hankies ,1
527,less of a trifle ,1
528,no character ,0
529,a coming     of     age movie ,1
530,must be said that he is an imaginative filmmaker who can see the forest for the trees ,1
531,of solid performances ,1
532,its leaden acting     dull exposition and telegraphed       surprises ,0
533,finest ,1
534,created a film that one can honestly describe as looking     sounding and simply feeling like no other film in recent history ,1
535,ill     advised and ,0
536,been forced by his kids to watch too many barney videos ,0
537,unaware that it      s the butt of its own joke     ,0
538,    it will be well worth your time     ,1
539,in the pianist     polanski is saying what he has long wanted to say     confronting the roots of his own preoccupations and obsessions     and he allows nothing to get in the way     ,1
540,an intermingling of naiveté and sophistication ,1
541,the outdated clothes and plastic knickknacks ,0
542,     d bother watching past the second commercial break ,0
543,say you were n     t warned ,0
544,snore ,0
545,you never want to see another car chase     explosion or gunfight again ,0
546,of the credit for the film      s winning tone ,1
547,action     packed chiller ,1
548,a thriller without thrills and a mystery devoid ,0
549,antwone fisher certainly does the trick of making us care about its protagonist and celebrate his victories but     with few exceptions     it rarely stoops to cheap manipulation or corny conventions to do it ,1
550,definitely worth 95 minutes ,1
551,would change the fact that what we have here is a load of clams left in the broiling sun for a good three days ,0
552,a powerful and deeply moving example of melodramatic moviemaking ,1
553,like time fillers between surf shots ,0
554,edge or ,1
555,repetitively stretched out to feature length     awash in self     consciously flashy camera effects     droning house music and flat     flat dialogue     ,0
556,its generic villains lack any intrigue     other than their funny accents     and ,0
557,works as well as it does because of the performances ,1
558,ca n     t quite distinguish one sci     fi work from another ,0
559,the paranoid claustrophobia of a submarine movie with the unsettling spookiness of the supernatural            why did n     t hollywood think of this sooner     ,1
560,give a backbone to the company and provide an emotional edge to its ultimate demise ,0
561,half     baked setups and sluggish pacing ,0
562,makes the same mistake as the music industry it criticizes     becoming so slick and watered     down it almost loses what made you love it ,0
563,has rewards     from the exoticism of its seas of sand to the fierce grandeur of its sweeping battle scenes ,1
564,love the music ,1
565,    but director carl franklin adds enough flourishes and freak     outs to make it entertaining     ,1
566,a big box of consolation candy ,0
567,know how to please the eye ,1
568,puts flimsy flicks like this behind bars ,0
569,settled for a lugubrious romance ,0
570,     s one of the worst of the entire franchise     ,0
571,is laughingly enjoyable ,1
572,it      s as if de palma spent an hour setting a fancy table and then served up kraft macaroni and cheese     ,0
573,    accepting a 50     year     old in the role is creepy in a michael jackson sort of way     ,0
574,as a historical study and as a tragic love story ,1
575,into a grim future that does n     t come close to the level of intelligence and visual splendor that can be seen in other films ,0
576,despite slick production values and director roger michell      s tick     tock pacing     the final effect is like having two guys yelling in your face for two hours     ,0
577,attal      s hang     ups surrounding infidelity are so old     fashioned and ,0
578,come even easier     ,1
579,an ugly     pointless     stupid movie ,0
580,scene the impressively discreet filmmakers may have expected to record with their mini dv ,0
581,     s a testament to the film      s considerable charm that it succeeds in entertaining     despite playing out like a feature     length sitcom replete with stereotypical familial quandaries     ,1
582,there are laughs aplenty     and     as a bonus     viewers do n     t have to worry about being subjected to farts     urine     feces     semen     or any of the other foul substances that have overrun modern     day comedies ,1
583,idea     of middle     aged romance     is not handled well and     except for the fine star performances ,0
584,          the story     like ravel      s bolero     builds to a crescendo that encompasses many more paths than we started with     ,1
585,with star power     a pop     induced score ,1
586,    allen     manages to breathe life into this somewhat tired premise     ,1
587,more measured or polished production ,1
588,a sleep     inducingly slow     paced crime drama with clumsy dialogue     heavy     handed phoney     feeling sentiment     and an overly     familiar set of plot devices ,0
589,a complicated hero who is a welcome relief from the usual two     dimensional offerings ,1
